plane_id,count,aa_angle,aa_x,aa_y,aa_z,quat_x,quat_y,quat_z,quat_w,translation_x,translation_y,translation_z,score
57,0,0.00241927,-0.02628,0.530533,-0.847257,-3.17893e-05,0.000641751,-0.00102487,0.999999,-0.0582613,0.221844,1.31724,0.0245772
55,0,0.0101411,-0.0488311,0.985784,-0.160765,-0.000247599,0.00499843,-0.000815163,0.999987,-0.00399259,-0.0914682,1.24649,0.0373581
69,0,0.0196877,-0.0420004,0.778828,0.62583,-0.000413438,0.00766653,0.00616046,0.999952,0.0839795,-0.75082,0.363074,0.0476051
0,0,0.0378458,-0.371381,-0.928481,-7.63113e-08,-0.00702718,-0.0175685,-1.44395e-09,0.999821,-6.15344,9.55356,-0.0114402,0.0145404
35,0,0.0234039,-0.0172806,0.321667,0.946695,-0.000202212,0.00376405,0.0110779,0.999932,0.439109,-8.29224,1.04838,0.0138768
61,0,0.349806,-0.0210061,0.0498841,0.998534,-0.00365532,0.00868046,0.173757,0.984743,-0.787491,-0.385246,1.56887,0.67894
50,0,0.027477,0.185887,0.00920791,0.982528,0.00255373,0.000126499,0.013498,0.999906,0.165361,-0.103814,0.170966,0.0885803
63,0,0.0139265,-0.0493463,0.996186,0.0719611,-0.000343609,0.00693665,0.00050108,0.999976,-0.107353,1.13615,1.55717,0.0287992
67,0,0.0118458,-0.0486692,0.98067,0.189518,-0.000288261,0.00580837,0.00112249,0.999982,-0.030175,0.111162,0.749414,0.0242611
59,0,0.00297454,0.0494736,-0.998756,0.00623921,7.35807e-05,-0.00148542,9.2794e-06,0.999999,0.109143,-0.0640586,1.71223,0.0914633
48,0,0.0122742,0.158298,0.00784141,-0.98736,0.000971489,4.81233e-05,-0.0060595,0.999981,-0.888535,-0.106813,-1.95684,0.0686869
34,0,0.0110263,-0.785752,-0.0389225,0.617316,-0.00433195,-0.000214585,0.00340334,0.999985,0.110372,0.091561,0.0212403,0.0634516
57,0,0.0158903,-0.0490399,0.99,-0.132266,-0.000389625,0.00786561,-0.00105086,0.999968,-0.063175,0.215577,1.35224,0.0287731
55,0,0.00276588,-0.0488871,0.986915,-0.15365,-6.7608e-05,0.00136485,-0.000212489,0.999999,0.000341865,-0.103069,1.18254,0.0265535
69,0,0.0134164,-0.0508185,0.942346,-0.330758,-0.000340899,0.00632142,-0.00221878,0.999978,0.0658949,-0.767882,0.36143,0.0264372
0,0,0.0425517,-0.216577,-0.976266,-7.03768e-08,-0.00460752,-0.0207693,-1.49722e-09,0.999774,-6.10266,9.50452,-0.0129162,0.0185908
35,0,0.0350695,-0.0260808,0.485477,0.87386,-0.000457296,0.00851228,0.0153221,0.999846,0.466745,-8.27406,0.804658,0.019234
61,0,0.349329,-0.0134062,0.0318363,0.999403,-0.00232971,0.00553245,0.173674,0.984785,-0.76904,-0.382443,1.60217,0.6933
50,0,0.0139491,0.640979,0.031751,0.766902,0.0044705,0.000221447,0.00534875,0.999976,0.180191,-0.100304,-0.0969718,0.0862048
63,0,0.00962626,-0.049093,0.991071,-0.123966,-0.00023629,0.00477013,-0.000596664,0.999988,-0.0865734,1.09632,1.56325,0.0205921
67,0,0.0242353,-0.0334897,0.668164,0.74326,-0.000405807,0.00809639,0.00900636,0.999927,-0.00257722,0.11086,0.721279,0.0213616
59,0,0.00291316,0.0494745,-0.998774,0.00166341,7.20636e-05,-0.00145479,2.42289e-06,0.999999,0.11269,-0.0610592,1.71449,0.0898137
48,0,0.0038063,0.976579,0.0483751,-0.209649,0.00185857,9.2065e-05,-0.000398993,0.999998,-0.349601,-0.0911773,0.0663368,0.0875713
34,0,0.0624353,0.995621,0.0493184,0.0794116,0.0310759,0.00153935,0.00247864,0.999513,-0.906168,0.006467,0.761585,0.0521801
57,0,0.0142988,-0.0494732,0.998747,0.0075455,-0.000353701,0.00714039,5.39454e-05,0.999974,-0.0706869,0.359382,1.29021,0.0275544
55,0,0.0103825,-0.0493605,0.996471,-0.067883,-0.000256241,0.0051729,-0.000352395,0.999987,0.00333521,-0.150658,1.27423,0.0311121
69,0,0.0203327,-0.0412466,0.76485,0.642887,-0.000419321,0.00777561,0.00653571,0.999948,0.0684561,-0.752,0.381305,0.0313635
0,0,0.0317014,-0.56307,-0.826409,-8.11069e-08,-0.00892469,-0.0130986,-1.28555e-09,0.999874,-6.08353,9.57314,-0.0247185,0.019692
35,0,0.0267724,-0.046891,0.872847,0.485736,-0.000627673,0.0116837,0.00650196,0.99991,0.47032,-8.38211,0.576606,0.0130857
61,0,0.34701,-0.00421,0.00999752,0.999941,-0.000726796,0.00172593,0.172625,0.984986,-0.772954,-0.356525,1.54934,0.680107
50,0,0.0164836,0.365196,0.01809,0.930755,0.00300984,0.000149093,0.00767102,0.999966,0.15334,-0.0896725,0.140393,0.0816681
63,0,0.00833389,0.0487649,-0.984449,0.168766,0.0002032,-0.00410213,0.000703238,0.999991,-0.0989783,1.08682,1.69538,0.0200072
67,0,0.00884641,-0.000372965,-0.00331032,0.999994,-1.64969e-06,-1.46422e-05,0.00442317,0.99999,-0.0150515,0.161346,0.713753,0.0142945
59,0,0.0190046,-0.0494565,0.99841,-0.0270549,-0.000469944,0.00948706,-0.00025708,0.999955,0.107181,-0.0645763,1.66828,0.0883891
48,0,0.0100878,-0.463344,-0.0229518,-0.885881,-0.00233704,-0.000115766,-0.00446827,0.999987,-0.208502,-0.0894168,0.062782,0.0776787
34,0,0.0019175,-0.0138569,-0.000686463,0.999904,-1.32853e-05,-6.58146e-07,0.000958657,1,0.139621,0.0821258,0.0304823,0.0678948
57,0,0.000886239,0.0405422,-0.81845,-0.573145,1.7965e-05,-0.000362671,-0.000253972,1,-0.0643096,0.259469,1.3475,0.0292479
55,0,0.00925374,-0.0492138,0.993511,0.10254,-0.000227705,0.00459683,0.000474437,0.999989,0.0313544,-0.135203,1.21992,0.0170263
69,0,0.0230653,-0.0512433,0.950223,-0.307329,-0.000590958,0.0109584,-0.00354424,0.999933,0.0718796,-0.715409,0.345048,0.0323487
0,0,0.0609913,-0.157213,-0.987565,-6.7683e-08,-0.00479358,-0.0301118,-2.06372e-09,0.999535,-6.18545,9.58991,-0.00670281,0.0126858
35,0,0.00182863,-0.0184654,0.343722,0.93889,-1.68832e-05,0.000314269,0.000858439,1,0.492107,-8.37778,0.805427,0.014293
61,0,0.3491,-0.0126791,0.0301096,0.999466,-0.00220192,0.00522899,0.173572,0.984805,-0.764962,-0.345445,1.58233,0.661938
50,0,0.0211673,0.151642,0.00751158,0.988407,0.0016049,7.94984e-05,0.0104608,0.999944,0.158999,-0.101019,0.169829,0.0779645
63,0,0.0209429,-0.0494745,0.998774,-0.00183573,-0.00051806,0.0104584,-1.92224e-05,0.999945,-0.0797936,1.10775,1.50931,0.0266133
67,0,0.0121956,-0.0337446,0.673363,0.738541,-0.000205767,0.00410602,0.00450347,0.999981,-0.00743083,0.107881,0.687429,0.01185
59,0,0.0192592,-0.0487252,0.983646,0.173398,-0.000469196,0.00947196,0.00166973,0.999954,0.121239,-0.0585257,1.67059,0.094655
48,0,0.037059,-0.685954,-0.0339789,-0.726851,-0.0127096,-0.000629575,-0.0134674,0.999828,-0.286491,-0.0770944,1.43527,0.0724212
34,0,0.062411,0.985704,0.0488271,0.161255,0.0307544,0.00152343,0.00503121,0.999513,-1.0594,0.0173122,0.779688,0.059241
57,0,0.000661334,0.0335896,-0.678094,-0.734207,1.1107e-05,-0.000224223,-0.000242778,1,-0.0534502,0.210453,1.36804,0.0187582
55,0,0.0295656,-0.0365096,0.737044,-0.674858,-0.000539695,0.0108952,-0.00997595,0.999891,0.0279312,-0.0972263,1.2246,0.0233811
69,0,0.0213848,-0.0388513,0.720433,0.692435,-0.000415407,0.00770303,0.00740367,0.999943,0.0634123,-0.724703,0.418708,0.0335343
0,0,0.0137372,-0.963836,0.266496,-3.87952e-08,-0.00662017,0.00183045,-2.66467e-10,0.999976,-6.12176,9.50335,-0.0139542,0.0171273
35,0,0.0364147,0.0535991,-0.997714,0.0411635,0.000975843,-0.0181647,0.000749436,0.999834,0.447063,-8.35108,0.545888,0.0171237
61,0,0.35063,-0.0151638,0.03601,0.999236,-0.00264483,0.00628079,0.174285,0.984672,-0.768192,-0.408781,1.60885,0.703822
50,0,0.00784372,0.281043,0.0139215,0.959594,0.00110221,5.45979e-05,0.00376339,0.999992,-0.117408,-0.111459,0.169286,0.0858087
63,0,0.00196155,-0.0315856,0.637637,0.769689,-3.09783e-05,0.000625378,0.000754891,1,-0.0144675,0.04346,1.51456,0.0205692
67,0,0.0176546,-0.0243656,0.482498,0.875558,-0.00021508,0.0042591,0.00772872,0.999961,-0.00281147,0.100396,0.743415,0.0174545
59,0,0.0097751,-0.0488682,0.986533,0.156094,-0.000238845,0.00482171,0.000762915,0.999988,0.113209,-0.0589793,1.67674,0.0847793
48,0,0.00869024,-0.27452,-0.0135984,-0.961485,-0.00119282,-5.90864e-05,-0.00417776,0.999991,-0.685313,-0.119243,0.0749771,0.0850124
34,0,0.00887476,-0.994588,-0.0492672,-0.091478,-0.00441335,-0.000218616,-0.000405921,0.99999,0.189436,0.0903956,0.0189335,0.0588548
57,0,0.0101179,-0.0494652,0.998585,-0.0195362,-0.000250241,0.00505178,-9.88323e-05,0.999987,-0.0651845,0.246264,1.32258,0.0265234
55,0,0.0196023,-0.0494056,0.997383,-0.0527866,-0.000484224,0.00977535,-0.000517361,0.999952,-0.00934031,-0.115506,1.18536,0.0364146
69,0,0.0186948,-0.0360104,0.667753,0.743511,-0.000336598,0.00624166,0.00694979,0.999956,0.0750014,-0.741376,0.560904,0.0305987
0,0,0.0421125,-0.388644,-0.921388,-7.68681e-08,-0.00818277,-0.0193995,-1.61843e-09,0.999778,-6.19996,9.51949,-0.0253083,0.0245077
35,0,0.00890254,-0.0530855,0.988154,-0.143994,-0.000236297,0.00439852,-0.000640956,0.99999,0.469784,-8.36163,0.519328,0.00946157
63,0,0.00466683,0.0479636,-0.968272,-0.245254,0.000111919,-0.00225938,-0.000572279,0.999997,-0.0248551,-0.0264998,1.65264,0.0204922
67,0,0.0111711,-0.0486472,0.984131,-0.170644,-0.00027172,0.00549689,-0.000953135,0.999984,-0.0198132,0.0876549,0.736672,0.0185673
0,0,0.0458447,-0.229457,-0.973319,-7.09318e-08,-0.00525923,-0.0223088,-1.62578e-09,0.999737,-6.18165,9.60014,-0.0281525,0.0360852
69,0,0.0132702,-0.00953882,0.176881,0.984186,-6.32906e-05,0.00117361,0.00653013,0.999978,0.0644373,-0.711513,0.35753,0.031646
61,0,0.347507,-0.00546504,0.0129779,0.999901,-0.0009448,0.00224363,0.172863,0.984943,-0.776068,-0.411378,1.60134,0.704472
50,0,0.0100812,0.785273,0.0388987,0.617927,0.00395822,0.000196071,0.0031147,0.999987,0.133689,-0.10294,0.174833,0.0852713
59,0,0.00358358,-0.0355333,0.717332,0.695825,-6.36681e-05,0.00128531,0.00124677,0.999998,0.112758,-0.0501822,1.68847,0.0889722
71,0,0.0150612,-0.0276176,0.539061,0.841814,-0.000207975,0.00405941,0.0063393,0.999972,-0.0124359,0.125667,0.0410521,0.0199581
48,0,0.00454077,0.936727,0.046401,-0.346973,0.00212673,0.000105348,-0.000787761,0.999997,-0.674397,-0.118725,0.0721436,0.0840758
34,0,0.00442284,-0.494191,-0.0244799,0.869009,-0.00109286,-5.41353e-05,0.00192174,0.999998,2.8008,0.211258,-0.0033868,0.0528462
57,0,0.0131396,-0.0492974,0.995199,-0.0845525,-0.000323873,0.00653823,-0.000555491,0.999978,-0.0654535,0.199859,1.32407,0.0310898
55,0,0.0180705,-0.0494742,0.998767,0.00406874,-0.000447005,0.00902397,3.67616e-05,0.999959,0.0201864,-0.149258,1.20284,0.0273595
35,0,0.0324941,-0.024519,0.456405,0.889434,-0.000398345,0.00741492,0.0144501,0.999868,0.461965,-8.16061,0.805921,0.0168502
61,0,0.348846,-0.0156037,0.0370548,0.999191,-0.00270787,0.00643048,0.1734,0.984827,-0.766149,-0.368601,1.59655,0.662024
50,0,0.0169521,0.221276,0.0109609,0.97515,0.00187552,9.29038e-05,0.00826531,0.999964,0.155235,-0.0992421,0.160627,0.0945408
63,0,0.0146839,-0.0494691,0.998664,0.0149135,-0.000363196,0.00733207,0.000109493,0.999973,-0.0743701,1.11014,1.55593,0.0167914
67,0,0.021019,-0.0255974,0.507525,0.861257,-0.000269011,0.00533373,0.00905121,0.999945,-0.00736156,0.174321,0.751639,0.0149133
59,0,0.00915214,-0.0475418,0.959756,0.276781,-0.000217554,0.0043919,0.00126657,0.99999,0.120194,-0.0504509,1.67499,0.0997744
48,0,0.0100692,-0.989064,-0.0489936,-0.139109,-0.00497954,-0.000246663,-0.000700358,0.999987,-0.49821,-0.112645,-1.95692,0.0837197
34,0,0.00269298,-0.988696,-0.0489753,-0.14171,-0.00133127,-6.59448e-05,-0.000190811,0.999999,0.16415,0.0921918,0.0271763,0.0623527
57,0,0.0266578,-0.019581,0.395294,0.918346,-0.000260986,0.00526867,0.0122402,0.999911,-0.0502809,0.326469,1.3918,0.0268828
55,0,0.00546543,-0.0494594,0.998467,0.0248298,-0.000135158,0.00272852,6.78527e-05,0.999996,0.0115133,-0.127829,1.20336,0.0165861
69,0,0.012314,-0.0414699,0.768992,-0.637912,-0.000255329,0.00473467,-0.00392761,0.999981,0.0853888,-0.718286,0.412939,0.0463781
0,0,0.0431934,-0.408571,-0.912727,-7.74826e-08,-0.00882308,-0.0197103,-1.67324e-09,0.999767,-6.12124,9.54714,-0.0102066,0.0129327
35,0,0.0241225,0.0530399,-0.987305,0.149717,0.000639711,-0.0119078,0.00180572,0.999927,0.458823,-8.35597,0.537624,0.0142472
61,0,0.350703,-0.0131297,0.0311795,0.999428,-0.00229053,0.0054394,0.174355,0.984665,-0.781531,-0.391216,1.58627,0.69492
50,0,0.0126264,0.402056,0.0199159,0.915399,0.00253824,0.000125732,0.00577905,0.99998,0.175905,-0.105453,-0.38714,0.08812
63,0,0.0112985,-0.0492726,0.994697,0.090283,-0.000278351,0.00561924,0.000510027,0.999984,-0.0211506,-0.00132601,1.65162,0.0163769
67,0,0.0107338,-0.0481691,0.974981,-0.217008,-0.000258517,0.0052326,-0.00116466,0.999986,-0.0266344,0.146857,0.755078,0.0210936
59,0,0.0021953,-0.00991712,0.200204,-0.979704,-1.08855e-05,0.000219754,-0.00107537,0.999999,0.104581,-0.0539054,1.68874,0.0877749
48,0,0.0212629,-0.967691,-0.0479348,-0.247539,-0.0102878,-0.000509607,-0.00263165,0.999943,-0.129179,-0.0851482,1.09722,0.0759335
34,0,0.00682506,-0.46013,-0.0227927,0.887559,-0.00157021,-7.77807e-05,0.00302882,0.999994,0.119765,0.0770918,0.0124046,0.0630866
57,0,0.0166419,-0.0494519,0.998317,-0.030304,-0.000411482,0.00830686,-0.000252155,0.999965,-0.0641131,0.21853,1.286,0.0238295
55,0,0.00880341,-0.0490137,0.989471,-0.136179,-0.000215743,0.00435534,-0.00059942,0.99999,0.0187145,-0.121476,1.19597,0.0231716
69,0,0.0201493,-0.0387842,0.719189,0.693731,-0.000390731,0.00724546,0.00698899,0.999949,0.0640279,-0.729095,0.358182,0.0310561
0,0,0.0158523,-0.996788,0.0800823,-5.17569e-08,-0.00790064,0.000634739,-4.1023e-10,0.999969,-6.1037,9.53503,0.00528047,0.0168362
35,0,0.027287,-0.0401756,0.747843,0.662659,-0.000548118,0.0102029,0.0090407,0.999907,0.463776,-8.3174,0.801014,0.019319
61,0,0.349238,-0.0244987,0.0581781,0.998006,-0.00425623,0.0101075,0.173387,0.984793,-0.758113,-0.377269,1.56225,0.685701
50,0,0.0105272,0.452399,0.0224096,0.891534,0.00238123,0.000117955,0.00469266,0.999986,0.150488,-0.0971088,0.138822,0.0774753
63,0,0.00473282,0.0459958,-0.928547,-0.368354,0.000108845,-0.00219732,-0.000871677,0.999997,-0.0906482,1.12741,1.70055,0.0172977
67,0,0.0112613,-0.0429955,0.862699,0.503886,-0.000242092,0.00485754,0.0028372,0.999984,-0.00335256,0.150831,0.76488,0.0127848
59,0,0.00965725,-0.0494225,0.997724,0.0458797,-0.000238642,0.00481761,0.000221535,0.999988,0.110998,-0.0407959,1.6785,0.0914031
48,0,0.00287006,0.412169,0.0204169,-0.910879,0.000591474,2.92989e-05,-0.00130714,0.999999,-0.611026,-0.103526,0.0610455,0.0761099
34,0,0.0604029,0.998506,0.0494613,0.0232057,0.0301518,0.00149358,0.000700738,0.999544,-1.10201,-0.0033382,0.747654,0.0543182
57,0,0.0060356,-0.0438466,0.885159,-0.463217,-0.00013232,0.00267123,-0.00139789,0.999995,-0.073966,0.341939,1.33413,0.0365585
55,0,0.00170205,-0.00414818,0.0837431,-0.996479,-3.53021e-06,7.12676e-05,-0.000848031,1,-0.0180868,-0.0917655,1.05393,0.0325644
69,0,0.02236,-0.0425125,0.788324,0.61379,-0.000475281,0.00881329,0.00686203,0.999938,0.084802,-0.734799,0.443699,0.0430857
0,0,0.0442786,-0.107642,-0.99419,-6.52663e-08,-0.00238292,-0.0220089,-1.44483e-09,0.999755,-6.07985,9.5474,-0.0301492,0.0284352
35,0,0.0249438,-0.0528539,0.983842,0.171058,-0.000659171,0.0122701,0.00213336,0.999922,0.463509,-8.40647,0.812792,0.0161659
61,0,0.349528,-0.014815,0.0351818,0.999271,-0.00257597,0.00611725,0.173749,0.984768,-0.751228,-0.377872,1.56718,0.679475
50,0,0.00873801,0.406396,0.0201309,0.913475,0.00177554,8.79517e-05,0.00399097,0.99999,0.0658112,-0.112313,-0.107968,0.0917442
63,0,0.0152435,-0.0488008,0.985172,0.164483,-0.000371944,0.00750866,0.00125364,0.999971,-0.0821446,1.07691,1.54081,0.0192152
67,0,0.0106833,-0.0368542,0.736841,0.675061,-0.000196861,0.00393591,0.00360591,0.999986,-0.0104539,0.0668786,0.782936,0.0133504
59,0,0.0106354,-0.0488951,0.987076,0.152611,-0.000260009,0.00524896,0.000811537,0.999986,0.114825,-0.0458745,1.6595,0.0940715
48,0,0.00289635,0.687648,0.0340628,0.725245,0.000995836,4.93289e-05,0.00105028,0.999999,-0.302573,-0.107704,-0.269327,0.0907963
34,0,0.0112254,-0.963593,-0.0477318,0.263079,-0.00540835,-0.000267904,0.00147658,0.999984,0.100382,0.066672,0.429597,0.0533922
57,0,0.0199288,0.0492395,-0.994029,-0.0973763,0.000490633,-0.00990473,-0.00097028,0.99995,-0.0380541,0.176892,1.32946,0.0192391
55,0,0.0157394,-0.0494224,0.997722,0.0459141,-0.000388936,0.00785171,0.000361327,0.999969,0.0296139,-0.139338,1.21694,0.0159535
69,0,0.0241755,-0.042237,0.783215,0.620315,-0.000510538,0.00946707,0.00749804,0.999927,0.0639427,-0.73477,0.580357,0.0274099
0,0,0.0189754,-0.494229,-0.869332,-7.97575e-08,-0.00468903,-0.00824784,-7.56704e-10,0.999955,-6.23747,9.37517,-0.00173952,0.00839201
35,0,0.0188608,-0.0453981,0.845057,0.532746,-0.000428117,0.00796912,0.00502394,0.999956,0.483975,-8.38182,0.794751,0.0137511
61,0,0.343461,-0.00747866,0.0177598,0.999814,-0.00127801,0.00303493,0.170856,0.98529,-0.775076,-0.362346,1.56008,0.673847
50,0,0.021495,-0.236552,-0.0117177,0.971548,-0.00254229,-0.000125934,0.0104415,0.999942,0.173513,-0.0948047,-0.38807,0.0937651
63,0,0.0144416,-0.0494309,0.997893,-0.0420291,-0.000356926,0.0072055,-0.00030348,0.999974,-0.0928675,1.11655,1.69655,0.0239157
67,0,0.0283896,-0.0168182,0.329357,0.944056,-0.000238723,0.004675,0.0134002,0.999899,-0.0121689,0.114917,0.708731,0.0186999
59,0,0.00586069,-0.0486863,0.982861,0.177801,-0.000142667,0.00288012,0.000521016,0.999996,0.100679,-0.0408227,1.67604,0.0887507
48,0,0.00936391,0.00891827,0.000441825,-0.99996,4.17548e-05,2.0686e-06,-0.00468175,0.999989,-0.256693,-0.101309,0.0644147,0.0866156
34,0,0.0107992,-0.90295,-0.0447279,0.427411,-0.00487555,-0.000241512,0.00230784,0.999985,0.143687,0.0907475,0.0148085,0.0628362
57,0,0.0165841,-0.0489373,0.987928,-0.146983,-0.000405786,0.00819187,-0.00121878,0.999966,-0.0645745,0.200036,1.36461,0.0361243
55,0,0.021091,0.0133231,-0.268962,-0.963059,0.000140497,-0.00283628,-0.0101557,0.999944,0.0264234,-0.117983,1.28653,0.0196019
69,0,0.0176149,-0.0316585,0.587053,0.808929,-0.000278827,0.00517039,0.00712453,0.999961,0.0797383,-0.756495,0.115885,0.0349758
0,0,0.0110578,-0.568003,0.823027,1.67686e-08,-0.00314042,0.00455042,9.27115e-11,0.999985,-6.19451,9.54081,-0.00680153,0.0152869
35,0,0.019101,-0.0523616,0.974678,0.217396,-0.00050007,0.0093085,0.0020762,0.999954,0.0833844,-0.811622,-0.0206593,0.0155276
61,0,0.352588,-0.0350012,0.0831191,0.995925,-0.00613859,0.0145776,0.174667,0.9845,-0.769015,-0.405949,1.57133,0.700234
50,0,0.0217575,-0.0853654,-0.00422866,0.996341,-0.000928653,-4.60017e-05,0.0108388,0.999941,0.201376,-0.11544,-0.102611,0.099805
63,0,0.00486829,-0.0492913,0.995075,0.0859991,-0.000119982,0.00242216,0.000209334,0.999997,-0.0926362,1.10635,1.5581,0.0303561
67,0,0.0100588,-0.0379321,0.758874,0.650131,-0.000190774,0.00381665,0.00326974,0.999987,-0.0342878,0.187164,0.763056,0.0268744
59,0,0.0218248,-0.049238,0.993998,0.097692,-0.000537294,0.0108467,0.00106603,0.99994,0.103099,-0.0642048,1.72598,0.0841794
48,0,0.0035604,-0.519713,-0.0257442,0.853953,-0.000925192,-4.58297e-05,0.00152021,0.999998,-0.616703,-0.103237,0.0580891,0.0918037
34,0,0.00567171,-0.753457,-0.0373227,0.656437,-0.00213669,-0.000105842,0.00186156,0.999996,0.14709,0.101579,0.157236,0.0663604
57,0,0.0198594,-0.0493924,0.997116,0.0576152,-0.000490443,0.00990089,0.000572091,0.999951,-0.048249,0.188626,1.37096,0.0267113
55,0,0.00922464,-0.0482993,0.975049,0.216673,-0.000222771,0.00449722,0.000999362,0.999989,0.024646,-0.147592,1.20597,0.0161696
69,0,0.0218448,-0.0399756,0.741281,0.670003,-0.000436621,0.00809641,0.0073179,0.99994,0.0558436,-0.724244,0.374469,0.0188146
0,0,0.0413968,-0.312239,-0.950003,-7.42385e-08,-0.00646239,-0.0196621,-1.53651e-09,0.999786,-6.16542,9.57157,-0.0325938,0.0357532
35,0,0.0239635,0.0535316,-0.996458,0.064857,0.000641386,-0.011939,0.00077708,0.999928,0.487652,-8.38288,0.538014,0.0191882
61,0,0.352132,-0.0301393,0.0715733,0.99698,-0.00527914,0.0125366,0.174629,0.98454,-0.772674,-0.406856,1.57769,0.689114
50,0,0.0146098,0.261183,0.0129377,0.965202,0.0019079,9.45082e-05,0.00705066,0.999973,-0.0932207,-0.111094,0.170525,0.0860802
63,0,0.0192551,-0.0491735,0.992698,0.110153,-0.000473414,0.0095571,0.00106048,0.999954,-0.096995,1.12534,1.70815,0.0262291
67,0,0.0141375,-0.0283295,0.563074,0.825921,-0.000200252,0.00398019,0.00583817,0.999975,-0.0155254,0.0557511,0.694058,0.0184668
59,0,0.00345826,-0.0336667,0.67965,0.732764,-5.8214e-05,0.0011752,0.00126704,0.999999,0.111103,-0.0536262,1.6806,0.0881332
48,0,0.00367451,0.927792,0.0459584,-0.370258,0.00170459,8.44373e-05,-0.000680258,0.999998,-0.370253,-0.109423,0.0622341,0.0852398
34,0,0.00564589,-0.683153,-0.0338402,0.729491,-0.0019285,-9.55289e-05,0.00205931,0.999996,0.150821,0.0907551,0.0137,0.065353
57,0,0.0107379,-0.0491662,0.99255,0.111479,-0.00026397,0.00532893,0.000598524,0.999986,-0.0595241,0.185631,1.35439,0.0201199
55,0,0.0113101,-0.0493777,0.996818,0.0625734,-0.000279232,0.00563703,0.000353854,0.999984,0.0194548,-0.102774,1.27052,0.0224922
69,0,0.0145938,-0.0522657,0.969181,-0.24074,-0.000381374,0.00707195,-0.00175664,0.999973,0.0595098,-0.718325,0.432324,0.0244936
0,0,0.0456294,-0.0762107,-0.997092,-6.36567e-08,-0.00173857,-0.0227464,-1.45218e-09,0.99974,-6.19921,9.53748,-0.0363107,0.0373738
35,0,0.0354178,-0.0333066,0.61998,0.78391,-0.000589792,0.0109786,0.0138815,0.999843,0.443892,-8.26492,0.541945,0.0185133
