Duration,processBuffer,processMap,processCloud
1568115194.878939473,,,3.83303
1568115194.878939473,3.83956,,
1568115196.683846223,,,3.65953
1568115196.688884057,3.66739,,
1568115198.499352568,,,3.67759
1568115198.504381904,3.68405,,
1568115200.428241821,,,3.91415
1568115200.433385266,3.92567,,
1568115202.331734528,,,3.87616
1568115202.336766666,3.88212,,
1568115202.840349511,,,4.13854
1568115202.840349511,4.14396,,
