plane_id,count,aa_angle,aa_x,aa_y,aa_z,quat_x,quat_y,quat_z,quat_w,translation_x,translation_y,translation_z,score
57,0,0.0156928,0.000268826,-0.116619,-0.993177,2.10929e-06,-0.000915031,-0.00779279,0.999969,-0.0137434,0.206708,1.32783,0.0231852
55,0,0.0130436,0.0207889,0.667333,-0.744469,0.000135581,0.0043522,-0.00485526,0.999979,-0.0342545,-0.105299,1.1911,0.0231625
69,0,0.0145481,0.018574,0.882586,0.469784,0.000135108,0.00641993,0.00341721,0.999974,0.0147418,-0.750116,0.418348,0.0393315
0,0,0.0123182,-0.36634,0.93048,-0.0013597,-0.00225631,0.00573088,-8.37446e-06,0.999981,-5.41551,10.0423,-0.0186615,0.00959243
35,0,0.13798,0.0229902,0.999368,0.0271156,0.00158483,0.0688916,0.00186922,0.997621,0.186571,5.74673,1.97329,0.0219583
61,0,0.349091,-0.0201045,0.0500027,0.998547,-0.00349136,0.00868348,0.173408,0.984806,-0.775546,-0.267376,1.64177,0.656092
63,0,0.014445,0.02732,0.971679,-0.23472,0.000197317,0.00701789,-0.00169525,0.999974,-0.029426,0.016502,1.71097,0.0214984
67,0,0.016318,0.0234491,0.917631,0.396741,0.000191319,0.00748687,0.00323698,0.999967,0.0019291,0.153813,0.733183,0.0171121
56,0,0.0467608,0.257682,-0.0070288,0.966204,0.00602417,-0.000164321,0.0225882,0.999727,-0.0557684,-0.0333397,1.15457,0.0474116
60,0,0.00325884,-0.998325,0.0272315,0.0510408,-0.00162669,4.43715e-05,8.31669e-05,0.999999,0.0305682,-0.0170711,1.72563,0.0194537
59,0,0.0136315,0.0251923,0.95936,0.281059,0.000171703,0.0065387,0.00191561,0.999977,0.0779632,-0.0453497,1.70391,0.0851263
57,0,0.0177301,0.0103259,0.255442,-0.966769,9.15381e-05,0.00226448,-0.00857034,0.999961,-0.0147811,0.313833,1.28215,0.0269719
55,0,0.0157889,0.0242848,0.816918,-0.576243,0.000191714,0.00644906,-0.00454908,0.999969,-0.0381266,-0.10939,1.22914,0.0275218
69,0,0.0193937,0.0202519,0.937362,0.347766,0.000196376,0.00908931,0.00337218,0.999953,0.0127431,-0.767285,0.467207,0.0329353
0,0,0.0379496,0.0573415,0.998355,0.000104462,0.00108798,0.0189424,1.98203e-06,0.99982,-3.31064,7.94678,0.0244258,0.0301231
0,0,0.00992338,-0.554906,0.831911,-0.00200487,-0.00275326,0.00412767,-9.94749e-06,0.999988,-5.36794,10.0295,-0.0391913,0.0222345
55,0,0.0136574,0.0187873,0.585555,-0.810415,0.000128292,0.00399854,-0.00553402,0.999977,-0.0399305,-0.122269,1.1745,0.0290671
35,0,0.0114057,-0.0233488,-0.985884,0.165795,-0.000133153,-0.00562229,0.000945493,0.999984,0.0339843,-0.797482,-0.117817,0.0364467
57,0,0.0169485,0.00372585,0.00925544,-0.99995,3.15734e-05,7.84318e-05,-0.00847371,0.999964,-0.0239526,0.225301,1.33084,0.026949
59,0,0.00917249,0.0253516,0.963394,0.26689,0.000116268,0.00441834,0.00122402,0.999989,0.0804758,-0.0620042,1.68324,0.0897413
67,0,0.0126131,0.0233401,0.914642,0.403591,0.000147194,0.00576818,0.00254524,0.99998,0.000880538,0.116985,0.715271,0.0111003
63,0,0.0113315,0.0268997,0.944452,-0.327547,0.000152406,0.00535099,-0.00185579,0.999984,-0.0144101,0.0354153,1.68922,0.0128417
61,0,0.347985,-0.016108,0.0380087,0.999148,-0.00278855,0.00657991,0.172968,0.984901,-0.771203,-0.2914,1.55212,0.671236
60,0,0.00920852,-0.472857,0.0128982,-0.881045,-0.00217715,5.93863e-05,-0.00405654,0.999989,0.0287671,-0.0194516,1.77865,0.0219995
35,0,0.00845348,-0.0190642,-0.721207,0.692457,-8.05791e-05,-0.00304835,0.00292683,0.999991,0.0328656,-0.840008,-0.103433,0.0332683
61,0,0.348458,-0.0170012,0.0406893,0.999027,-0.00294714,0.00705344,0.17318,0.98486,-0.770575,-0.282012,1.57533,0.664019
63,0,0.0102275,0.0274171,0.980085,-0.196678,0.000140203,0.00501188,-0.00100576,0.999987,-0.0150234,0.0244437,1.69721,0.0135833
65,0,0.333057,0.0589212,-0.00160725,-0.998261,0.00976679,-0.000266418,-0.165472,0.986166,0.0140142,0.136084,0.844902,0.113063
67,0,0.010508,0.025343,0.966349,0.255984,0.000133151,0.00507718,0.00134494,0.999986,-0.00973731,0.0535726,0.933224,0.0112055
56,0,0.0397856,0.135832,-0.00370508,0.990725,0.00270191,-7.36994e-05,0.019707,0.999802,-0.0312119,-0.0383598,1.01424,0.0459993
60,0,0.00827188,-0.3732,0.0101798,-0.927695,-0.00154353,4.21029e-05,-0.00383688,0.999991,0.0226645,-0.0162065,1.79495,0.017612
59,0,0.00946628,0.0249254,0.952452,0.303667,0.000117975,0.00450807,0.00143729,0.999989,0.0842154,-0.0698881,1.69445,0.0897631
57,0,0.0180117,0.00416582,0.0254207,-0.999668,3.75161e-05,0.000228932,-0.00900272,0.999959,-0.0208498,0.227941,1.30612,0.0264286
55,0,0.0148108,0.0208604,0.670291,-0.741805,0.000154478,0.00496373,-0.00549331,0.999973,-0.0348281,-0.113385,1.17288,0.0259104
0,0,0.0132971,-0.288905,0.957357,-0.00109347,-0.00192078,0.00636497,-7.26991e-06,0.999978,-5.38437,10.0321,-0.0329144,0.017242
0,0,0.0113903,-0.536765,0.84373,-0.00194302,-0.00305694,0.00480515,-1.10658e-05,0.999984,-5.35047,10.0309,-0.0357953,0.0201154
55,0,0.0156464,0.0207536,0.665872,-0.745778,0.000162358,0.00520919,-0.00583431,0.999969,-0.0292353,-0.0755234,1.18594,0.0198372
35,0,0.106205,0.0228894,0.998476,0.0502162,0.00121492,0.0529968,0.00266536,0.99859,0.162973,5.8031,2.14118,0.0211319
57,0,0.018708,0.00624741,0.102363,-0.994728,5.84373e-05,0.000957484,-0.00930453,0.999956,-0.0104181,0.23758,1.28103,0.0215304
59,0,0.0107765,0.0252986,0.962059,0.271665,0.000136315,0.0051838,0.00146379,0.999985,0.0863042,-0.0630485,1.69818,0.0954882
56,0,0.100141,0.112467,-0.00306773,0.993651,0.0056289,-0.000153538,0.0497316,0.998747,-0.0577477,0.00949867,0.905733,0.0353658
67,0,0.0126478,0.0235217,0.919611,0.392126,0.000148747,0.00581548,0.00247974,0.99998,-0.000988783,0.0892648,0.820892,0.0104827
63,0,0.00943014,0.0274868,0.991061,-0.130548,0.000129602,0.0046729,-0.000615539,0.999989,-0.00931156,0.0284433,1.69084,0.00930606
61,0,0.348137,-0.0163607,0.0387672,0.999114,-0.00283353,0.00671413,0.173037,0.984888,-0.761214,-0.28943,1.59064,0.624704
60,0,0.00563828,-0.698143,0.0190434,0.715705,-0.00196816,5.36859e-05,0.00201767,0.999996,0.039058,-0.0100094,1.71898,0.0104461
0,0,0.00979889,-0.633465,0.773768,-0.00227204,-0.00310361,0.00379102,-1.11317e-05,0.999988,-5.37464,10.0237,-0.0309226,0.0169101
55,0,0.0130439,0.02063,0.660762,-0.750312,0.000134547,0.00430942,-0.00489346,0.999979,-0.0301289,-0.0917066,1.17967,0.0217577
35,0,0.0629846,0.0199411,0.92158,0.387676,0.000627888,0.0290179,0.0122068,0.999504,0.154824,5.27139,1.85749,0.0260402
57,0,0.0169172,0.00359181,0.00433683,-0.999984,3.03813e-05,3.66831e-05,-0.00845838,0.999964,-0.0143501,0.21524,1.31567,0.021979
59,0,0.00862195,0.0245627,0.942815,0.332411,0.000105889,0.00406444,0.00143301,0.999991,0.0850199,-0.0581315,1.68048,0.0944042
67,0,0.0108351,0.0234871,0.918668,0.394332,0.000127242,0.0049769,0.0021363,0.999985,0.00847369,0.172695,0.751122,0.00951167
63,0,0.00846496,0.0273426,0.973465,-0.227195,0.000115726,0.00412016,-0.000961595,0.999991,-0.0136765,0.00488269,1.52664,0.0100718
61,0,0.348688,-0.0152861,0.0355425,0.999251,-0.00265156,0.00616527,0.173332,0.984841,-0.762695,-0.280814,1.59392,0.661746
60,0,0.00469777,-0.949981,0.0259128,0.31123,-0.00223139,6.08662e-05,0.000731043,0.999997,0.0321063,-0.0117099,1.70502,0.0121367
35,0,0.0561154,-0.0231733,-0.999411,0.0253173,-0.000650105,-0.0280375,0.000710253,0.999606,0.178182,6.05762,1.57351,0.0340693
61,0,0.348852,-0.0148176,0.0341365,0.999307,-0.00257149,0.00592415,0.173423,0.984826,-0.766329,-0.286259,1.57104,0.660309
63,0,0.00880865,0.0265034,0.922637,-0.384759,0.000116729,0.00406358,-0.0016946,0.99999,-0.0149065,0.00547814,1.53363,0.0101371
67,0,0.0105253,0.0232784,0.912942,0.407424,0.000122505,0.00480448,0.00214412,0.999986,0.000949083,0.0940628,0.890724,0.00996529
56,0,0.0226075,0.526795,-0.0143694,0.849871,0.00595463,-0.000162425,0.00960652,0.999936,-0.0388036,-0.03479,1.14087,0.0355468
60,0,0.00356493,-0.998961,0.0272488,0.0365241,-0.00178061,4.857e-05,6.51028e-05,0.999998,0.029432,-0.0061975,1.7062,0.00989763
59,0,0.00955221,0.0240675,0.929271,0.368615,0.000114948,0.00443828,0.00176054,0.999989,0.0938991,-0.0432109,1.68945,0.0975659
57,0,0.0167283,0.000661873,-0.102409,-0.994742,5.53594e-06,-0.000856553,-0.00832006,0.999965,-0.00595939,0.261335,1.3095,0.0179622
55,0,0.0108885,0.0217507,0.707434,-0.706445,0.000118416,0.00385143,-0.00384605,0.999985,-0.0232021,-0.105145,1.2301,0.0178862
69,0,0.0150977,0.0175454,0.84699,0.53132,0.000132446,0.00639372,0.00401081,0.999972,0.0202766,-0.701388,0.434363,0.0426668
0,0,0.013329,-0.305657,0.952141,-0.00115112,-0.00203704,0.00634549,-7.67159e-06,0.999978,-5.43507,9.99806,-0.0233942,0.0110245
35,0,0.134548,0.0227774,0.997067,0.0730701,0.00153118,0.0670263,0.00491202,0.997738,0.18642,5.83763,2.00061,0.0269156
61,0,0.34923,-0.0171243,0.0410587,0.99901,-0.00297499,0.00713309,0.173557,0.984793,-0.772777,-0.31584,1.5647,0.675104
63,0,0.0126166,0.0274538,0.996629,-0.0773088,0.000173186,0.00628702,-0.000487685,0.99998,-0.0245159,0.0584078,1.69744,0.018102
67,0,0.0127256,0.0257573,0.975815,0.217074,0.000163888,0.00620888,0.00138119,0.99998,-0.0067305,0.102507,0.720758,0.0155317
56,0,0.0130564,0.897264,-0.0244748,0.440816,0.00585749,-0.000159776,0.00287772,0.999979,-0.0546665,-0.0264203,1.15535,0.0307792
60,0,0.00403187,-0.973121,0.026544,0.228759,-0.00196175,5.35109e-05,0.000461163,0.999998,0.0103027,-0.000713038,1.72197,0.00515606
59,0,0.0112082,0.0244449,0.939631,0.341315,0.000136991,0.00526576,0.00191275,0.999984,0.0807393,-0.0535309,1.68167,0.0886335
57,0,0.0173723,0.00677002,0.121801,-0.992531,5.88045e-05,0.00105797,-0.00862114,0.999962,-0.0177088,0.250827,1.32656,0.0257515
55,0,0.0145473,0.0207869,0.667251,-0.744543,0.000151196,0.00485331,-0.0054155,0.999974,-0.0326683,-0.132491,1.22228,0.0247957
69,0,0.0159293,0.0191792,0.902898,0.429427,0.000152754,0.0071912,0.00342021,0.999968,0.0173306,-0.604064,0.376326,0.0376517
0,0,0.00981826,-0.646437,0.762964,-0.00231604,-0.00317343,0.00374547,-1.13697e-05,0.999988,-5.31365,10.1807,-0.034716,0.0182225
35,0,0.0436894,-0.0230396,-0.951125,0.307945,-0.000503253,-0.0207754,0.00672644,0.999761,0.181116,5.71253,1.26778,0.0265883
61,0,0.348981,-0.0176232,0.042556,0.998939,-0.00305951,0.00738799,0.173422,0.984815,-0.772726,-0.281085,1.57049,0.672393
63,0,0.0106979,0.0273079,0.970752,-0.238527,0.000146068,0.0051925,-0.00127587,0.999986,-0.0156498,0.00461483,1.69646,0.0142755
67,0,0.0127534,0.0249299,0.95637,0.291091,0.00015897,0.00609845,0.00185619,0.99998,-0.000634731,0.165451,0.813701,0.0132848
56,0,0.0135165,0.857271,-0.0233839,0.514334,0.00579359,-0.000158033,0.00347597,0.999977,-0.027229,-0.0343112,1.14727,0.0377355
60,0,0.00494428,-0.751272,0.0204925,-0.659675,-0.00185724,5.06603e-05,-0.00163081,0.999997,0.0162152,-0.00973724,1.72256,0.0108691
59,0,0.0121663,0.025202,0.959605,0.280219,0.000153306,0.00583737,0.0017046,0.999981,0.078805,-0.0414788,1.72428,0.0905567
57,0,0.015019,0.00635256,0.10627,-0.994317,4.77039e-05,0.000798021,-0.00746673,0.999972,-0.0191526,0.245807,1.34155,0.0221181
55,0,0.0130039,0.0247291,0.83697,-0.546689,0.000160787,0.00544192,-0.00355453,0.999979,-0.0311888,-0.115679,1.20578,0.0227098
69,0,0.017235,0.0190073,0.897181,0.441253,0.000163793,0.00773136,0.00380245,0.999963,0.0226708,-0.704926,0.381187,0.0438768
0,0,0.0117849,-0.40251,0.915415,-0.00148381,-0.00237175,0.00539399,-8.74322e-06,0.999983,-5.45272,9.9759,-0.0461069,0.0302353
0,0,0.0118624,-0.396664,0.917963,-0.00146376,-0.00235268,0.00544459,-8.68184e-06,0.999982,-5.35695,10.0328,-0.0456995,0.0309446
55,0,0.0138315,0.0240206,0.80515,-0.592584,0.000166119,0.00556816,-0.00409812,0.999976,-0.028422,-0.0773297,1.21359,0.0245685
35,0,0.0122083,0.0225432,0.993162,0.114544,0.000137606,0.00606235,0.000699186,0.999981,0.185654,6.20447,1.54959,0.0288729
57,0,0.0154417,0.00462153,0.0422002,-0.999098,3.56819e-05,0.000325819,-0.00771382,0.99997,-0.01993,0.224109,1.31623,0.0242784
59,0,0.0118432,0.02526,0.961082,0.275107,0.000149579,0.00569113,0.00162907,0.999982,0.080313,-0.0539094,1.69094,0.0894246
56,0,0.0444062,0.300907,-0.00820786,0.953618,0.00668053,-0.000182225,0.0211715,0.999754,-0.0395863,-0.0142833,1.13918,0.033746
67,0,0.0127109,0.0251074,0.960715,0.276399,0.000159568,0.00610574,0.00175663,0.99998,-0.00421959,0.120783,0.782105,0.0139487
63,0,0.0112274,0.0274675,0.995669,-0.0888161,0.000154194,0.00558938,-0.000498586,0.999984,-0.0209841,0.0459341,1.68928,0.0159016
61,0,0.348975,-0.0169683,0.0405904,0.999032,-0.00294575,0.00704663,0.173435,0.984816,-0.769564,-0.283579,1.58186,0.648469
60,0,0.00505892,-0.794695,0.021677,-0.606622,-0.00201015,5.4831e-05,-0.00153442,0.999997,0.0232243,-0.00704156,1.7275,0.00917248
35,0,0.107603,0.022908,0.998672,0.0461541,0.0012319,0.0537044,0.00248197,0.998553,0.180792,5.95042,2.0048,0.025271
61,0,0.34857,-0.0172243,0.0413588,0.998996,-0.00298677,0.00717179,0.17323,0.984851,-0.761665,-0.241127,1.57687,0.651071
63,0,0.0116258,0.0273093,0.970856,-0.238102,0.000158745,0.00564346,-0.00138405,0.999983,-0.0152155,0.0329355,1.40395,0.0125602
65,0,0.027793,-0.209807,0.0057229,-0.977726,-0.00291549,7.95256e-05,-0.0135865,0.999903,-0.116052,0.0666068,0.651821,0.0637165
67,0,0.0126085,0.0238271,0.927868,0.372148,0.000150211,0.00584948,0.0023461,0.99998,0.00527555,0.0652766,0.747652,0.0104602
56,0,0.0204452,0.571234,-0.0155816,0.820639,0.00583941,-0.000159282,0.00838894,0.999948,-0.0360135,-0.0231284,1.15167,0.0326613
60,0,0.0059794,-0.710891,0.0193911,-0.703035,-0.00212535,5.79734e-05,-0.00210186,0.999996,0.0354098,-0.00683944,1.7316,0.00942513
59,0,0.010362,0.0256037,0.969625,0.243251,0.000132652,0.00502362,0.00126028,0.999987,0.0839621,-0.0549657,1.70097,0.0927613
57,0,0.0197475,0.0149169,0.432034,-0.901734,0.000147283,0.00426573,-0.00890335,0.999951,-0.0201559,0.36464,1.37688,0.0234776
55,0,0.0144935,0.0217958,0.709331,-0.704538,0.000157948,0.00514031,-0.00510557,0.999974,-0.030039,-0.0831745,1.23651,0.0227991
0,0,0.0143588,-0.318781,0.947828,-0.00119627,-0.00228864,0.00680479,-8.58842e-06,0.999974,-5.4508,9.95936,-0.0322817,0.0179261
0,0,0.00984733,-0.587778,0.809019,-0.0021168,-0.00289401,0.00398332,-1.04224e-05,0.999988,-5.44192,9.98542,-0.0364451,0.0202019
55,0,0.0130751,0.0225126,0.739678,-0.672584,0.000147176,0.00483564,-0.00439701,0.999979,-0.0293788,-0.102683,1.23858,0.0213813
35,0,0.0122929,-0.0223563,-0.903492,0.428022,-0.000137412,-0.00555325,0.00263081,0.999981,0.0300275,-0.720249,-0.104198,0.0330124
57,0,0.0178776,0.00242478,-0.0383552,-0.999261,2.16743e-05,-0.000342845,-0.00893207,0.99996,-0.014217,0.266698,1.33821,0.0222956
59,0,0.00963613,0.0254513,0.965883,0.257725,0.000122626,0.00465367,0.00124173,0.999988,0.0865209,-0.0540866,1.65638,0.0938251
60,0,0.00552992,-0.820327,0.0223762,-0.571457,-0.00226817,6.18691e-05,-0.00158005,0.999996,0.0266364,-0.00387036,1.70764,0.00763942
69,0,0.0160736,0.0183252,0.87409,0.485418,0.000147274,0.00702479,0.00390116,0.999968,0.023799,-0.601802,0.405499,0.0399914
67,0,0.0105349,0.0259611,0.980218,0.196213,0.000136748,0.00516321,0.00103353,0.999986,-0.00389332,0.0654406,0.700503,0.0115545
63,0,0.00877961,0.0273301,0.972471,-0.231416,0.000119973,0.00426894,-0.00101587,0.99999,-0.0137174,0.0108762,1.37951,0.0122248
61,0,0.348752,-0.0161447,0.0381188,0.999143,-0.00280099,0.00661336,0.173345,0.984835,-0.767409,-0.276276,1.56771,0.675345
0,0,0.0130198,-0.371745,0.928334,-0.00137826,-0.00242,0.0060433,-8.97223e-06,0.999979,-5.4456,10.0046,-0.0456195,0.028788
55,0,0.0122812,0.0248587,0.842888,-0.537515,0.000152646,0.00517579,-0.00330064,0.999981,-0.0254132,-0.0853627,1.18116,0.0195247
35,0,0.00988983,-0.0103423,-0.304528,0.952447,-5.11416e-05,-0.00150586,0.00470975,0.999988,0.0365768,-0.665189,-0.00847179,0.0352776
57,0,0.0165289,0.00743172,0.146486,-0.989185,6.14185e-05,0.00121061,-0.00817499,0.999966,-0.0153574,0.243148,1.32392,0.020088
59,0,0.0121397,0.025524,0.967678,0.250892,0.000154926,0.00587364,0.00152287,0.999982,0.0894568,-0.0404873,1.69349,0.093969
60,0,0.00556051,-0.975127,0.0265987,-0.220045,-0.0027111,7.3951e-05,-0.000611782,0.999996,0.0390349,-0.00715159,1.71259,0.00806448
69,0,0.0170216,0.0186474,0.885075,0.465075,0.000158702,0.00753258,0.00395811,0.999964,0.0306342,-0.601771,0.439696,0.0433569
67,0,0.0131769,0.0252987,0.965303,0.259905,0.000166678,0.00635979,0.00171235,0.999978,0.00515181,0.138556,0.754301,0.0127157
63,0,0.0118388,0.0274821,0.98903,-0.145138,0.000162676,0.00585442,-0.000859124,0.999982,-0.0154568,0.034325,1.65931,0.0130766
61,0,0.34901,-0.0175803,0.0424271,0.998945,-0.0030523,0.00736622,0.173438,0.984813,-0.760843,-0.277824,1.58297,0.649028
0,0,0.0100244,-0.528834,0.848723,-0.00191597,-0.00265061,0.00425396,-9.60318e-06,0.999987,-5.4058,9.95559,-0.0264239,0.0132327
55,0,0.0119165,0.0212838,0.68789,-0.725503,0.000126813,0.00409858,-0.00432269,0.999982,-0.0283262,-0.110185,1.184,0.0203572
35,0,0.0210626,-0.0225398,-0.915341,0.402049,-0.00023737,-0.00963956,0.00423403,0.999945,0.192293,5.82137,1.28448,0.0300294
57,0,0.0181726,0.00294107,-0.0194968,-0.999806,2.67231e-05,-0.000177151,-0.00908442,0.999959,-0.0120267,0.347233,1.31893,0.0194698
56,0,0.0206113,0.652559,-0.0177999,0.757529,0.00672491,-0.000183436,0.00780667,0.999947,-0.0338872,-0.0239014,1.39529,0.0276104
67,0,0.0110926,0.0233578,0.915127,0.402489,0.000129549,0.00507556,0.00223232,0.999985,0.00703627,0.202932,0.703333,0.0103257
63,0,0.00830519,0.0272554,0.96689,-0.253735,0.00011318,0.00401509,-0.00105365,0.999991,-0.00952566,0.0102931,1.64836,0.00995097
61,0,0.348598,-0.0145227,0.0332515,0.999341,-0.00251849,0.00576641,0.173303,0.984848,-0.759978,-0.314916,1.55985,0.629262
59,0,0.0099839,0.0233881,0.910108,0.413711,0.000116752,0.00454319,0.00206522,0.999988,0.0831128,-0.0569949,1.70471,0.0968551
35,0,0.0234185,-0.0103405,-0.304445,0.952474,-0.000121077,-0.00356475,0.0111525,0.999931,0.150894,5.03988,1.84534,0.0220517
61,0,0.349022,-0.0164661,0.0390835,0.9991,-0.00285896,0.00678595,0.173471,0.984812,-0.774416,-0.288447,1.57651,0.681046
63,0,0.0111935,0.0274788,0.98822,-0.150551,0.000153791,0.00553079,-0.00084259,0.999984,-0.0235283,0.0538895,1.69426,0.0196353
67,0,0.0121781,0.0242248,0.938407,0.344682,0.000147505,0.00571397,0.00209877,0.999981,-0.00823683,0.115097,0.842275,0.0193148
56,0,0.0255179,0.465451,-0.0126961,0.884983,0.00593851,-0.000161985,0.0112912,0.999919,-0.0583871,-0.0309867,1.14773,0.0367613
60,0,0.00488422,-0.977464,0.0266624,-0.209412,-0.00238707,6.51125e-05,-0.000511406,0.999997,0.0275945,-0.0100076,1.72047,0.0117992
59,0,0.0115806,0.0237866,0.921422,0.387835,0.000137731,0.00533528,0.00224567,0.999983,0.0816865,-0.043922,1.69947,0.0879814
57,0,0.0146403,0.00603519,0.0944829,-0.995508,4.41782e-05,0.000691625,-0.00728723,0.999973,-0.0111587,0.347875,1.27307,0.0263163
55,0,0.0155965,0.0204085,0.651632,-0.75826,0.00015915,0.00508155,-0.00591305,0.99997,-0.0344916,-0.0889488,1.25996,0.0253681
69,0,0.016908,0.0175784,0.848149,0.529466,0.000148605,0.00717015,0.00447604,0.999964,0.0111674,-0.649543,0.384136,0.030618
0,0,0.0106241,-0.531936,0.846782,-0.00192655,-0.00282565,0.00449811,-1.02338e-05,0.999986,-5.3977,10.005,-0.0356446,0.0191658
0,0,0.0112756,-0.431495,0.902114,-0.00158316,-0.00243267,0.00508592,-8.92552e-06,0.999984,-5.3919,10.0703,-0.0210673,0.0110351
55,0,0.0133249,0.018214,0.562474,-0.826615,0.000121349,0.00374742,-0.00550723,0.999978,-0.0335921,-0.10749,1.22941,0.0232391
35,0,0.0161224,-0.0229484,-0.943982,0.329199,-0.000184989,-0.00760954,0.00265371,0.999968,0.0334664,-0.682833,-0.0811406,0.0311031
57,0,0.0164625,0.00243761,-0.037887,-0.999279,2.00643e-05,-0.000311854,-0.00822522,0.999966,-0.0188192,0.249471,1.33535,0.0229949
59,0,0.00944803,0.0233527,0.909094,0.415935,0.000110318,0.00429456,0.00196488,0.999989,0.0820835,-0.0481295,1.68734,0.0925573
56,0,0.0214096,0.682973,-0.0186295,0.730206,0.00731096,-0.000199422,0.00781658,0.999943,-0.0367537,-0.0318867,1.26746,0.0336959
67,0,0.0106729,0.0237525,0.925862,0.377114,0.000126753,0.0049408,0.00201244,0.999986,0.000674425,0.140376,0.711066,0.012664
63,0,0.00997039,0.0268169,0.939716,-0.340904,0.000133687,0.00468465,-0.00169947,0.999988,-0.0164608,-0.000243906,1.49217,0.0127559
61,0,0.348628,-0.0146439,0.0336152,0.999328,-0.00253972,0.00582997,0.173316,0.984846,-0.770145,-0.257306,1.55414,0.649608
