plane_id,count,aa_angle,aa_x,aa_y,aa_z,quat_x,quat_y,quat_z,quat_w,translation_x,translation_y,translation_z,score
67,0,0.0132669,0.0382446,0.916812,0.397482,0.000253692,0.00608159,0.00263666,0.999978,0.0178876,0.0904943,0.739321,0.0116102
56,0,0.0415487,0.270557,-0.0113464,0.962637,0.00562024,-0.000235696,0.0199967,0.999784,-0.0289257,-0.0380802,1.14113,0.0422968
0,0,0.0455283,-0.467721,-0.883876,-8.16679e-08,-0.0106464,-0.020119,-1.85894e-09,0.999741,-5.1847,10.0628,-0.0274257,0.0246559
69,0,0.018222,0.031904,0.849658,0.526369,0.000290674,0.00774114,0.00479569,0.999958,0.0265886,-0.616109,0.370903,0.049991
61,0,0.348429,-0.0130223,0.041055,0.999072,-0.00225723,0.00711626,0.173174,0.984863,-0.761286,-0.241063,1.61047,0.661736
60,0,0.0102689,-0.435592,0.0182674,-0.899959,-0.00223652,9.37928e-05,-0.00462078,0.999987,0.0362956,-0.0169159,1.64556,0.0172147
59,0,0.0100209,0.0401729,0.957937,0.284152,0.000201283,0.00479967,0.00142372,0.999987,0.0895064,-0.0557729,1.66594,0.0930186
57,0,0.0167121,0.00593313,0.141476,-0.989924,4.95771e-05,0.00118217,-0.00827178,0.999965,-0.00252732,0.372476,1.31208,0.0240539
55,0,0.0114782,0.0367417,0.876119,-0.480693,0.000210863,0.00502811,-0.00275873,0.999984,-0.0306987,-0.149733,1.23329,0.02269
0,0,0.0117441,-0.294965,0.955508,3.86503e-08,-0.00173204,0.00561078,2.26956e-10,0.999983,-5.24782,10.1418,0.00119999,0.00942679
55,0,0.0132522,0.0242206,0.577549,-0.815996,0.000160487,0.00382686,-0.00540682,0.999978,-0.0264624,-0.0937831,1.25252,0.0244054
35,0,0.0133253,-0.0361544,-0.957613,0.285778,-0.000240883,-0.00638021,0.00190403,0.999978,0.0233153,-0.731014,-0.0902552,0.0323627
57,0,0.018643,0.0139604,0.33289,-0.942862,0.00013013,0.00310299,-0.00878877,0.999957,-0.0126733,0.204995,1.34981,0.0254849
59,0,0.00892488,0.038697,0.922745,0.383463,0.000172683,0.00411768,0.00171118,0.99999,0.0903341,-0.0454926,1.6669,0.092743
56,0,0.0324833,0.448885,-0.0188249,0.893391,0.00729031,-0.000305734,0.0145095,0.999868,-0.056115,-0.0230701,1.13354,0.0384749
67,0,0.0105157,0.0391342,0.937363,0.346148,0.000205761,0.0049285,0.00181999,0.999986,0.0089506,0.114511,0.69632,0.0103321
63,0,0.0075465,0.0383639,0.9148,-0.40208,0.000144756,0.00345176,-0.00151715,0.999993,-0.00486052,-0.00222443,1.6877,0.0111708
61,0,0.348452,-0.0106279,0.0335061,0.999382,-0.00184231,0.00580815,0.173239,0.984861,-0.767141,-0.26439,1.55558,0.660345
60,0,0.00293181,-0.883856,0.0370661,0.466288,-0.00129565,5.43354e-05,0.000683534,0.999999,0.024314,-0.0100424,1.71412,0.0120841
35,0,0.0076062,-0.0259611,-0.687625,0.725601,-9.87326e-05,-0.0026151,0.00275953,0.999993,0.0154003,-0.753255,0.0069756,0.0317574
61,0,0.348365,-0.0110756,0.0349177,0.999329,-0.00191944,0.00605133,0.173187,0.984869,-0.767561,-0.245653,1.56157,0.656408
63,0,0.00997225,0.0372703,0.888724,-0.456924,0.000185834,0.00443127,-0.00227827,0.999988,-0.0130266,0.00664128,1.54854,0.0142236
67,0,0.0108838,0.0378604,0.907911,0.417451,0.000206032,0.00494073,0.00227171,0.999985,0.0093515,0.110138,0.748389,0.0115079
56,0,0.0357633,0.298644,-0.0125243,0.954282,0.00533997,-0.000223942,0.0170632,0.99984,-0.0381364,-0.0288028,1.39521,0.0324949
60,0,0.00560466,-0.66226,0.0277731,-0.748759,-0.00185587,7.78293e-05,-0.00209827,0.999996,0.0318056,-0.013578,1.7206,0.0127991
59,0,0.00918127,0.0378829,0.903332,0.427265,0.000173906,0.00414685,0.00196141,0.999989,0.0898364,-0.0496661,1.68825,0.089691
57,0,0.0196593,0.0169141,0.403322,-0.914902,0.000166257,0.00396445,-0.00899302,0.999952,-0.0166372,0.206373,1.38014,0.0282673
55,0,0.0159548,0.020616,0.491595,-0.87058,0.00016446,0.0039216,-0.00694488,0.999968,-0.0343417,-0.094439,1.19367,0.0273237
69,0,0.014867,0.033216,0.8846,0.465166,0.000246909,0.00657562,0.00345779,0.999972,0.0175959,-0.60054,0.466749,0.0425007
0,0,0.0107276,-0.422582,0.906325,2.78073e-08,-0.00226664,0.00486134,1.49153e-10,0.999986,-5.3109,10.0636,-0.00776763,0.0132723
35,0,0.0730686,-0.0307276,-0.813876,-0.580226,-0.00112236,-0.0297278,-0.0211934,0.999333,0.331516,7.42548,1.5659,0.0232209
61,0,0.349357,-0.0112659,0.0355176,0.999306,-0.00195793,0.00617266,0.173671,0.984782,-0.769621,-0.27451,1.56663,0.676377
63,0,0.00767454,0.0409231,0.975827,-0.214679,0.000157033,0.0037445,-0.000823779,0.999993,-0.0121497,0.0163658,1.68361,0.0161624
67,0,0.0114556,0.0353622,0.849743,0.526009,0.000202546,0.00486712,0.00301285,0.999984,0.000774149,0.131396,0.698758,0.0145095
56,0,0.0249337,0.533208,-0.0223611,0.845689,0.00664724,-0.000278765,0.0105428,0.999922,0.00478886,-0.0634792,0.635367,0.0428879
60,0,0.00494083,-0.791911,0.0332103,-0.609733,-0.00195635,8.2043e-05,-0.00150629,0.999997,0.0330149,-0.0098644,1.71499,0.0122645
59,0,0.00824274,0.0382014,0.910927,0.410796,0.000157441,0.00375425,0.00169304,0.999992,0.0859249,-0.0577429,1.70862,0.0925043
57,0,0.0163408,-0.00539053,-0.128541,-0.99169,-4.40422e-05,-0.00105021,-0.00810239,0.999967,-0.00798854,0.205103,1.30589,0.0216341
55,0,0.0134495,0.0253813,0.605226,-0.795649,0.000170682,0.00406996,-0.00535049,0.999977,-0.0284208,-0.0872707,1.28972,0.0214276
69,0,0.0160047,0.0300783,0.801037,0.597859,0.000240695,0.00641012,0.00478423,0.999968,0.00521471,-0.736374,0.367138,0.0300794
0,0,0.0114798,-0.339794,0.9405,3.49766e-08,-0.00195038,0.00539836,2.00762e-10,0.999984,-5.30981,10.0579,-0.012805,0.0160245
35,0,0.00748495,0.0358866,0.95052,0.308585,0.000134304,0.00355729,0.00115487,0.999993,0.281888,6.18932,1.58152,0.0267807
61,0,0.34924,-0.0117434,0.037023,0.999245,-0.00204023,0.00643214,0.173603,0.984793,-0.766977,-0.284379,1.56347,0.667545
63,0,0.00977375,0.0418998,0.999116,0.00345064,0.000204758,0.00488253,1.68628e-05,0.999988,-0.0131317,0.0409215,1.50769,0.0139312
67,0,0.00975472,0.0408156,0.975769,0.214962,0.000199072,0.00475916,0.00104844,0.999988,-0.00553226,0.0568187,0.715947,0.0128965
56,0,0.024187,0.481571,-0.0201956,0.876175,0.00582374,-0.00024423,0.0105958,0.999927,-0.0277023,-0.0329101,1.01531,0.0407544
60,0,0.00553256,-0.927601,0.0389007,-0.371541,-0.002566,0.00010761,-0.00102779,0.999996,0.0363727,-0.0168882,1.7865,0.0168755
59,0,0.00898812,0.038864,0.926727,0.373721,0.000174656,0.00416475,0.00167952,0.99999,0.0894618,-0.0291422,1.69379,0.0940128
57,0,0.0155966,-0.00198602,-0.0473588,-0.998876,-1.54874e-05,-0.000369314,-0.00778944,0.99997,-0.00614747,0.201593,1.34554,0.0213016
55,0,0.0159081,0.0222018,0.52941,-0.848076,0.000176593,0.00421091,-0.00674557,0.999968,-0.0239297,-0.099884,1.15399,0.0189125
69,0,0.0149156,0.0326949,0.870721,0.490689,0.00024383,0.0064936,0.00365942,0.999972,-0.00281535,-0.697369,0.392634,0.0353969
0,0,0.0137286,-0.253604,0.967308,4.19178e-08,-0.0017408,0.00663984,2.87734e-10,0.999976,-5.27929,10.142,0.0015882,0.00918207
0,0,0.011044,-0.374342,0.927291,3.20475e-08,-0.0020671,0.00512046,1.76965e-10,0.999985,-5.32983,10.0016,-0.000880174,0.00909039
55,0,0.0146674,0.0232978,0.555545,-0.83116,0.000170858,0.00407416,-0.00609543,0.999973,-0.0227617,-0.06043,1.17746,0.0220685
35,0,0.0107093,-0.0356881,-0.945262,0.324356,-0.000191096,-0.00506152,0.0017368,0.999986,0.0275816,-0.763352,-0.0770483,0.0346253
57,0,0.0162809,-0.00248948,-0.059364,-0.998233,-2.02653e-05,-0.000483244,-0.00812598,0.999967,-0.00536856,0.315359,1.32938,0.0212496
59,0,0.00956622,0.0389355,0.928433,0.369454,0.000186232,0.00444078,0.00176713,0.999989,0.0920165,-0.0478824,1.68814,0.0951415
67,0,0.00952899,0.0401255,0.960107,0.276738,0.000191177,0.00457441,0.00131851,0.999989,0.00743628,0.0998604,0.727506,0.00992484
63,0,0.00889396,0.038309,0.913491,-0.405051,0.000170359,0.00406226,-0.00180125,0.99999,-0.00650108,-0.0134011,1.53784,0.00996585
61,0,0.348515,-0.0106285,0.0335081,0.999382,-0.00184274,0.00580953,0.17327,0.984856,-0.766865,-0.30611,1.57224,0.653492
60,0,0.00425589,-0.972219,0.0407718,-0.230494,-0.00206883,8.67601e-05,-0.000490479,0.999998,0.0385055,-0.00794352,1.71887,0.0103003
35,0,0.0237512,0.0295798,0.783473,-0.620722,0.000351269,0.00930397,-0.00737126,0.999929,0.321362,6.74442,1.56775,0.0395326
61,0,0.348617,-0.0114421,0.036073,0.999284,-0.00198437,0.00625604,0.173303,0.984847,-0.762935,-0.278055,1.57824,0.655558
63,0,0.0110528,0.0358526,0.854919,-0.517521,0.000198135,0.00472461,-0.00286002,0.999985,-0.0060165,0.0221558,1.54491,0.00973772
67,0,0.0114488,0.0381656,0.914983,0.401684,0.000218473,0.00523768,0.00229938,0.999984,0.0182555,0.114518,0.8835,0.00910813
56,0,0.0270016,0.443587,-0.0186027,0.896038,0.00598861,-0.000251144,0.0120969,0.999909,-0.0229695,-0.0278494,1.13974,0.036102
60,0,0.0127768,-0.37106,0.0155611,-0.928478,-0.00237046,9.94099e-05,-0.00593144,0.99998,0.0347763,-0.00824125,1.71544,0.010554
59,0,0.0100559,0.0408168,0.973292,0.225915,0.000205223,0.00489363,0.00113588,0.999987,0.0999511,-0.0335162,1.69303,0.0960225
57,0,0.0191972,0.0118524,0.282623,-0.959158,0.000113765,0.00271275,-0.00920644,0.999954,-0.00515255,0.236269,1.37396,0.0224926
55,0,0.0159862,0.0231605,0.552269,-0.833344,0.000185123,0.00441431,-0.00666095,0.999968,-0.0290428,-0.119643,1.19758,0.0213666
69,0,0.0145237,0.0342663,0.91257,0.407481,0.000248835,0.00662691,0.00295905,0.999974,0.029253,-0.696512,0.412348,0.0537661
0,0,0.00758992,-0.758476,0.651701,-8.19069e-09,-0.00287838,0.00247317,-3.10833e-11,0.999993,-5.16333,10.1256,-0.00826392,0.0116881
35,0,0.0287243,-0.0360456,-0.954731,0.295279,-0.000517674,-0.0137115,0.0042407,0.999897,0.264181,5.78647,1.42343,0.0334163
61,0,0.348525,-0.0124714,0.039318,0.999149,-0.00216231,0.00681703,0.173234,0.984855,-0.765648,-0.271526,1.62469,0.657625
63,0,0.0127686,0.0403844,0.962981,-0.266528,0.000257825,0.00614793,-0.00170158,0.99998,-0.00703824,0.00473763,1.50492,0.0103182
65,0,0.0220625,-0.247613,0.0103842,-0.968803,-0.00273143,0.000114548,-0.0106869,0.999939,-0.101438,0.0707929,0.642703,0.0563269
67,0,0.0107963,0.0416131,0.993399,0.1069,0.000224633,0.00536249,0.000577061,0.999985,0.0018996,0.115972,0.736269,0.00964133
56,0,0.0461283,0.249062,-0.0104449,0.968431,0.00574389,-0.000240882,0.022334,0.999734,0.005419,-0.0583248,1.1437,0.0409581
60,0,0.00456562,-0.982989,0.0412234,0.178979,-0.00224397,9.41051e-05,0.000408575,0.999997,0.0363655,-0.0116117,1.71235,0.0157178
59,0,0.0098404,0.0400224,0.954349,0.295999,0.000196917,0.00469557,0.00145637,0.999988,0.0902028,-0.0540889,1.70767,0.093885
57,0,0.0187769,0.00125451,0.0299128,-0.999552,1.17777e-05,0.000280831,-0.00938408,0.999956,-0.00757822,0.241037,1.32974,0.022243
55,0,0.0156296,0.0259587,0.618994,-0.784967,0.00020286,0.00483727,-0.0061343,0.999969,-0.0305456,-0.122041,1.20895,0.0222314
0,0,0.010387,-0.568443,0.822723,1.37823e-08,-0.00295218,0.00427277,7.15776e-11,0.999987,-5.28438,10.1401,-0.0133703,0.018086
35,0,0.0540753,-0.0264509,-0.7006,-0.713064,-0.000715084,-0.0189403,-0.0192772,0.999635,0.338805,7.18146,1.56252,0.0273231
61,0,0.349129,-0.0119934,0.037811,0.999213,-0.00208301,0.006567,0.173543,0.984802,-0.769666,-0.26936,1.60615,0.655436
63,0,0.0110311,0.041875,0.998524,-0.0345836,0.000230963,0.0055074,-0.000190747,0.999985,-0.0154206,0.0427016,1.69343,0.0186279
67,0,0.0121313,0.038485,0.922376,0.384373,0.000233434,0.00559476,0.00233145,0.999982,-0.00478029,0.10765,0.771903,0.0175136
56,0,0.021338,0.514096,-0.0215596,0.857462,0.00548478,-0.000230015,0.00914807,0.999943,-0.0260207,-0.0430064,1.01513,0.0407882
60,0,0.014077,-0.289876,0.0121566,-0.956987,-0.00204028,8.55635e-05,-0.00673571,0.999975,0.0309982,-0.00818218,1.73128,0.0109184
59,0,0.0105727,0.0390499,0.93116,0.362515,0.00020643,0.0049224,0.00191637,0.999986,0.0886424,-0.0485169,1.69081,0.0910917
57,0,0.0166981,0.0015379,0.0366705,-0.999326,1.28399e-05,0.00030616,-0.00834332,0.999965,-0.0073429,0.242374,1.32332,0.0229782
55,0,0.0128683,0.0329506,0.785718,-0.617706,0.000212008,0.00505539,-0.00397439,0.999979,-0.027655,-0.0893323,1.15791,0.0215886
69,0,0.0164507,0.0328188,0.87402,0.48478,0.000269942,0.00718903,0.00398743,0.999966,0.00253262,-0.703452,0.485881,0.0307208
0,0,0.0112813,-0.396811,0.9179,3.00948e-08,-0.00223827,0.00517755,1.69754e-10,0.999984,-5.33932,9.99945,-0.015817,0.0200636
35,0,0.00769287,0.0345495,0.915104,0.401736,0.000132892,0.00351988,0.00154525,0.999993,0.2709,6.06464,1.56693,0.0251722
61,0,0.349688,-0.0119729,0.0377465,0.999216,-0.00208275,0.00656618,0.173818,0.984754,-0.764938,-0.307977,1.5555,0.662661
63,0,0.00910487,0.041414,0.987532,-0.151873,0.000188534,0.00449566,-0.000691389,0.99999,-0.0151252,0.0231482,1.53878,0.0161054
67,0,0.0112719,0.037806,0.906647,0.420193,0.000213071,0.00510978,0.00236817,0.999984,-0.003178,0.102549,0.722512,0.0163889
56,0,0.0397955,0.208604,-0.00874824,0.977961,0.00415047,-0.000174059,0.0194579,0.999802,-0.0272465,-0.0387506,1.13238,0.0481205
60,0,0.0060874,-0.754367,0.0316358,-0.65569,-0.00229607,9.62899e-05,-0.00199572,0.999995,0.0341491,-0.0218878,1.72241,0.0195764
59,0,0.00979736,0.039287,0.936813,0.347617,0.000192453,0.00458913,0.00170286,0.999988,0.0938072,-0.0578003,1.68442,0.0948172
57,0,0.0149687,-0.00257264,-0.061347,-0.998113,-1.92544e-05,-0.00045914,-0.00747018,0.999972,0.00210133,0.236797,1.27748,0.0184155
55,0,0.0113838,0.0319405,0.761632,-0.647222,0.0001818,0.0043351,-0.00368389,0.999984,-0.023769,-0.107103,1.20532,0.0170632
69,0,0.0150385,0.0318182,0.847374,0.530043,0.000239246,0.00637154,0.00398547,0.999972,-0.00389848,-0.792261,0.357942,0.0299284
0,0,0.0082526,-0.688981,0.72478,4.72664e-10,-0.00284293,0.00299065,1.95035e-12,0.999991,-5.19776,10.1152,-0.0121634,0.0158243
35,0,0.00745053,-0.0244008,-0.646296,0.762697,-9.0899e-05,-0.00240762,0.00284124,0.999993,0.0152053,-0.764908,-0.0922238,0.02784
61,0,0.349433,-0.0131965,0.0416041,0.999047,-0.00229393,0.00723199,0.173663,0.984776,-0.768061,-0.297774,1.56692,0.681638
63,0,0.00949542,0.0405754,0.967537,-0.249453,0.00019264,0.00459357,-0.00118433,0.999989,-0.0184851,0.00355996,1.66249,0.018734
67,0,0.0122632,0.0383559,0.919389,0.391475,0.000235182,0.00563731,0.00240036,0.999981,-0.00648903,0.0777752,0.711402,0.0159207
56,0,0.055709,0.0401237,-0.00168272,0.999193,0.00111748,-4.68653e-05,0.0278284,0.999612,-0.0425159,-0.0330531,1.01798,0.0448145
60,0,0.00503428,-0.707028,0.0296505,0.706564,-0.00177969,7.46344e-05,0.00177852,0.999997,0.0120369,-0.0143857,1.72745,0.0182959
59,0,0.0109183,0.0396688,0.945919,0.321969,0.000216558,0.0051639,0.00175767,0.999985,0.0836759,-0.0517444,1.69696,0.0896008
57,0,0.0168574,0.000260066,0.00619995,-0.999981,2.19199e-06,5.22568e-05,-0.00842842,0.999964,-0.0137059,0.201414,1.34649,0.0233251
55,0,0.0137709,0.0277392,0.661451,-0.749475,0.000190995,0.00455434,-0.00516042,0.999976,-0.0248632,-0.110739,1.19064,0.023124
69,0,0.0167232,0.0333439,0.888006,0.458621,0.000278805,0.00742506,0.00383476,0.999965,0.0038736,-0.652767,0.434476,0.0308561
0,0,0.0596051,0.127876,0.99179,6.70282e-08,0.00381047,0.0295535,1.99732e-09,0.999556,-5.69651,9.17249,-0.0193429,0.022044
35,0,0.0078327,-0.027371,-0.724968,0.688239,-0.000107194,-0.00283922,0.00269538,0.999992,0.013028,-0.783664,-0.102048,0.0300374
61,0,0.349224,-0.0126196,0.0397854,0.999129,-0.00219236,0.00691177,0.173575,0.984794,-0.767909,-0.284706,1.58163,0.665119
63,0,0.0112431,0.040169,0.957845,-0.284463,0.00022581,0.00538453,-0.00159911,0.999984,-0.0098002,-0.00760458,1.55034,0.0143443
67,0,0.0128621,0.0390894,0.936331,0.348936,0.000251385,0.00602157,0.00224401,0.999979,0.00472117,0.166294,0.757426,0.0140352
56,0,0.0156707,0.367818,-0.0154252,0.92977,0.00288196,-0.000120861,0.00728501,0.999969,-0.0313709,-0.0289509,1.15623,0.0406852
60,0,0.00474309,-0.929073,0.0389624,-0.367838,-0.00220334,9.24011e-05,-0.000872344,0.999997,0.0212816,-0.0133244,1.73275,0.0152656
59,0,0.0116834,0.0404191,0.963809,0.263514,0.000236115,0.00563026,0.00153936,0.999983,0.0928693,-0.0280802,1.69838,0.0915587
57,0,0.0168115,0.00225772,0.0538349,-0.998547,1.89777e-05,0.000452517,-0.00839345,0.999965,-0.00485345,0.325771,1.32643,0.0217966
55,0,0.0141539,0.0283074,0.675001,-0.737274,0.000200328,0.00477689,-0.00521759,0.999975,-0.0303982,-0.132058,1.23047,0.0208687
69,0,0.0171851,0.0326828,0.8704,0.491259,0.000280825,0.00747885,0.00422111,0.999963,0.00743367,-0.611906,0.375431,0.0371503
0,0,0.0118247,-0.368965,0.929443,3.25091e-08,-0.00218143,0.00549515,1.92204e-10,0.999983,-5.2431,10.0913,-0.0100321,0.0150158
0,0,0.0105916,-0.427343,0.90409,2.7379e-08,-0.00226311,0.00478786,1.44993e-10,0.999986,-5.29448,10.0783,0.00549761,0.00848373
55,0,0.012983,0.0278334,0.663697,-0.747483,0.000180679,0.00430836,-0.00485225,0.999979,-0.0260059,-0.0776541,1.19874,0.0203082
35,0,0.0116583,-0.0341389,-0.904228,0.425684,-0.000198999,-0.00527084,0.00248136,0.999983,0.0243138,-0.590311,-0.0857233,0.0281595
57,0,0.016418,-0.00138205,-0.0329569,-0.999456,-1.13451e-05,-0.00027054,-0.00820445,0.999966,-0.000479308,0.335092,1.27323,0.0216865
59,0,0.00921024,0.038925,0.928181,0.370087,0.000179254,0.00427437,0.00170429,0.999989,0.0903466,-0.0513807,1.70291,0.0933727
56,0,0.0220679,0.673853,-0.0282593,0.738325,0.0074351,-0.000311805,0.00814646,0.999939,-0.0322648,-0.0321333,1.14559,0.0392349
67,0,0.0106319,0.0376399,0.902794,0.428422,0.000200092,0.0047992,0.00227747,0.999986,-0.00625836,0.126756,0.632242,0.0141917
63,0,0.00853958,0.0377307,0.899701,-0.434872,0.000161102,0.00384153,-0.00185681,0.999991,-0.0102347,0.0243063,1.70212,0.0144976
61,0,0.349323,-0.011339,0.0357478,0.999297,-0.00197042,0.00621206,0.173652,0.984785,-0.759253,-0.230996,1.57418,0.655855
60,0,0.00617229,-0.766474,0.0321434,0.641471,-0.00236545,9.91992e-05,0.00197967,0.999995,0.0275446,-0.0120776,1.72112,0.0153827
0,0,0.0083528,-0.649899,0.760021,4.99566e-09,-0.00271423,0.00317414,2.08638e-11,0.999991,-5.1805,10.0976,-0.00891128,0.0150928
55,0,0.011879,0.0314711,0.750439,-0.66019,0.000186921,0.00445719,-0.00392116,0.999982,-0.0292988,-0.129285,1.17568,0.0243489
35,0,0.0070426,0.0367029,0.97214,-0.231509,0.000129242,0.00342319,-0.000815209,0.999994,0.278095,6.22254,1.57034,0.0247539
57,0,0.018852,0.0225723,0.538245,-0.842486,0.000212764,0.00507343,-0.00794117,0.999956,-0.0123182,0.316233,1.36626,0.0269268
59,0,0.0101767,0.0401976,0.958528,0.282149,0.000204538,0.00487729,0.00143567,0.999987,0.090062,-0.0637219,1.68811,0.0917686
56,0,0.0735984,0.087893,-0.00368602,0.996123,0.00323366,-0.000135612,0.0366483,0.999323,-0.029244,-0.0310294,1.13539,0.0391047
67,0,0.011777,0.0362808,0.871177,0.489627,0.000213638,0.00512989,0.00288315,0.999983,0.00582779,0.0902154,0.808709,0.0120264
63,0,0.00890506,0.0408865,0.974953,-0.218619,0.000182048,0.004341,-0.000973406,0.99999,-0.00588501,0.0188055,1.68663,0.0120298
61,0,0.348687,-0.0116258,0.0366522,0.99926,-0.00201663,0.00635774,0.173333,0.984841,-0.760778,-0.230726,1.57983,0.659913
60,0,0.00725584,-0.842973,0.0353516,-0.536794,-0.00305823,0.000128253,-0.00194744,0.999993,0.0340076,-0.00753172,1.73056,0.0137763
0,0,0.0506074,-0.439693,-0.898148,-8.07806e-08,-0.0111247,-0.0227241,-2.04383e-09,0.99968,-5.1803,10.1106,-0.0110941,0.0105479
55,0,0.0127095,0.0282848,0.67446,-0.73777,0.000179741,0.00428599,-0.00468831,0.99998,-0.0328217,-0.0960488,1.19364,0.0266655
35,0,0.01958,0.0351436,0.930838,-0.363738,0.00034405,0.00911276,-0.00356094,0.999952,0.311514,7.05964,1.87436,0.0160866
57,0,0.0174546,-0.000152988,-0.00364947,-0.999993,-1.33515e-06,-3.18496e-05,-0.00872712,0.999962,-0.00972005,0.286149,1.31716,0.0257887
59,0,0.00873885,0.0362301,0.86392,0.502323,0.000158304,0.00377482,0.00219486,0.99999,0.0941268,-0.0509829,1.69137,0.0899956
60,0,0.00524423,-0.510311,0.0214008,0.859724,-0.00133809,5.61153e-05,0.00225429,0.999997,0.0340108,-0.0108999,1.64539,0.0124584
69,0,0.0147937,0.0341705,0.910017,0.41316,0.000252752,0.00673121,0.00305606,0.999973,0.0043049,-0.707136,0.424747,0.0340835
67,0,0.0107544,0.0395929,0.947913,0.316059,0.000212898,0.00509709,0.0016995,0.999986,0.000983004,0.101338,0.73529,0.0152169
63,0,0.0104035,0.0375576,0.895576,-0.443321,0.000195365,0.00465856,-0.00230605,0.999986,-0.0104579,0.00571944,1.68951,0.0156425
61,0,0.349053,-0.0119296,0.0376098,0.999221,-0.00207147,0.00653063,0.173507,0.984809,-0.770821,-0.311546,1.56929,0.673656
35,0,0.00879154,-0.0254458,-0.673976,0.738315,-0.000111854,-0.00296263,0.00324545,0.99999,0.0102991,-0.754848,-0.0982978,0.0257013
63,0,0.00893551,0.0418311,0.997479,-0.0573183,0.000186891,0.00445648,-0.000256083,0.99999,-0.0145668,0.029159,1.65566,0.0182232
65,0,0.0418515,-0.116066,0.00486749,-0.99323,-0.00242859,0.000101849,-0.0207826,0.999781,-0.11548,0.0690296,0.838934,0.0572252
