Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1553088505.099314008,,,0.189372,,,
1553088505.099314008,,,,,,186
1553088505.169838817,,,,0.0964895,,
1553088505.200023618,,0.0807869,,,,
1553088505.200023618,,,0.180335,,,
1553088505.200023618,,,,,,177
1553088505.271767754,,,,0.0878642,,
1553088505.301975337,,0.0911325,,,,
1553088505.301975337,,,0.181014,,,
1553088505.301975337,,,,,,178
1553088505.372390776,,,,0.106764,,
1553088505.402562236,,0.0839227,,,,
1553088505.402562236,,,0.19328,,,
1553088505.402562236,,,,,,190
1553088505.472983874,,,,0.0884275,,
1553088505.503157929,,0.105786,,,,
1553088505.503157929,,,0.196405,,,
1553088505.503157929,,,,,,193
1553088505.573660015,,,,0.0771066,,
1553088505.593727877,,0.0792186,,,,
1553088505.593727877,,,0.159204,,,
1553088505.593727877,,,,,,155
1553088505.674573246,,,,0.0832804,,
1553088505.694694965,,0.0792316,,,,
1553088505.694694965,,,0.164841,,,
1553088505.704756534,,,,,,162
1553088505.775149947,,,,0.0962366,,
1553088505.795262742,,0.0755004,,,,
1553088505.795262742,,,0.1735,,,
1553088505.795262742,,,,,,171
1553088505.866052216,,,,0.082991,,
1553088505.906525637,,0.0963264,,,,
1553088505.906525637,,,0.182558,,,
1553088505.906525637,,,,,,180
1553088505.966817333,,,,0.0842899,,
1553088506.007045692,,0.120609,,,,
1553088506.007045692,,,0.206526,,,
1553088506.007045692,,,,,,203
1553088506.068015599,,,,0.0960347,,
1553088506.098194006,,0.0988002,,,,
1553088506.098194006,,,0.196464,,,
1553088506.098194006,,,,,,193
1553088506.178785036,,,,0.100607,,
1553088506.219023289,,0.110261,,,,
1553088506.219023289,,,0.212942,,,
1553088506.219023289,,,,,,210
1553088506.279382780,,,,0.0978595,,
1553088506.319632994,,0.124469,,,,
1553088506.319632994,,,0.224131,,,
1553088506.319632994,,,,,,221
1553088506.380000822,,,,0.0938851,,
1553088506.410143791,,0.0914642,,,,
1553088506.410143791,,,0.187297,,,
1553088506.410143791,,,,,,184
1553088506.480554301,,,,0.0990101,,
1553088506.520826137,,0.108101,,,,
1553088506.520826137,,,0.208892,,,
1553088506.520826137,,,,,,206
1553088506.581241504,,,,0.0950871,,
1553088506.611504408,,0.0937157,,,,
1553088506.611504408,,,0.190743,,,
1553088506.611504408,,,,,,188
1553088506.683205898,,,,0.0914401,,
1553088506.713695399,,0.110165,,,,
1553088506.723754988,,,0.203498,,,
1553088506.723754988,,,,,,200
1553088506.784112273,,,,0.0847671,,
1553088506.814306781,,0.101446,,,,
1553088506.814306781,,,0.18849,,,
1553088506.814306781,,,,,,185
1553088506.884724135,,,,0.0936824,,
1553088506.914837074,,0.08842,,,,
1553088506.914837074,,,0.184016,,,
1553088506.914837074,,,,,,181
1553088506.985233367,,,,0.0946927,,
1553088507.015380849,,0.104576,,,,
1553088507.015380849,,,0.201736,,,
1553088507.015380849,,,,,,198
1553088507.075750010,,,,0.0877956,,
1553088507.105932564,,0.0973428,,,,
1553088507.116007286,,,0.187025,,,
1553088507.116007286,,,,,,184
1553088507.186433130,,,,0.100085,,
1553088507.216584500,,0.0829127,,,,
1553088507.216584500,,,0.18529,,,
1553088507.216584500,,,,,,182
1553088507.276930039,,,,0.0750702,,
1553088507.317175759,,0.0832283,,,,
1553088507.317175759,,,0.160079,,,
1553088507.317175759,,,,,,157
1553088507.387560123,,,,0.0931169,,
1553088507.417736985,,0.102299,,,,
1553088507.417736985,,,0.197168,,,
1553088507.417736985,,,,,,194
1553088507.478125562,,,,0.0823307,,
1553088507.508473849,,0.0801737,,,,
1553088507.508473849,,,0.164301,,,
1553088507.508473849,,,,,,161
1553088507.588928438,,,,0.0904513,,
1553088507.619118379,,0.0941255,,,,
1553088507.619118379,,,0.187351,,,
1553088507.619118379,,,,,,184
1553088507.689606315,,,,0.0777411,,
1553088507.719877371,,0.110488,,,,
1553088507.719877371,,,0.190095,,,
1553088507.719877371,,,,,,187
1553088507.790265794,,,,0.0869881,,
1553088507.820453212,,0.114874,,,,
1553088507.820453212,,,0.204128,,,
1553088507.820453212,,,,,,201
1553088507.890904395,,,,0.0960731,,
1553088507.921032874,,0.118482,,,,
1553088507.921032874,,,0.216519,,,
1553088507.921032874,,,,,,213
1553088507.991587304,,,,0.100162,,
1553088508.021769070,,0.0860348,,,,
1553088508.021769070,,,0.188288,,,
1553088508.021769070,,,,,,185
1553088508.114678709,,,,0.119117,,
1553088508.155434057,,0.124293,,,,
1553088508.155434057,,,0.245433,,,
1553088508.155434057,,,,,,242
1553088508.215802143,,,,0.096346,,
1553088508.245968576,,0.0845273,,,,
1553088508.245968576,,,0.182613,,,
1553088508.245968576,,,,,,180
1553088508.296231004,,,,0.0918024,,
1553088508.336597262,,0.0945973,,,,
1553088508.336597262,,,0.188027,,,
1553088508.336597262,,,,,,185
1553088508.396928199,,,,0.095023,,
1553088508.427106332,,0.104816,,,,
1553088508.427106332,,,0.202331,,,
1553088508.427106332,,,,,,199
1553088508.488693106,,,,0.088547,,
1553088508.528958365,,0.118171,,,,
1553088508.528958365,,,0.208703,,,
1553088508.528958365,,,,,,205
1553088508.589398589,,,,0.0835182,,
1553088508.629678331,,0.107059,,,,
1553088508.629678331,,,0.192638,,,
1553088508.629678331,,,,,,189
1553088508.690322877,,,,0.0931238,,
1553088508.730585975,,0.11499,,,,
1553088508.730585975,,,0.209973,,,
1553088508.730585975,,,,,,207
1553088508.801013345,,,,0.0831117,,
1553088508.831227155,,0.100737,,,,
1553088508.831227155,,,0.185667,,,
1553088508.831227155,,,,,,183
1553088508.901692259,,,,0.0920093,,
1553088508.931876508,,0.0927509,,,,
1553088508.931876508,,,0.187478,,,
1553088508.931876508,,,,,,184
1553088509.002269673,,,,0.0956454,,
1553088509.032442050,,0.0993019,,,,
1553088509.032442050,,,0.197033,,,
1553088509.032442050,,,,,,194
1553088509.102847613,,,,0.082427,,
1553088509.133045404,,0.0940359,,,,
1553088509.133045404,,,0.178395,,,
1553088509.133045404,,,,,,175
1553088509.203482386,,,,0.0788046,,
1553088509.223534642,,0.0810466,,,,
1553088509.233594041,,,0.162283,,,
1553088509.233594041,,,,,,160
1553088509.304334952,,,,0.0960289,,
1553088509.334499046,,0.0876198,,,,
1553088509.334499046,,,0.185466,,,
1553088509.334499046,,,,,,182
1553088509.404913385,,,,0.0847754,,
1553088509.425043220,,0.068036,,,,
1553088509.425043220,,,0.154922,,,
1553088509.425043220,,,,,,152
1553088509.507042369,,,,0.0865982,,
1553088509.537230859,,0.0993719,,,,
1553088509.537230859,,,0.188412,,,
1553088509.537230859,,,,,,185
1553088509.607730713,,,,0.0909597,,
1553088509.641674196,,0.124706,,,,
1553088509.641674196,,,0.218882,,,
1553088509.641674196,,,,,,215
1553088509.712119173,,,,0.0994583,,
1553088509.752355632,,0.120898,,,,
1553088509.752355632,,,0.222582,,,
1553088509.752355632,,,,,,219
1553088509.812728039,,,,0.0970467,,
1553088509.852987719,,0.111627,,,,
1553088509.852987719,,,0.211318,,,
1553088509.852987719,,,,,,208
1553088509.913387349,,,,0.101224,,
1553088509.943543434,,0.107328,,,,
1553088509.943543434,,,0.210135,,,
1553088509.943543434,,,,,,207
1553088510.325890732,,,,0.525477,,
1553088510.396359223,,,,0.0875318,,
1553088510.436682670,0.122609,,,,,
1553088510.436682670,,,,,0.00232799,
1553088510.436682670,,,0.213676,,,
1553088510.436682670,,,,,,208
1553088510.507123954,,,,0.102643,,
1553088510.558086961,0.168756,,,,,
1553088510.558086961,,,0.273832,,,
1553088510.558086961,,,,,0.00292805,
1553088510.558086961,,,,,,271
1553088510.618526277,,,,0.0944849,,
1553088510.668875159,0.17261,,,,,
1553088510.668875159,,,0.270337,,,
1553088510.668875159,,,,,0.00356546,
1553088510.668875159,,,,,,266
1553088510.729239874,,,,0.0967845,,
1553088510.769470431,0.128299,,,,,
1553088510.769470431,,,0.227553,,,
1553088510.769470431,,,,,0.00305612,
1553088510.769470431,,,,,,226
1553088510.831212183,,,,0.0880984,,
1553088510.881699873,0.139263,,,,,
1553088510.881699873,,,0.230504,,,
1553088510.881699873,,,,,0.00331283,
1553088510.881699873,,,,,,228
1553088510.942046334,,,,0.10046,,
1553088510.982290892,0.136292,,,,,
1553088510.982290892,,,0.239594,,,
1553088510.982290892,,,,,0.00336483,
1553088510.982290892,,,,,,238
1553088511.053323861,,,,0.0933648,,
1553088511.083442903,0.117299,,,,,
1553088511.083442903,,,,,0.00647281,
1553088511.083442903,,,0.218296,,,
1553088511.083442903,,,,,,215
1553088511.154951093,,,,0.0998664,,
1553088511.185128722,0.131223,,,,,
1553088511.195552535,,,0.235302,,,
1553088511.195552535,,,,,0.00442236,
1553088511.195552535,,,,,,233
1553088511.266471842,,,,0.114022,,
1553088511.306698166,0.11707,,,,,
1553088511.306698166,,,0.236578,,,
1553088511.306698166,,,,,0.00693649,
1553088511.306698166,,,,,,235
1553088511.367041069,,,,0.0921727,,
1553088511.407346860,0.133208,,,,,
1553088511.407346860,,,0.23022,,,
1553088511.407346860,,,,,0.00500946,
1553088511.407346860,,,,,,228
1553088511.467669530,,,,0.0860746,,
1553088511.498175008,0.113535,,,,,
1553088511.498175008,,,0.202656,,,
1553088511.508239249,,,,,0.00500155,
1553088511.508239249,,,,,,203
1553088511.558570700,,,,0.0945343,,
1553088511.598812185,0.141275,,,,,
1553088511.6089044461553088511.6089044461553088511.6089044461553088511.608904446,,,,0.0080208,
,,0.0080208,
0.240744,,,
1553088511.608904446,,,,,,240
1553088511.689430181,,,,0.113686,,
1553088511.729857249,0.133659,,,,,
1553088511.729857249,,,0.250769,,,
1553088511.729857249,,,,,0.00469181,
1553088511.729857249,,,,,,250
1553088511.800261871,,,,0.102991,,
1553088511.840514162,0.130448,,,,,
1553088511.840514162,,,0.237314,,,
1553088511.840514162,,,,,0.00423676,
1553088511.840514162,,,,,,235
1553088511.900883805,,,,0.102064,,
1553088511.951223018,0.135835,,,,,
1553088511.951223018,,,0.241654,,,
1553088511.951223018,,,,,0.00451245,
1553088511.951223018,,,,,,240
1553088512.011689990,,,,0.0988335,,
1553088512.051960214,0.126974,,,,,
1553088512.051960214,,,0.230177,,,
1553088512.051960214,,,,,0.00414331,
1553088512.051960214,,,,,,227
1553088512.112309976,,,,0.0984517,,
1553088512.152576072,0.117077,,,,,
1553088512.152576072,,,0.218645,,,
1553088512.152576072,,,,,0.00454798,
1553088512.152576072,,,,,,218
1553088512.212921701,,,,0.0912589,,
1553088512.253165765,0.109495,,,,,
1553088512.253165765,,,0.205518,,,
1553088512.253165765,,,,,0.00562543,
1553088512.253165765,,,,,,204
1553088512.303481821,,,,0.0919474,,
1553088512.343735501,0.122908,,,,,
1553088512.343735501,,,0.218121,,,
1553088512.353792984,,,,,0.00473989,
1553088512.353792984,,,,,,218
1553088512.405105617,,,,0.0922714,,
1553088512.445356704,0.11783,,,,,
1553088512.445356704,,,0.21308,,,
1553088512.445356704,,,,,0.00487779,
1553088512.445356704,,,,,,213
1553088512.505702583,,,,0.0945059,,
1553088512.557097841,0.136509,,,,,
1553088512.557097841,,,0.234265,,,
1553088512.557097841,,,,,0.00651221,
1553088512.557097841,,,,,,235
1553088512.627526967,,,,0.098571,,
1553088512.668275586,0.142936,,,,,
1553088512.668275586,,,0.24603,,,
1553088512.678466543,,,,,0.00560405,
1553088512.678466543,,,,,,244
1553088512.738820997,,,,0.102935,,
1553088512.779096240,0.126426,,,,,
1553088512.779096240,,,0.233401,,,
1553088512.779096240,,,,,0.00943427,
1553088512.779096240,,,,,,236
1553088512.849486145,,,,0.106396,,
1553088512.889743081,0.128275,,,,,
1553088512.889743081,,,0.238479,,,
1553088512.899757198,,,,,0.00528871,
1553088512.899757198,,,,,,236
1553088512.960108602,,,,0.0976775,,
1553088513.000489997,0.121675,,,,,
1553088513.000489997,,,0.225625,,,
1553088513.000489997,,,,,0.00833803,
1553088513.000489997,,,,,,226
1553088513.101212542,,,,0.131614,,
1553088513.151542412,0.131606,,,,,
1553088513.151542412,,,0.267257,,,
1553088513.151542412,,,,,0.00559761,
1553088513.151542412,,,,,,267
1553088513.221974743,,,,0.100781,,
1553088513.262219666,0.129101,,,,,
1553088513.262219666,,,0.236241,,,
1553088513.272297581,,,,,0.013461,
1553088513.272297581,,,,,,239
1553088513.362845327,,,,0.133426,,
1553088513.413185671,0.132975,,,,,
1553088513.413185671,,,0.269974,,,
1553088513.413185671,,,,,0.00581509,
1553088513.413185671,,,,,,269
1553088513.483647905,,,,0.100517,,
1553088513.523832881,0.139676,,,,,
1553088513.523832881,,,0.246851,,,
1553088513.523832881,,,,,0.0142912,
1553088513.523832881,,,,,,250
1553088513.625713160,,,,0.12736,,
1553088513.676445508,0.12509,,,,,
1553088513.676445508,,,0.256441,,,
1553088513.676445508,,,,,0.0089266,
1553088513.676445508,,,,,,259
1553088513.736792743,,,,0.0992655,,
1553088513.777092220,0.122817,,,,,
1553088513.777092220,,,0.225473,,,
1553088513.787128535,,,,,0.0101806,
1553088513.787128535,,,,,,229
1553088513.847545486,,,,0.100323,,
1553088513.887936536,0.117075,,,,,
1553088513.887936536,,,0.220123,,,
1553088513.887936536,,,,,0.00961994,
1553088513.887936536,,,,,,224
1553088513.960118328,,,,0.0932102,,
1553088513.990454938,0.110881,,,,,
1553088513.990454938,,,0.20775,,,
1553088514.000772832,,,,,0.00997823,
1553088514.010851394,,,,,,214
1553088514.071238743,,,,0.0998782,,
1553088514.111588302,0.119991,,,,,
1553088514.111588302,,,0.223669,,,
1553088514.111588302,,,,,0.00669606,
1553088514.111588302,,,,,,225
1553088514.182055827,,,,0.102674,,
1553088514.222287837,0.1368,,,,,
1553088514.222287837,,,0.242258,,,
1553088514.232350281,,,,,0.0102261,
1553088514.232350281,,,,,,247
1553088514.292657439,,,,0.102019,,
1553088514.342966994,0.149059,,,,,
1553088514.342966994,,,0.257428,,,
1553088514.353029312,,,,,0.0105472,
1553088514.353029312,,,,,,259
1553088514.441871509,,,,0.117838,,
1553088514.482050974,0.127946,,,,,
1553088514.482050974,,,0.255783,,,
1553088514.492113075,,,,,0.0151369,
1553088514.492113075,,,,,,258
1553088514.552479454,,,,0.106139,,
1553088514.602779754,0.13874,,,,,
1553088514.602779754,,,0.25004,,,
1553088514.612886531,,,,,0.0129432,
1553088514.622960558,,,,,,258
1553088514.683336480,,,,0.0973087,,
1553088514.723660286,0.135424,,,,,
1553088514.723660286,,,0.236849,,,
1553088514.733716222,,,,,0.00918262,
1553088514.733716222,,,,,,240
1553088514.794639363,,,,0.101211,,
1553088514.834893874,0.129533,,,,,
1553088514.834893874,,,0.237381,,,
1553088514.844950468,,,,,0.0190272,
1553088514.855029341,,,,,,247
1553088514.905342444,,,,0.0923988,,
1553088514.955639741,0.139169,,,,,
1553088514.955639741,,,0.236074,,,
1553088514.965708818,,,,,0.0156684,
1553088514.965708818,,,,,,244
1553088515.026088593,,,,0.0978469,,
1553088515.066558904,0.128233,,,,,
1553088515.066558904,,,0.230151,,,
1553088515.076615011,,,,,0.00990772,
1553088515.076615011,,,,,,234
1553088515.137740003,,,,0.0958508,,
1553088515.178278922,0.140079,,,,,
1553088515.178278922,,,0.24069,,,
1553088515.188347407,,,,,0.0163102,
1553088515.188347407,,,,,,249
1553088515.248695579,,,,0.0955088,,
1553088515.299005130,0.140954,,,,,
1553088515.299005130,,,0.239988,,,
1553088515.299005130,,,,,0.00813644,
1553088515.299005130,,,,,,242
1553088515.369806271,,,,0.100259,,
1553088515.410043711,0.116576,,,,,
1553088515.410043711,,,0.222476,,,
1553088515.420231691,,,,,0.0165119,
1553088515.420231691,,,,,,232
1553088515.480604100,,,,0.0817007,,
1553088515.510784940,0.123188,,,,,
1553088515.510784940,,,0.207973,,,
1553088515.520846440,,,,,0.00875546,
1553088515.520846440,,,,,,211
1553088515.582335534,,,,0.0996835,,
1553088515.622660593,0.128757,,,,,
1553088515.622660593,,,0.233208,,,
1553088515.632745860,,,,,0.0141808,
1553088515.632745860,,,,,,238
1553088515.697437317,,,,0.0960429,,
1553088515.750377494,0.135129,,,,,
1553088515.750377494,,,0.234391,,,
1553088515.760532800,,,,,0.0119084,
1553088515.760532800,,,,,,241
1553088515.820866627,,,,0.101234,,
1553088515.861095091,0.130437,,,,,
1553088515.871170949,,,0.236021,,,
1553088515.871170949,,,,,0.00933071,
1553088515.871170949,,,,,,239
1553088515.931574441,,,,0.097691,,
1553088515.961745820,0.100017,,,,,
1553088515.971802391,,,0.201406,,,
1553088515.971802391,,,,,0.00847558,
1553088515.971802391,,,,,,204
1553088516.062307904,,,,0.126758,,
1553088516.092519577,0.0894391,,,,,
1553088516.092519577,,,0.220156,,,
1553088516.102555898,,,,,0.0086809,
1553088516.102555898,,,,,,224
1553088516.162939172,,,,0.104617,,
1553088516.193111646,0.0916458,,,,,
1553088516.193111646,,,0.199843,,,
1553088516.213244898,,,,,0.0169277,
1553088516.213244898,,,,,,211
1553088516.273698087,,,,0.108549,,
1553088516.316650460,0.0994298,,,,,
1553088516.316650460,,,0.214321,,,
1553088516.316650460,,,,,0.0101474,
1553088516.316650460,,,,,,214
1553088516.387066733,,,,0.0983713,,
1553088516.407201895,0.0927308,,,,,
1553088516.417265980,,,0.196567,,,
1553088516.417265980,,,,,0.0113509,
1553088516.417265980,,,,,,200
1553088516.479464689,,,,0.101051,,
1553088516.519715413,0.100318,,,,,
1553088516.519715413,,,0.20994,,,
1553088516.529787243,,,,,0.0163651,
1553088516.529787243,,,,,,215
1553088516.600155895,,,,0.103127,,
1553088516.620272871,0.0805181,,,,,
1553088516.630437222,,,0.189904,,,
1553088516.640692571,,,,,0.0238872,
1553088516.640692571,,,,,,206
1553088516.711094763,,,,0.10597,,
1553088516.741289145,0.0875518,,,,,
1553088516.741289145,,,0.200633,,,
1553088516.761512491,,,,,0.021661,
1553088516.761512491,,,,,,214
1553088516.831942700,,,,0.108922,,
1553088516.882266847,0.150961,,,,,
1553088516.892333309,,,0.266406,,,
1553088516.902399163,,,,,0.0199019,
1553088516.902399163,,,,,,277
1553088516.982953293,,,,0.120744,,
1553088517.023186888,0.135383,,,,,
1553088517.023186888,,,0.260402,,,
1553088517.033243832,,,,,0.0165722,
1553088517.033243832,,,,,,270
1553088517.103829542,,,,0.100694,,
1553088517.154092559,0.131574,,,,,
1553088517.154092559,,,0.236571,,,
1553088517.164147089,,,,,0.0173757,
1553088517.164147089,,,,,,248
1553088517.224484332,,,,0.0957302,,
1553088517.277935682,0.13764,,,,,
1553088517.277935682,,,0.23862,,,
1553088517.288008474,,,,,0.0187722,
1553088517.288008474,,,,,,249
1553088517.358578826,,,,0.108229,,
1553088517.388748355,0.0821812,,,,,
1553088517.388748355,,,0.193702,,,
1553088517.398809671,,,,,0.0224705,
1553088517.398809671,,,,,,211
1553088517.469217608,,,,0.110667,,
1553088517.521589069,0.146781,,,,,
1553088517.521589069,,,0.262823,,,
1553088517.541717274,,,,,0.0206853,
1553088517.541717274,,,,,,276
1553088517.612976527,,,,0.113137,,
1553088517.653265339,0.108112,,,,,
1553088517.663761882,,,0.228252,,,
1553088517.673826650,,,,,0.025303,
1553088517.673826650,,,,,,244
1553088517.758419540,,,,0.108469,,
1553088517.798744966,0.0989174,,,,,
1553088517.798744966,,,0.213507,,,
1553088517.808802065,,,,,0.0225447,
1553088517.808802065,,,,,,230
1553088517.879379477,,,,0.102154,,
1553088517.909598619,0.0861992,,,,,
1553088517.919823742,,,0.200025,,,
1553088517.929894289,,,,,0.0196308,
1553088517.929894289,,,,,,206
1553088518.002157953,,,,0.111402,,
1553088518.043243501,0.0980783,,,,,
1553088518.043243501,,,0.218062,,,
1553088518.053300063,,,,,0.0307139,
1553088518.063440362,,,,,,236
1553088518.123734224,,,,0.102208,,
1553088518.153928598,0.0951219,,,,,
1553088518.153928598,,,0.20283,,,
1553088518.174094605,,,,,0.0265044,
1553088518.184148957,,,,,,224
1553088518.244448687,,,,0.102054,,
1553088518.274623316,0.0890087,,,,,
1553088518.274623316,,,0.19459,,,
1553088518.284679221,,,,,0.0207702,
1553088518.294740353,,,,,,213
1553088518.355109161,,,,0.0948952,,
1553088518.385289915,0.0928866,,,,,
1553088518.385289915,,,0.196179,,,
1553088518.405426932,,,,,0.0218995,
1553088518.405426932,,,,,,208
1553088518.476011893,,,,0.112182,,
1553088518.506253189,0.0854903,,,,,
1553088518.506253189,,,0.202325,,,
1553088518.526474176,,,,,0.0308493,
1553088518.526474176,,,,,,229
1553088518.600750878,,,,0.100842,,
1553088518.620882821,0.0825229,,,,,
1553088518.630917316,,,0.186399,,,
1553088518.640981426,,,,,0.0228123,
1553088518.640981426,,,,,,206
1553088518.731695461,,,,0.113123,,
1553088518.761874560,0.0929906,,,,,
1553088518.761874560,,,0.212324,,,
1553088518.771929823,,,,,0.0262176,
1553088518.771929823,,,,,,233
1553088518.842507941,,,,0.0935255,,
1553088518.862663850,0.0774077,,,,,
1553088518.872737965,,,0.177748,,,
1553088518.882819664,,,,,0.0271954,
1553088518.892880674,,,,,,196
1553088518.953256352,,,,0.105411,,
1553088518.983507446,0.102084,,,,,
1553088518.993603409,,,0.211348,,,
1553088519.003668422,,,,,0.0253797,
1553088519.003668422,,,,,,230
1553088519.074121093,,,,0.106013,,
1553088519.104298304,0.101572,,,,,
1553088519.104298304,,,0.210602,,,
1553088519.124421273,,,,,0.0258232,
1553088519.124421273,,,,,,231
1553088519.194855669,,,,0.104885,,
1553088519.235081659,0.0975177,,,,,
1553088519.235081659,,,0.206693,,,
1553088519.245141989,,,,,0.0214234,
1553088519.245141989,,,,,,220
1553088519.315652703,,,,0.107945,,
1553088519.345841162,0.093391,,,,,
1553088519.345841162,,,0.205834,,,
1553088519.355921326,,,,,0.026282,
1553088519.355921326,,,,,,224
1553088519.426365638,,,,0.104149,,
1553088519.456571605,0.0892951,,,,,
1553088519.456571605,,,0.197464,,,
1553088519.466627480,,,,,0.0229628,
1553088519.476785117,,,,,,216
1553088519.537141904,,,,0.108227,,
1553088519.577399581,0.104967,,,,,
1553088519.577399581,,,0.216056,,,
1553088519.587501169,,,,,0.0282509,
1553088519.587501169,,,,,,240
1553088519.659615108,,,,0.109204,,
1553088519.689913226,0.0903071,,,,,
1553088519.689913226,,,0.20489,,,
1553088519.710038813,,,,,0.0279823,
1553088519.710038813,,,,,,224
1553088519.780551987,,,,0.112581,,
1553088519.820961650,0.0980048,,,,,
1553088519.820961650,,,0.213978,,,
1553088519.841139203,,,,,0.0279621,
1553088519.841139203,,,,,,236
1553088519.911710059,,,,0.110477,,
1553088519.951944661,0.103841,,,,,
1553088519.951944661,,,0.218416,,,
1553088519.972060871,,,,,0.027309,
1553088519.972060871,,,,,,240
1553088520.032409536,,,,0.0974648,,
1553088520.062590287,0.0927941,,,,,
1553088520.062590287,,,0.194169,,,
1553088520.082723120,,,,,0.0254425,
1553088520.082723120,,,,,,215
1553088520.153129287,,,,0.108001,,
1553088520.183327486,0.0870041,,,,,
1553088520.183327486,,,0.201429,,,
1553088520.193391556,,,,,0.027422,
1553088520.193391556,,,,,,221
1553088520.263961990,,,,0.102038,,
1553088520.294085412,0.0750327,,,,,
1553088520.294085412,,,0.183364,,,
1553088520.314389492,,,,,0.0296675,
1553088520.324445240,,,,,,205
1553088520.384866338,,,,0.0990638,,
1553088520.415619234,0.091368,,,,,
1553088520.415619234,,,0.19476,,,
1553088520.425675415,,,,,0.0240301,
1553088520.425675415,,,,,,213
1553088520.496094379,,,,0.100172,,
1553088520.526322757,0.0934444,,,,,
1553088520.526322757,,,0.200874,,,
1553088520.547232758,,,,,0.0317674,
1553088520.547232758,,,,,,225
1553088520.617738649,,,,0.103564,,
1553088520.658003266,0.101483,,,,,
1553088520.658003266,,,0.211437,,,
