Duration,x,y,z,x,y,z,w
1568115182.249475000,14.9277,-1.77011,0.539247,-0.00322702,0.00934315,0.736574,0.676284
1568115182.449218000,14.9322,-1.7709,0.537329,-0.00316482,0.0092862,0.736633,0.676221
1568115182.649601000,14.9274,-1.76783,0.542706,-0.00292141,0.00886145,0.736605,0.676259
1568115182.850530000,14.9252,-1.76799,0.540733,-0.00308055,0.00913952,0.73667,0.676184
1568115183.050397000,14.9297,-1.77059,0.539464,-0.0030621,0.00941226,0.736552,0.676308
1568115183.250772000,14.9325,-1.77039,0.539159,-0.00358278,0.00934153,0.736587,0.676269
1568115183.451182000,14.9345,-1.76846,0.539514,-0.00351557,0.0092302,0.73641,0.676463
1568115183.651558000,14.9324,-1.76698,0.542372,-0.00287011,0.00889417,0.736423,0.676457
1568115183.851977000,14.9338,-1.76859,0.541663,-0.00311964,0.0092533,0.736614,0.676243
1568115184.052352000,14.9351,-1.76904,0.54032,-0.00299937,0.00897513,0.736622,0.676239
1568115184.252748000,14.9341,-1.76844,0.543604,-0.00296495,0.00876568,0.736683,0.676175
1568115184.453173000,14.9362,-1.77026,0.539576,-0.00320857,0.00926542,0.736539,0.676324
1568115184.653570000,14.9335,-1.76948,0.539944,-0.00300496,0.00930442,0.736617,0.676239
1568115184.853984000,14.9328,-1.76764,0.541282,-0.00284736,0.00897991,0.736531,0.676338
1568115185.054391000,14.8983,-1.64053,0.297491,0.00772106,-0.00337094,0.735078,0.67793
1568115185.254776000,14.911,-1.64064,0.293576,0.00884959,-0.00415429,0.735838,0.677087
1568115185.455238000,14.9058,-1.63854,0.29543,0.00982433,-0.00526961,0.735668,0.677251
1568115185.655632000,14.9082,-1.6431,0.297357,0.00853248,-0.0036772,0.736095,0.676815
1568115185.855997000,14.9014,-1.6422,0.292747,0.0088438,-0.00390444,0.73573,0.677206
1568115186.056605000,14.8956,-1.64301,0.296141,0.00803603,-0.00339551,0.735555,0.677408
1568115186.256838000,14.9012,-1.63978,0.294616,0.00908914,-0.00481909,0.735556,0.677385
1568115186.457236000,14.9049,-1.63875,0.30136,0.00865512,-0.00360279,0.735427,0.677539
1568115186.657695000,14.9037,-1.63952,0.293176,0.0094949,-0.00440618,0.736093,0.676799
1568115186.857981000,14.8999,-1.64264,0.293133,0.00864478,-0.00397958,0.735555,0.677398
1568115187.058372000,14.9018,-1.64512,0.295309,0.00807485,-0.00322455,0.735329,0.677654
1568115187.258773000,14.9116,-1.64163,0.298836,0.00838594,-0.00406529,0.735524,0.677435
1568115187.459300000,14.905,-1.64053,0.294799,0.00857966,-0.00402711,0.735456,0.677507
1568115187.659543000,14.9028,-1.64048,0.294267,0.00948407,-0.00507532,0.73533,0.677624
1568115187.859958000,14.9064,-1.64149,0.289301,0.00904486,-0.00474338,0.735411,0.677544
1568115188.060619000,14.9076,-1.64544,0.292443,0.0084028,-0.00380469,0.735952,0.676971
1568115188.260733000,14.9089,-1.64408,0.294934,0.00863954,-0.00369761,0.735741,0.677198
1568115188.461224000,14.9056,-1.64102,0.285295,0.00893714,-0.0047815,0.735388,0.67757
1568115188.661593000,14.901,-1.64275,0.288283,0.00822725,-0.00298862,0.735501,0.677467
1568115188.861977000,14.9074,-1.64134,0.291642,0.00824038,-0.0029618,0.735379,0.677599
1568115189.062316000,14.8968,-1.64716,0.297472,0.00828933,-0.0033849,0.735568,0.677392
1568115189.262836000,14.8982,-1.63893,0.289825,0.00924762,-0.00424209,0.735288,0.677678
1568115189.463213000,14.9002,-1.6429,0.29516,0.00932355,-0.00340734,0.735629,0.677312
1568115189.663565000,14.902,-1.63988,0.285703,0.00904442,-0.00456611,0.735397,0.677561
1568115189.863988000,14.9067,-1.64133,0.291125,0.00854223,-0.00412563,0.735653,0.677292
1568115190.064316000,14.8966,-1.64526,0.301933,0.00785473,-0.00259381,0.735386,0.677598
1568115190.264762000,14.9017,-1.64002,0.29113,0.00897076,-0.0046604,0.735581,0.677362
1568115190.465134000,14.91,-1.64488,0.293886,0.00883728,-0.0040873,0.73575,0.677183
1568115190.665522000,14.9051,-1.63697,0.292722,0.00886288,-0.00513927,0.735664,0.677269
1568115190.865960000,14.9078,-1.64026,0.286204,0.0090687,-0.0034784,0.735892,0.677029
1568115191.066344000,14.9029,-1.64114,0.293275,0.00946544,-0.00436239,0.735858,0.677055
1568115191.266725000,14.9015,-1.63701,0.288439,0.00889073,-0.0038094,0.735285,0.677689
1568115191.467102000,14.8992,-1.64142,0.28826,0.00828469,-0.00320818,0.735272,0.677714
1568115191.667521000,14.8997,-1.63879,0.295099,0.00980209,-0.00492002,0.735215,0.677745
1568115191.868026000,14.9011,-1.63919,0.292446,0.00922389,-0.00447835,0.735462,0.677488
1568115192.068258000,14.9086,-1.6425,0.295702,0.00827992,-0.00414199,0.735383,0.677588
1568115192.268702000,14.916,-1.64098,0.29404,0.00834327,-0.00350827,0.735391,0.677583
1568115192.469153000,14.903,-1.63669,0.294069,0.00928901,-0.0040398,0.73546,0.677492
1568115192.669557000,14.9037,-1.64012,0.287787,0.00900031,-0.00451048,0.735541,0.677405
1568115192.869905000,14.9017,-1.6379,0.294344,0.00891107,-0.00431635,0.735569,0.677378
1568115193.070231000,14.9082,-1.64224,0.297638,0.00891697,-0.00429763,0.735677,0.677261
1568115193.270699000,14.9092,-1.6463,0.301093,0.00793346,-0.00268989,0.735643,0.677317
1568115193.471082000,14.9201,-1.64031,0.294943,0.00907306,-0.00403854,0.735917,0.676999
1568115193.671486000,14.9028,-1.64114,0.294716,0.00925853,-0.00473173,0.735552,0.677388
1568115193.871850000,14.9035,-1.63546,0.293012,0.00935532,-0.00457702,0.735585,0.677353
1568115194.072271000,14.9027,-1.64254,0.287976,0.00856845,-0.00394531,0.735465,0.677497
1568115194.272664000,14.9054,-1.63752,0.286917,0.00945991,-0.005029,0.735396,0.677553
1568115194.473032000,14.8996,-1.63898,0.290885,0.00896901,-0.00426593,0.735287,0.677684
1568115194.673442000,14.8983,-1.64146,0.293232,0.00908635,-0.00440491,0.735329,0.677635
1568115194.873824000,14.91,-1.63878,0.29686,0.00988588,-0.00482407,0.735523,0.677411
