Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115179.041584764,,,,0.747306,,
1568115179.132204872,,,,0.197861,,
1568115179.645551459,,2.41073,,,,
1568115179.645551459,,,2.61329,,,
1568115179.645551459,,,,,,0
1568115179.716067979,,,,0.193261,,
1568115180.144564312,,2.00557,,,,
1568115180.144564312,,,2.20327,,,
1568115180.144564312,,,,,,1098
1568115180.214998355,,,,0.196143,,
1568115180.839397971,,2.98517,,,,
1568115180.844429987,,,3.18561,,,
1568115180.844429987,,,,,,1587
1568115180.909854472,,,,0.192532,,
1568115181.549714476,,3.02174,,,,
1568115181.549714476,,,3.21869,,,
1568115181.549714476,,,,,,1602
1568115181.615126213,,,,0.189839,,
1568115182.160064156,,2.63902,,,,
1568115182.165101102,,,2.83498,,,
1568115182.165101102,,,,,,1412
1568115182.230591317,,,,0.184277,,
1568115182.648974689,,1.96555,,,,
1568115182.648974689,,,2.15431,,,
1568115182.648974689,,,,,,1071
1568115182.720215895,,,,0.194687,,
1568115183.259409708,,2.406,,,,
1568115183.259409708,,,2.6067,,,
1568115183.259409708,,,,,,1298
1568115183.329880971,,,,0.197423,,
1568115183.541315978,,0.93507,,,,
1568115183.541315978,,,1.13719,,,
1568115183.541315978,,,,,,564
1568115183.616924363,,,,0.200036,,
1568115183.914276221,,1.35187,,,,
1568115183.919314457,,,1.55726,,,
1568115183.919314457,,,,,,774
1568115183.984795563,,,,0.188844,,
1568115184.312548658,,1.45069,,,,
1568115184.317587999,,,1.64573,,,
1568115184.317587999,,,,,,818
1568115184.388056977,,,,0.198596,,
1568115184.655519162,,1.24056,,,,
1568115184.655519162,,,1.4444,,,
1568115184.655519162,,,,,,718
1568115184.731005940,,,,0.19448,,
1568115184.968050676,,1.08138,,,,
1568115184.968050676,,,1.28156,,,
1568115184.968050676,,,,,,637
1568115185.038507320,,,,0.193736,,
1568115185.390837563,,,,0.193359,,
1568115186.001044894,,2.70699,,,,
1568115186.001044894,,,2.90411,,,
1568115186.001044894,,,,,,1448
1568115186.071530287,,,,0.177533,,
1568115186.343605717,,1.64829,,,,
1568115186.343605717,,,1.83128,,,
1568115186.343605717,,,,,,909
1568115186.409067392,,,,0.184222,,
1568115186.550092025,,,,0.18073,,
1568115186.838141169,,,,0.168395,,
1568115186.948930856,,,,0.190997,,
1568115187.155491556,,,,0.193145,,
1568115187.352292085,,,,0.174841,,
1568115187.549172770,,,,0.174513,,
1568115187.755545155,,,,0.192371,,
1568115187.952125529,,,,0.173685,,
1568115188.153459942,,,,0.169753,,
1568115188.360537585,,,,0.193511,,
1568115188.556848933,,,,0.188167,,
1568115188.758831594,,,,0.18155,,
1568115188.955214431,,,,0.171772,,
1568115189.156608577,,,,0.164787,,
1568115189.359581839,,,,0.180554,,
1568115189.561613417,,,,0.183406,,
1568115189.757949456,,,,0.164034,,
1568115189.959430857,,,,0.179437,,
1568115190.161082620,,,,0.175364,,
1568115190.362470292,,,,0.168613,,
1568115190.563984452,,,,0.181175,,
1568115190.760465530,,,,0.168368,,
1568115190.966993909,,,,0.187143,,
1568115191.163843752,,,,0.16943,,
1568115191.365242876,,,,0.188715,,
1568115191.566712331,,,,0.172546,,
1568115191.758441987,,,,0.162489,,
1568115191.964825119,,,,0.171836,,
1568115192.166242999,,,,0.183893,,
1568115192.362668763,,,,0.177093,,
1568115192.569224415,,,,0.186925,,
1568115192.760797593,,,,0.159785,,
1568115192.967369381,,,,0.161887,,
1568115193.165795239,,,,0.163097,,
1568115193.363266208,,,,0.15561,,
1568115193.564744154,,,,0.175249,,
1568115193.766406649,,,,0.167223,,
1568115193.973082687,,,,0.189425,,
1568115194.169475532,,,,0.179433,,
1568115194.370837719,,,,0.178485,,
1568115194.563756917,,,,0.160287,,
1568115194.770137547,,,,0.186885,,
1568115194.971734003,,,,0.172957,,
1568115195.168733021,,,,0.180373,,
1568115195.370229575,,,,0.170305,,
1568115195.567178329,,,,0.181102,,
1568115195.771794939,,,,0.166525,,
