Duration,x,y,z,x,y,z,w
1568115187.459300000,14.7155,-1.55725,0.896397,0.00153258,0.00300418,0.736681,0.676232
1568115187.659543000,14.7165,-1.55769,0.903768,0.00137517,0.00340546,0.736487,0.676441
1568115187.859958000,14.7144,-1.55427,0.897294,0.00201194,0.00269845,0.736728,0.676181
1568115188.060619000,14.7202,-1.55615,0.895097,0.00167043,0.00331678,0.736633,0.676283
1568115188.260733000,14.7177,-1.55523,0.904705,0.00185253,0.00280131,0.736423,0.676513
1568115188.461224000,14.7151,-1.55856,0.892337,0.00164006,0.00319895,0.736662,0.676252
1568115188.661593000,14.7137,-1.55747,0.893565,0.00184876,0.00299151,0.736496,0.676433
1568115188.861977000,14.7178,-1.55928,0.894062,0.001787,0.00290698,0.736628,0.67629
1568115189.062316000,14.7211,-1.56183,0.89313,0.00208959,0.00266331,0.736762,0.676144
1568115189.262836000,14.7164,-1.56111,0.893951,0.00207756,0.00240754,0.736774,0.676131
1568115189.463213000,14.7157,-1.56209,0.900639,0.00166824,0.00309067,0.736888,0.676006
1568115189.663565000,14.7106,-1.55882,0.89846,0.00263139,0.00259854,0.73676,0.676144
1568115189.863988000,14.7161,-1.5579,0.893838,0.00192307,0.00276663,0.73649,0.67644
1568115190.064316000,14.7195,-1.5539,0.898136,0.0023197,0.0023401,0.736437,0.676498
1568115190.264762000,14.71,-1.55491,0.893262,0.00291806,0.00172844,0.736503,0.676426
1568115190.465134000,14.7118,-1.55617,0.901198,0.00203885,0.0026477,0.736296,0.676651
1568115190.665522000,14.7159,-1.55363,0.895423,0.0023956,0.00212605,0.736407,0.676532
1568115190.865960000,14.7115,-1.55273,0.895029,0.00221255,0.00222211,0.736469,0.676464
1568115191.066344000,14.7201,-1.55237,0.897698,0.00206317,0.00285719,0.736434,0.676501
1568115191.266725000,14.7148,-1.5552,0.890335,0.0024379,0.00211465,0.736495,0.676435
1568115191.467102000,14.7162,-1.55546,0.894211,0.00270385,0.00229481,0.73681,0.67609
1568115191.667521000,14.7147,-1.55586,0.888687,0.00184457,0.00295763,0.73643,0.676505
1568115191.868026000,14.7186,-1.55439,0.899838,0.00254095,0.00219705,0.736623,0.676295
1568115192.068258000,14.7136,-1.55621,0.898202,0.00207114,0.00266675,0.736638,0.676279
1568115192.268702000,14.7145,-1.55793,0.891126,0.00214695,0.00256144,0.736716,0.676194
1568115192.469153000,14.7151,-1.55293,0.895009,0.00181154,0.0026318,0.736574,0.676349
1568115192.669557000,14.7149,-1.55335,0.895618,0.00212683,0.00252051,0.736403,0.676535
1568115192.869905000,14.7198,-1.55231,0.901614,0.00248285,0.00238663,0.736499,0.67643
1568115193.070231000,14.7249,-1.55541,0.897194,0.00231516,0.00253252,0.736808,0.676093
1568115193.270699000,14.7246,-1.55926,0.895511,0.00185425,0.00294715,0.736858,0.676039
1568115193.471082000,14.723,-1.55956,0.896705,0.00222922,0.00279029,0.735981,0.676993
1568115193.671486000,14.7151,-1.55565,0.908374,0.00254786,0.00264123,0.736057,0.67691
1568115193.871850000,14.7217,-1.55706,0.905515,0.00218086,0.00279181,0.736912,0.675979
1568115194.072271000,14.7253,-1.55667,0.894732,0.00225637,0.00250433,0.736722,0.676188
1568115194.272664000,14.7199,-1.55935,0.902109,0.00193169,0.00296672,0.736567,0.676356
1568115194.473032000,14.7177,-1.56017,0.894374,0.00192859,0.00283439,0.736654,0.676261
1568115194.673442000,14.7211,-1.56012,0.904217,0.00147438,0.00316063,0.736739,0.676168
1568115194.873824000,14.7144,-1.55965,0.901344,0.00247481,0.00207743,0.736637,0.676281
1568115195.074178000,14.7127,-1.55308,0.896145,0.00246953,0.00199285,0.73645,0.676485
1568115195.274664000,14.7135,-1.558,0.894346,0.00198334,0.0026739,0.736734,0.676174
1568115195.475029000,14.719,-1.55339,0.89903,0.00219047,0.00232349,0.736685,0.676229
1568115195.675436000,14.7158,-1.55643,0.900432,0.00183773,0.00278011,0.736726,0.676183
1568115195.875793000,14.7126,-1.54654,0.89981,0.00300495,0.00156534,0.736314,0.676632
1568115196.076275000,14.7191,-1.55626,0.900214,0.00228057,0.00217487,0.736768,0.676139
1568115196.276636000,14.7195,-1.55416,0.902345,0.00216489,0.00251913,0.736596,0.676325
1568115196.477071000,14.7233,-1.55865,0.895723,0.00191794,0.00260806,0.736732,0.676178
1568115196.677525000,14.7288,-1.55158,0.891677,0.00255698,0.0021251,0.736479,0.676453
1568115196.877936000,14.7175,-1.55403,0.891483,0.00226617,0.00227767,0.736594,0.676327
1568115197.078188000,14.7209,-1.5572,0.896219,0.0023255,0.0023314,0.736628,0.67629
1568115197.278616000,14.7034,-1.55587,0.893171,0.00188427,0.002443,0.736503,0.676427
1568115197.479156000,14.709,-1.55596,0.893132,0.00260532,0.00225741,0.736599,0.676321
1568115197.679431000,14.7117,-1.55377,0.898635,0.00226491,0.00240847,0.736593,0.676328
1568115197.879844000,14.7178,-1.55585,0.902137,0.00200965,0.00272596,0.736655,0.67626
1568115198.080189000,14.7166,-1.55414,0.897585,0.00241479,0.00230871,0.736396,0.676543
1568115198.280649000,14.7135,-1.5558,0.904553,0.00195077,0.00252902,0.736761,0.676146
1568115198.481027000,14.7192,-1.55326,0.902475,0.0022626,0.00250628,0.73684,0.676058
1568115198.681407000,14.7175,-1.55461,0.89851,0.00235003,0.0023578,0.736486,0.676445
1568115198.881891000,14.718,-1.55588,0.895612,0.00191586,0.00266742,0.736689,0.676224
1568115199.082199000,14.7138,-1.55687,0.899233,0.00186369,0.00267143,0.736639,0.676278
1568115199.282577000,14.7134,-1.55815,0.900885,0.0021718,0.00263512,0.736874,0.676021
1568115199.483020000,14.7193,-1.55539,0.89764,0.00183047,0.00294913,0.736565,0.676358
1568115199.683453000,14.7125,-1.55544,0.895807,0.00212572,0.00310761,0.736609,0.676309
1568115199.883771000,14.7189,-1.55825,0.897483,0.00232495,0.00258797,0.736686,0.676226
1568115200.084312000,14.7161,-1.55463,0.894613,0.00217251,0.00263932,0.736604,0.676315
1568115200.284686000,14.7149,-1.55373,0.896907,0.00251936,0.00181099,0.736518,0.676411
1568115200.484970000,14.7168,-1.55304,0.894081,0.00251692,0.00210776,0.736601,0.67632
1568115200.685373000,14.7184,-1.55192,0.895337,0.00203955,0.00253777,0.736509,0.67642
1568115200.885925000,14.7154,-1.55057,0.898716,0.00214941,0.00271157,0.736371,0.676569
1568115201.086179000,14.7176,-1.55706,0.899778,0.00197539,0.00262119,0.736438,0.676497
1568115201.286595000,14.7159,-1.55611,0.901358,0.00291031,0.00182863,0.736837,0.676062
1568115201.687349000,14.7126,-1.5524,0.900082,0.00225091,0.00254114,0.736688,0.676224
1568115201.887712000,14.716,-1.56171,0.893245,0.00206005,0.00213058,0.736707,0.676206
1568115202.288569000,14.7189,-1.56715,0.899842,0.00247813,0.00235355,0.736887,0.676008
1568115202.689277000,14.7171,-1.56034,0.896549,0.00231394,0.00239194,0.736799,0.676103
1568115203.090035000,14.7116,-1.55876,0.898015,0.00262996,0.00191728,0.736798,0.676105
1568115203.490890000,14.7216,-1.55285,0.898137,0.00271517,0.00167794,0.736628,0.67629
1568115203.691323000,14.7149,-1.5569,0.896232,0.00215616,0.00219472,0.736649,0.676268
1568115203.891690000,14.7184,-1.55708,0.894867,0.00218025,0.00230203,0.736531,0.676396
1568115204.092104000,14.7131,-1.55065,0.898147,0.00266047,0.00184288,0.736223,0.676731
1568115204.492859000,14.7169,-1.55632,0.892744,0.00246349,0.00193636,0.736485,0.676447
1568115204.693206000,14.7166,-1.55687,0.902203,0.00281554,0.00228286,0.737133,0.675738
1568115204.893639000,14.6906,-1.55958,0.898176,0.00275054,0.00210867,0.737954,0.674843
1568115205.094058000,14.663,-1.5593,0.895187,0.00260688,0.00187275,0.73959,0.67305
1568115205.294439000,14.6174,-1.56506,0.895255,0.00244602,0.00125738,0.741661,0.670769
1568115205.494796000,14.5775,-1.56358,0.890961,0.00208704,0.00196032,0.744768,0.667318
1568115205.695256000,14.528,-1.56582,0.896194,0.0025301,0.00114162,0.752543,0.658537
1568115205.895691000,14.4977,-1.56823,0.903949,0.00225261,0.000698191,0.761496,0.648166
1568115206.096037000,14.4716,-1.57479,0.908677,0.00218458,0.000696749,0.768699,0.639607
1568115206.296398000,14.4281,-1.58338,0.901271,0.0016396,0.00073633,0.772634,0.634849
1568115206.496891000,14.3844,-1.58747,0.898351,0.0010632,0.000766208,0.773404,0.633912
1568115206.697183000,14.3342,-1.59961,0.900545,0.00242979,0.00102792,0.772462,0.635055
1568115206.897675000,14.2892,-1.59541,0.906798,0.00291951,0.00162584,0.770005,0.63803
1568115207.098067000,14.2513,-1.57404,0.899896,0.00292524,0.00192178,0.763378,0.645943
1568115207.298727000,14.1765,-1.56646,0.901821,0.00222249,-0.00026092,0.750683,0.660659
1568115207.498764000,14.1002,-1.5805,0.907888,0.000963854,-0.00014311,0.740987,0.671519
1568115207.699186000,14.0349,-1.5683,0.906411,0.000887655,-5.41242e-05,0.730206,0.683226
1568115207.899560000,13.9418,-1.59416,0.920715,-6.33496e-06,-0.000573685,0.72215,0.691736
1568115208.099942000,13.9119,-1.55859,0.91939,-0.0013906,-0.00104837,0.715749,0.698356
1568115208.300398000,13.9078,-1.51702,0.923301,-0.00137115,-0.00169895,0.700822,0.713333
1568115208.500766000,13.8803,-1.49843,0.920009,0.000879426,-0.00212267,0.684486,0.729022
1568115208.701154000,13.8167,-1.51573,0.915713,0.0020656,-0.00193824,0.673492,0.739189
1568115208.901578000,13.7528,-1.52834,0.915263,0.00274259,-0.00097989,0.66863,0.74359
1568115209.102009000,13.7019,-1.51876,0.914234,0.00363929,-0.000283752,0.668011,0.744143
1568115209.302346000,13.6278,-1.51358,0.906682,0.00333485,0.00111141,0.668427,0.74377
1568115209.502717000,13.5488,-1.50107,0.912976,0.00398658,-0.000673667,0.669253,0.743023
1568115209.703147000,13.4725,-1.48958,0.911476,0.00355366,-0.000188379,0.670613,0.741799
1568115209.903617000,13.387,-1.478,0.914269,0.00412551,-0.000589195,0.671845,0.74068
1568115210.104055000,13.3175,-1.46574,0.91263,0.00370672,-0.000766675,0.673252,0.739404
1568115210.304355000,13.2337,-1.45789,0.912948,0.00265828,-0.00108471,0.674755,0.738036
1568115210.504753000,13.1642,-1.4491,0.91032,0.0021801,-0.000854605,0.676361,0.736567
1568115210.705059000,13.0855,-1.43478,0.905841,0.00247078,-0.0016815,0.678222,0.734851
1568115210.905554000,13.0185,-1.42646,0.905901,0.00181563,-0.00114937,0.679405,0.73376
1568115211.106027000,12.9397,-1.41838,0.906973,0.00188552,-0.0016537,0.680731,0.73253
1568115211.306378000,12.8466,-1.40574,0.912018,0.00143199,-0.000866337,0.681478,0.731836
1568115211.506813000,12.7707,-1.39639,0.906593,0.00145663,-0.00141828,0.682018,0.731333
1568115211.707153000,12.695,-1.38753,0.911544,-0.000235354,1.88632e-05,0.682391,0.730987
1568115211.907616000,12.6073,-1.3726,0.905197,0.00103929,-0.000861424,0.682274,0.731096
1568115212.108026000,12.5312,-1.36338,0.902413,0.000124217,0.00110248,0.68199,0.731361
1568115212.308405000,12.4593,-1.35716,0.907224,0.000676892,0.00125791,0.680567,0.732684
1568115212.508735000,12.3834,-1.34262,0.91009,0.00120135,0.0010779,0.678505,0.734594
1568115212.709212000,12.3125,-1.32679,0.90542,0.00228357,0.00198946,0.675181,0.737645
1568115212.909558000,12.2438,-1.30267,0.911783,0.00256025,0.0023164,0.669145,0.743124
1568115213.109979000,12.1806,-1.28371,0.926421,0.00370259,0.00138205,0.661068,0.750315
1568115213.310384000,12.1165,-1.26228,0.928,0.00364234,0.00140049,0.651198,0.758898
1568115213.510769000,12.0388,-1.24503,0.92818,0.00360497,0.00102854,0.640548,0.767909
1568115213.711167000,11.9513,-1.22457,0.933769,0.00298029,0.00108325,0.630881,0.775874
1568115213.911531000,11.8674,-1.21244,0.939259,0.00250281,0.000670467,0.623511,0.78181
1568115214.111979000,11.7944,-1.165,0.921953,0.00198204,0.00030673,0.615499,0.788135
1568115214.312370000,11.6793,-1.13947,0.925058,0.00337948,-0.000612767,0.59389,0.804539
1568115214.512718000,11.602,-1.12146,0.925804,0.00325714,0.000238295,0.566963,0.823737
1568115214.713169000,11.5003,-1.11756,0.920086,0.00568081,-0.000153324,0.538431,0.84265
1568115214.913593000,11.5011,-1.07371,0.920138,0.00550889,-0.000909186,0.515342,0.856966
1568115215.113929000,11.4194,-1.02982,0.91893,0.00580345,-0.000526006,0.491722,0.870733
1568115215.314357000,11.3717,-0.983537,0.918042,0.00617081,-0.0011071,0.469721,0.882793
1568115215.514769000,11.319,-0.953271,0.922929,0.00572635,-0.00218706,0.446993,0.894516
1568115215.715172000,11.2904,-0.884735,0.914604,0.0053016,-0.00260353,0.4302,0.902714
1568115215.915492000,11.2402,-0.823165,0.914175,0.00709723,-0.00152967,0.417861,0.908482
1568115216.115951000,11.1937,-0.76882,0.922121,0.00743691,-0.000191939,0.402774,0.915269
1568115216.316527000,11.1535,-0.714906,0.924725,0.00936633,0.000501318,0.386643,0.922182
1568115216.516748000,11.1072,-0.671801,0.922121,0.0114738,-0.000377186,0.364522,0.931124
1568115216.717092000,11.0906,-0.610699,0.925655,0.0112652,-0.000564881,0.3457,0.938277
1568115216.917550000,11.0799,-0.522296,0.920044,0.0115685,-0.000437826,0.336639,0.941563
1568115217.117889000,11.0364,-0.459395,0.919624,0.0107025,-0.000704916,0.334898,0.942194
1568115217.318323000,10.9986,-0.393819,0.920362,0.0107732,2.51994e-05,0.334446,0.942353
1568115217.518722000,10.954,-0.332777,0.921732,0.0110176,-0.000997024,0.333578,0.942658
1568115217.719055000,10.9096,-0.263621,0.919337,0.0122238,-0.00187614,0.33219,0.943132
1568115217.919557000,10.8491,-0.203702,0.917805,0.0121756,-0.00192539,0.328585,0.944394
1568115218.119907000,10.8054,-0.14396,0.921422,0.0129666,-0.00205608,0.32402,0.945959
1568115218.320315000,10.7632,-0.0929083,0.932502,0.0128341,-0.00207591,0.314203,0.949267
1568115218.520740000,10.725,-0.0344026,0.935709,0.0121731,-0.00120908,0.298022,0.954481
1568115218.721113000,10.7236,0.0419744,0.945023,0.0113427,-0.00193528,0.287525,0.957704
1568115218.921461000,10.6855,0.104744,0.939188,0.0115903,-0.00170061,0.285135,0.958416
1568115219.121827000,10.6503,0.171321,0.940851,0.0102033,-0.00175005,0.281508,0.959503
1568115219.322239000,10.6099,0.244013,0.94101,0.0100907,-0.00168648,0.27798,0.960532
1568115219.522622000,10.5731,0.320775,0.944222,0.00937577,-0.00150861,0.275677,0.961204
1568115219.722999000,10.5364,0.395462,0.947233,0.00956121,-0.00146849,0.275575,0.961231
1568115219.923387000,10.4938,0.468252,0.94825,0.0104021,-0.00107082,0.276391,0.960988
1568115220.123863000,10.4557,0.532306,0.952062,0.0089003,-0.00136235,0.276788,0.960889
1568115220.324239000,10.4142,0.5998,0.95549,0.00957573,-0.00112144,0.27906,0.960225
1568115220.524652000,10.3805,0.66529,0.963737,0.00824303,-0.00169042,0.282131,0.959339
1568115220.725009000,10.3371,0.742207,0.965381,0.00887005,-0.00181804,0.285731,0.958267
1568115220.925422000,10.2994,0.818809,0.980788,0.00932503,-0.00282827,0.289691,0.95707
1568115221.125858000,10.2479,0.890514,0.970538,0.00796532,-0.00215665,0.294137,0.955728
1568115221.326265000,10.199,0.964734,0.981084,0.00770951,-0.00302685,0.2994,0.954092
1568115221.526582000,10.1441,1.03929,0.987936,0.00749526,-0.00348745,0.305695,0.952094
1568115221.727088000,10.0933,1.11231,1.00512,0.00804945,-0.00459155,0.311535,0.95019
1568115221.927417000,10.0339,1.18671,1.00431,0.00746719,-0.00427546,0.31727,0.948296
1568115222.127839000,9.97133,1.26217,0.990449,0.00592121,-0.00362302,0.323364,0.946249
1568115222.328262000,9.92398,1.34377,0.992613,0.0054155,-0.00348943,0.332905,0.942938
1568115222.528617000,9.86161,1.41063,0.981076,0.00463477,-0.00239634,0.343987,0.93896
1568115222.729051000,9.80016,1.47776,0.973814,0.0054171,-0.00151265,0.355882,0.934514
1568115222.929458000,9.73952,1.53947,0.965714,0.00533785,-0.000820157,0.370207,0.928933
1568115223.129903000,9.66523,1.59823,0.95941,0.00553586,1.73417e-05,0.383582,0.92349
1568115223.330065000,9.58967,1.66279,0.964968,0.00615466,-0.000802138,0.398575,0.917115
1568115223.530594000,9.51345,1.72241,0.968696,0.00657481,-0.00090219,0.416029,0.909327
1568115223.730997000,9.43291,1.77524,0.969535,0.00645416,-0.000969473,0.432356,0.901679
1568115223.931370000,9.35935,1.83035,0.969724,0.0052883,-0.0015227,0.450148,0.892937
1568115224.131751000,9.28171,1.87708,0.977843,0.00573665,-0.00163722,0.468365,0.883515
1568115224.332159000,9.19979,1.92562,0.975489,0.00508571,-0.00194385,0.490478,0.871436
1568115224.532624000,9.14537,1.96361,0.972377,0.00468851,-0.00146796,0.516459,0.856298
1568115224.733001000,9.10322,1.98823,0.990376,0.00523726,-0.00206811,0.540574,0.841278
1568115224.933421000,9.06617,2.0077,1.00293,0.00594806,-0.00280749,0.558346,0.829582
1568115225.133723000,9.0194,2.02199,1.00444,0.00580294,-0.0020481,0.572264,0.820046
1568115225.334171000,8.97846,2.03322,1.0058,0.00585526,-0.00200418,0.58694,0.809607
1568115225.534548000,8.93252,2.03694,1.00582,0.0061215,-0.00114562,0.600642,0.799494
1568115225.734996000,8.87449,2.03989,1.00893,0.0058421,-0.00145505,0.61683,0.787073
1568115225.935331000,8.81941,2.04617,1.00717,0.00643684,-0.00255455,0.637346,0.770547
1568115226.135776000,8.76657,2.04173,1.0066,0.00643169,-0.00194551,0.658437,0.752606
1568115226.336102000,8.71082,2.03473,1.00181,0.00682526,-0.00280263,0.678338,0.734713
1568115226.536597000,8.64946,2.02305,0.997959,0.00670391,-0.00277659,0.698768,0.715311
1568115226.736968000,8.59123,2.00457,0.998764,0.00718114,-0.00274633,0.718138,0.695859
1568115226.937376000,8.53794,1.98045,1.00007,0.0071996,-0.00303914,0.736857,0.676003
1568115227.137758000,8.48821,1.95694,1.00052,0.00711863,-0.0029047,0.752552,0.658488
1568115227.338086000,8.44493,1.93686,1.00449,0.00694306,-0.00361096,0.767083,0.6415
1568115227.538517000,8.39955,1.91494,1.01244,0.00711818,-0.00509217,0.779527,0.626308
1568115227.738874000,8.34783,1.89769,1.01285,0.00660869,-0.00484863,0.790016,0.613031
1568115227.939278000,8.29684,1.87807,1.00548,0.00629695,-0.00590048,0.79954,0.600551
1568115228.139666000,8.24093,1.85235,1.0078,0.00605988,-0.00632403,0.810337,0.585899
1568115228.340126000,8.18804,1.82097,1.00176,0.00587424,-0.00625595,0.821161,0.570633
1568115228.540499000,8.1448,1.78791,1.00502,0.00557293,-0.00691749,0.831378,0.555637
1568115228.740887000,8.09341,1.75598,0.995954,0.00567925,-0.00645758,0.840705,0.541425
1568115228.941244000,8.03775,1.72077,0.989685,0.00509979,-0.00616864,0.849947,0.526807
1568115229.141751000,7.9931,1.69158,0.996277,0.00489656,-0.00701194,0.858905,0.512064
1568115229.342045000,7.93705,1.66059,0.995767,0.00384798,-0.00705244,0.867582,0.497229
1568115229.542429000,7.88796,1.6249,0.990655,0.0040691,-0.00632361,0.875371,0.483392
1568115229.742901000,7.84394,1.58613,0.984057,0.00428152,-0.005771,0.883405,0.468555
1568115229.943186000,7.8016,1.54826,0.983564,0.00438372,-0.00537922,0.891636,0.452699
1568115230.143615000,7.74908,1.49899,0.986531,0.00413108,-0.00576905,0.900973,0.433816
1568115230.344027000,7.71333,1.45695,0.987088,0.00477587,-0.00575127,0.911728,0.410726
1568115230.544420000,7.68327,1.41632,0.988373,0.00460176,-0.00548895,0.920136,0.391533
1568115230.744810000,7.64819,1.37578,0.993536,0.00463827,-0.00601524,0.926434,0.376382
1568115230.945190000,7.61126,1.32848,1.00373,0.00478425,-0.00516055,0.932782,0.360371
1568115231.145567000,7.57457,1.27687,1.00121,0.00438716,-0.00514861,0.939459,0.342594
1568115231.345974000,7.54035,1.22429,1.00307,0.00422011,-0.00490518,0.945719,0.32492
1568115231.546405000,7.50638,1.16689,1.00245,0.00420799,-0.00403221,0.951213,0.308481
1568115231.746795000,7.47105,1.11252,1.00659,0.00467693,-0.0012583,0.956729,0.29094
1568115231.947237000,7.45587,1.07245,1.00727,0.00467737,-0.000903829,0.960716,0.277492
1568115232.147613000,7.43783,1.03525,1.00772,0.00489814,-0.000735546,0.961862,0.273489
1568115232.347997000,7.40404,0.984392,1.01299,0.00436484,-0.000862337,0.962382,0.271665
1568115232.548363000,7.37358,0.936051,1.01509,0.00413625,-0.000741077,0.963022,0.269391
1568115232.748761000,7.34068,0.89041,1.01472,0.00426226,-0.000689874,0.963526,0.267582
1568115232.949224000,7.3145,0.847479,1.01386,0.0042674,-0.000439191,0.964232,0.265026
1568115233.149577000,7.28694,0.806376,1.0157,0.00413433,-0.000777603,0.965051,0.262029
1568115233.349990000,7.25542,0.754334,1.01692,0.00368365,-0.000944349,0.966253,0.257569
1568115233.550351000,7.22668,0.700105,1.01953,0.00303722,-0.00173383,0.967721,0.252001
1568115233.750763000,7.19117,0.631464,1.01881,0.00313429,-0.00244292,0.970035,0.242933
1568115233.951127000,7.16565,0.569906,1.01774,0.00397463,-0.00237082,0.973182,0.229988
1568115234.151549000,7.14176,0.515559,1.01403,0.00404019,-0.00235346,0.975551,0.219724
1568115234.351918000,7.12077,0.460435,1.01892,0.00308243,-0.00294915,0.977307,0.211784
1568115234.552351000,7.09838,0.40391,1.01143,0.00363138,-0.00282877,0.978893,0.204323
1568115234.752755000,7.07583,0.351439,1.01104,0.00361409,-0.00310099,0.980239,0.197759
1568115234.953198000,7.05838,0.301504,1.01393,0.00327327,-0.00332577,0.980998,0.193963
1568115235.153549000,7.03679,0.240378,1.01178,0.00345936,-0.00392747,0.981186,0.192995
1568115235.353958000,7.00699,0.183609,1.00863,0.00411219,-0.00420193,0.981132,0.19325
1568115235.554286000,6.98283,0.124669,1.00633,0.00450324,-0.00398192,0.981071,0.193558
1568115235.754691000,6.95721,0.070073,0.998894,0.00480039,-0.00452801,0.980895,0.194424
1568115235.955080000,6.93129,0.0141533,1.00371,0.00453019,-0.00389388,0.980563,0.196113
1568115236.155491000,6.90003,-0.0410476,0.997086,0.00424293,-0.00551442,0.980069,0.198536
1568115236.355925000,6.8748,-0.0986498,0.991116,0.00396164,-0.00599414,0.979443,0.201593
1568115236.556291000,6.83965,-0.149085,0.985175,0.00383095,-0.00676262,0.978478,0.206206
1568115236.756770000,6.81079,-0.205867,0.987101,0.00395815,-0.00641044,0.977579,0.210433
1568115236.957169000,6.77687,-0.256962,0.985564,0.00350565,-0.00727643,0.976531,0.215224
1568115237.157542000,6.74085,-0.307084,0.980722,0.00345974,-0.0070364,0.975914,0.218017
1568115237.357975000,6.71125,-0.353966,0.982083,0.00306476,-0.00700878,0.975539,0.219694
1568115237.558255000,6.68068,-0.401312,0.984021,0.00320156,-0.00621715,0.975462,0.220056
1568115237.758697000,6.64981,-0.4435,0.979316,0.00307914,-0.00672666,0.975523,0.219774
1568115237.959199000,6.62326,-0.489156,0.978338,0.00273387,-0.0067237,0.975696,0.21901
1568115238.159563000,6.5936,-0.543763,0.982676,0.00270895,-0.00653948,0.97605,0.217432
1568115238.359916000,6.56083,-0.601091,0.974961,0.00209546,-0.00719224,0.976268,0.216434
1568115238.560335000,6.52911,-0.662348,0.977642,0.00172946,-0.00690839,0.976605,0.214922
1568115238.760756000,6.49627,-0.723199,0.977045,0.0022647,-0.0067296,0.976975,0.213237
1568115238.961123000,6.46632,-0.780856,0.976129,0.00199006,-0.00654704,0.97733,0.21161
1568115239.161503000,6.43745,-0.845273,0.978192,0.00255819,-0.00655474,0.9778,0.209422
1568115239.361904000,6.4048,-0.904786,0.976955,0.00299703,-0.00790454,0.978192,0.20753
1568115239.562274000,6.37886,-0.971034,0.967784,0.00295232,-0.00921728,0.978656,0.205277
1568115239.762744000,6.35433,-1.03155,0.973673,0.00329437,-0.0089737,0.979132,0.203002
1568115239.963194000,6.32042,-1.08642,0.970442,0.00214606,-0.00693442,0.979389,0.201854
1568115240.163589000,6.29193,-1.14748,0.971104,0.00116674,-0.00608755,0.979627,0.200731
1568115240.363899000,6.25552,-1.21265,0.97201,0.000159951,-0.00657361,0.979663,0.200541
1568115240.564323000,6.22448,-1.27164,0.963711,-0.000252406,-0.00661727,0.979444,0.201606
1568115240.764688000,6.19803,-1.32684,0.967821,0.00182631,-0.00512127,0.978747,0.205002
