Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115179.140425735,,,,0.722996,,
1568115179.188732399,,,,0.16318,,
1568115179.252172170,,0.445662,,,,
1568115179.252172170,,,0.614769,,,
1568115179.252172170,,,,,,0
1568115179.315625247,,,,0.17331,,
1568115179.363968433,,0.380015,,,,
1568115179.363968433,,,0.558442,,,
1568115179.363968433,,,,,,276
1568115179.518115744,,,,0.175988,,
1568115179.572507894,,0.356831,,,,
1568115179.575534926,,,0.541822,,,
1568115179.575534926,,,,,,267
1568115179.717645185,,,,0.175563,,
1568115179.759940776,,0.308326,,,,
1568115179.759940776,,,0.490428,,,
1568115179.759940776,,,,,,242
1568115179.920083536,,,,0.188611,,
1568115179.947244357,,0.197719,,,,
1568115179.950267797,,,0.393365,,,
1568115179.950267797,,,,,,193
1568115180.122491085,,,,0.172816,,
1568115180.152697140,,0.221034,,,,
1568115180.152697140,,,0.400129,,,
1568115180.152697140,,,,,,197
1568115180.313622916,,,,0.168679,,
1568115180.343846754,,0.208905,,,,
1568115180.343846754,,,0.382964,,,
1568115180.343846754,,,,,,189
1568115180.519156838,,,,0.192473,,
1568115180.555398486,,0.237597,,,,
1568115180.555398486,,,0.43537,,,
1568115180.555398486,,,,,,215
1568115180.721632928,,,,0.191096,,
1568115180.751948616,,0.205586,,,,
1568115180.751948616,,,0.401032,,,
1568115180.751948616,,,,,,198
1568115180.919068112,,,,0.161172,,
1568115180.952281987,,0.247303,,,,
1568115180.952281987,,,0.415523,,,
1568115180.952281987,,,,,,204
1568115181.115654409,,,,0.180017,,
1568115181.151892703,,0.261844,,,,
1568115181.151892703,,,0.447787,,,
1568115181.151892703,,,,,,222
1568115181.342229653,,,,0.515672,,
1568115181.384499313,,,,0.182387,,
1568115181.426771526,0.308004,,,,,
1568115181.426771526,,,0.497625,,,
1568115181.426771526,,,,,0.00604327,
1568115181.426771526,,,,,,248
1568115181.517406134,,,,0.192474,,
1568115181.559687761,0.335933,,,,,
1568115181.559687761,,,0.533398,,,
1568115181.559687761,,,,,0.00489077,
1568115181.559687761,,,,,,266
1568115181.719985494,,,,0.1793,,
1568115181.753193337,0.262449,,,,,
1568115181.753193337,,,0.448352,,,
1568115181.753193337,,,,,0.00527436,
1568115181.753193337,,,,,,223
1568115181.922612707,,,,0.183851,,
1568115181.958823593,0.278677,,,,,
1568115181.958823593,,,0.467775,,,
1568115181.958823593,,,,,0.0042965,
1568115181.958823593,,,,,,233
1568115182.122111395,,,,0.181155,,
1568115182.155328421,0.260144,,,,,
1568115182.155328421,,,0.448989,,,
1568115182.155328421,,,,,0.00686721,
1568115182.155328421,,,,,,223
1568115182.318540853,,,,0.166776,,
1568115182.345719362,0.205898,,,,,
1568115182.345719362,,,0.379466,,,
1568115182.348737995,,,,,0.00633329,
1568115182.348737995,,,,,,188
1568115182.518112012,,,,0.18145,,
1568115182.539243337,0.154955,,,,,
1568115182.539243337,,,0.344559,,,
1568115182.539243337,,,,,0.00559622,
1568115182.539243337,,,,,,171
1568115182.720570315,,,,0.161623,,
1568115182.738685544,0.14831,,,,,
1568115182.738685544,,,0.320554,,,
1568115182.738685544,,,,,0.0063591,
1568115182.738685544,,,,,,158
1568115182.923091897,,,,0.170932,,
1568115182.944238630,0.164588,,,,,
1568115182.944238630,,,0.343688,,,
1568115182.944238630,,,,,0.00762488,
1568115182.944238630,,,,,,170
1568115183.123776479,,,,0.163057,,
1568115183.141900390,0.149833,,,,,
1568115183.141900390,,,0.320463,,,
1568115183.141900390,,,,,0.0046181,
1568115183.141900390,,,,,,158
1568115183.320395666,,,,0.169896,,
1568115183.341955489,0.151115,,,,,
1568115183.341955489,,,0.325902,,,
1568115183.341955489,,,,,0.00596468,
1568115183.341955489,,,,,,163
1568115183.520210533,,,,0.162015,,
1568115183.538397499,0.146697,,,,,
1568115183.538397499,,,0.314744,,,
1568115183.541415981,,,,,0.00749113,
1568115183.541415981,,,,,,157
1568115183.719642323,,,,0.155807,,
1568115183.737761227,0.141529,,,,,
1568115183.737761227,,,0.303844,,,
1568115183.737761227,,,,,0.0058031,
1568115183.737761227,,,,,,151
1568115183.922090118,,,,0.181107,,
1568115183.943231470,0.140437,,,,,
1568115183.943231470,,,0.3334,,,
1568115183.946249644,,,,,0.0120096,
1568115183.946249644,,,,,,166
1568115184.121563476,,,,0.1778,,
1568115184.142708306,0.156853,,,,,
1568115184.142708306,,,0.34486,,,
1568115184.142708306,,,,,0.0100737,
1568115184.142708306,,,,,,172
1568115184.321055097,,,,0.169521,,
1568115184.339187349,0.133617,,,,,
1568115184.339187349,,,0.311648,,,
1568115184.342205494,,,,,0.0068098,
1568115184.342205494,,,,,,154
1568115184.517866503,,,,0.1676,,
1568115184.539020083,0.138474,,,,,
1568115184.539020083,,,0.316203,,,
1568115184.539020083,,,,,0.0145292,
1568115184.542097300,,,,,,160
1568115184.718313168,,,,0.159496,,
1568115184.742467492,0.193541,,,,,
1568115184.742467492,,,0.359437,,,
1568115184.742467492,,,,,0.00672774,
1568115184.742467492,,,,,,179
1568115184.917801776,,,,0.158973,,
1568115184.941951171,0.170647,,,,,
1568115184.941951171,,,0.339159,,,
1568115184.941951171,,,,,0.0113141,
1568115184.944970538,,,,,,170
1568115185.120299661,,,,0.160675,,
1568115185.141439560,0.175698,,,,,
1568115185.144467660,,,0.347656,,,
1568115185.144467660,,,,,0.0112915,
1568115185.144467660,,,,,,174
1568115185.322745827,,,,0.164223,,
1568115185.344046499,0.174133,,,,,
1568115185.344046499,,,0.346318,,,
1568115185.347066295,,,,,0.00778964,
1568115185.347066295,,,,,,172
1568115185.525303935,,,,0.162857,,
1568115185.546992022,0.171956,,,,,
1568115185.546992022,,,0.343916,,,
1568115185.550008370,,,,,0.00844935,
1568115185.550008370,,,,,,171
1568115185.722397425,,,,0.176859,,
1568115185.746578228,0.19144,,,,,
1568115185.746578228,,,0.375363,,,
1568115185.749596575,,,,,0.00707807,
1568115185.749596575,,,,,,187
1568115185.922514786,,,,0.158635,,
1568115185.940632637,0.155041,,,,,
1568115185.940632637,,,0.319768,,,
1568115185.943651166,,,,,0.00682648,
1568115185.943651166,,,,,,160
1568115186.124992798,,,,0.180215,,
1568115186.143167552,0.146756,,,,,
1568115186.143167552,,,0.33634,,,
1568115186.146192682,,,,,0.0116103,
1568115186.146192682,,,,,,168
1568115186.327822898,,,,0.185517,,
1568115186.348949933,0.147747,,,,,
1568115186.348949933,,,0.339708,,,
1568115186.348949933,,,,,0.00834181,
1568115186.348949933,,,,,,170
1568115186.524236754,,,,0.167726,,
1568115186.539351694,0.106728,,,,,
1568115186.539351694,,,0.281868,,,
1568115186.542370620,,,,,0.00943687,
1568115186.542370620,,,,,,141
1568115186.723778737,,,,0.165313,,
1568115186.744927462,0.142775,,,,,
1568115186.744927462,,,0.315027,,,
1568115186.747945582,,,,,0.00861841,
1568115186.747945582,,,,,,158
1568115186.925000655,,,,0.190388,,
1568115186.946143453,0.171673,,,,,
1568115186.946143453,,,0.37043,,,
1568115186.949162216,,,,,0.012144,
1568115186.949162216,,,,,,186
1568115187.128933875,,,,0.192327,,
1568115187.150091928,0.171654,,,,,
1568115187.153110954,,,0.372123,,,
1568115187.153110954,,,,,0.00797653,
1568115187.153110954,,,,,,185
1568115187.325388384,,,,0.166873,,
1568115187.346522910,0.160986,,,,,
1568115187.346522910,,,0.335149,,,
1568115187.349541240,,,,,0.0118176,
1568115187.349541240,,,,,,169
1568115187.521785190,,,,0.171275,,
1568115187.539909990,0.13628,,,,,
1568115187.539909990,,,0.316951,,,
1568115187.542920124,,,,,0.0125246,
1568115187.542920124,,,,,,159
1568115187.727371782,,,,0.184466,,
1568115187.751569829,0.175082,,,,,
1568115187.751569829,,,0.365667,,,
1568115187.754591192,,,,,0.0119259,
1568115187.754591192,,,,,,185
1568115187.926880830,,,,0.171674,,
1568115187.948028438,0.157848,,,,,
1568115187.948028438,,,0.334329,,,
1568115187.948028438,,,,,0.00820816,
1568115187.948028438,,,,,,168
1568115188.132386744,,,,0.178177,,
1568115188.150516253,0.151151,,,,,
1568115188.150516253,,,0.335396,,,
1568115188.153534912,,,,,0.0115364,
1568115188.153534912,,,,,,169
1568115188.329018680,,,,0.167498,,
1568115188.344113839,0.104767,,,,,
1568115188.344113839,,,0.279423,,,
1568115188.347133339,,,,,0.0104598,
1568115188.347133339,,,,,,141
1568115188.529426416,,,,0.168343,,
1568115188.550563501,0.14845,,,,,
1568115188.550563501,,,0.325116,,,
1568115188.553584668,,,,,0.0120753,
1568115188.553584668,,,,,,164
1568115188.728828580,,,,0.155197,,
1568115188.743928965,0.104417,,,,,
1568115188.743928965,,,0.266542,,,
1568115188.746951488,,,,,0.0124322,
1568115188.746951488,,,,,,135
1568115188.931982303,,,,0.160791,,
1568115188.953125672,0.17015,,,,,
1568115188.953125672,,,0.341425,,,
1568115188.956146364,,,,,0.0130753,
1568115188.956146364,,,,,,171
1568115189.131861345,,,,0.160528,,
1568115189.143937716,0.115795,,,,,
1568115189.146957907,,,0.284781,,,
1568115189.146957907,,,,,0.0138043,
1568115189.146957907,,,,,,145
1568115189.331341291,,,,0.179494,,
1568115189.352481352,0.155729,,,,,
1568115189.352481352,,,0.343641,,,
1568115189.355499287,,,,,0.0130299,
1568115189.355499287,,,,,,173
1568115189.531868887,,,,0.178583,,
1568115189.559064274,0.171283,,,,,
1568115189.559064274,,,0.358554,,,
1568115189.562083522,,,,,0.0093621,
1568115189.562083522,,,,,,179
1568115189.731354024,,,,0.164235,,
1568115189.752498290,0.161272,,,,,
1568115189.755513073,,,0.334001,,,
1568115189.755513073,,,,,0.0120717,
1568115189.755513073,,,,,,168
1568115189.933832812,,,,0.160938,,
1568115189.948933383,0.125324,,,,,
1568115189.948933383,,,0.292396,,,
1568115189.951952343,,,,,0.0134004,
1568115189.951952343,,,,,,149
1568115190.131969543,,,,0.158209,,
1568115190.156185607,0.186811,,,,,
1568115190.156185607,,,0.352201,,,
1568115190.159209068,,,,,0.012178,
1568115190.159209068,,,,,,178
1568115190.334416155,,,,0.16122,,
1568115190.355580067,0.156487,,,,,
1568115190.358601271,,,0.322888,,,
1568115190.358601271,,,,,0.012233,
1568115190.358601271,,,,,,164
1568115190.537043051,,,,0.162721,,
1568115190.558181465,0.179141,,,,,
1568115190.561200640,,,0.350173,,,
1568115190.561200640,,,,,0.0113506,
1568115190.561200640,,,,,,176
1568115190.733729035,,,,0.154295,,
1568115190.748864423,0.105316,,,,,
1568115190.748864423,,,0.269581,,,
1568115190.748864423,,,,,0.0110991,
1568115190.748864423,,,,,,135
1568115190.936224175,,,,0.167997,,
1568115190.960412278,0.157486,,,,,
1568115190.960412278,,,0.332945,,,
1568115190.963432786,,,,,0.0149714,
1568115190.963432786,,,,,,169
1568115191.137083302,,,,0.183136,,
1568115191.158237958,0.150043,,,,,
1568115191.158237958,,,0.340029,,,
1568115191.161263607,,,,,0.0142073,
1568115191.161263607,,,,,,173
1568115191.339528633,,,,0.17996,,
1568115191.357641853,0.136456,,,,,
1568115191.357641853,,,0.323344,,,
1568115191.363668063,,,,,0.0202733,
1568115191.363668063,,,,,,168
1568115191.538940860,,,,0.176607,,
1568115191.551019928,0.0998361,,,,,
1568115191.551019928,,,0.284594,,,
1568115191.554040535,,,,,0.0162667,
1568115191.557060649,,,,,,146
1568115191.736511676,,,,0.165497,,
1568115191.748593683,0.084459,,,,,
1568115191.751619502,,,0.255299,,,
1568115191.754641912,,,,,0.0186033,
1568115191.754641912,,,,,,134
1568115191.939019962,,,,0.176319,,
1568115191.960166946,0.146653,,,,,
1568115191.960166946,,,0.330138,,,
1568115191.963184750,,,,,0.0132249,
1568115191.963184750,,,,,,167
1568115192.140270019,,,,0.166848,,
1568115192.152347605,0.082285,,,,,
1568115192.152347605,,,0.256409,,,
1568115192.158390391,,,,,0.0206921,
1568115192.158390391,,,,,,134
1568115192.339806079,,,,0.163439,,
1568115192.360945779,0.159214,,,,,
1568115192.360945779,,,0.330499,,,
1568115192.363970990,,,,,0.0152445,
1568115192.363970990,,,,,,168
1568115192.540136785,,,,0.161096,,
1568115192.558261682,0.157462,,,,,
1568115192.558261682,,,0.324974,,,
1568115192.564304798,,,,,0.0216811,
1568115192.564304798,,,,,,170
1568115192.742555617,,,,0.190026,,
1568115192.769844964,0.18437,,,,,
1568115192.769844964,,,0.381122,,,
1568115192.772866504,,,,,0.0185564,
1568115192.772866504,,,,,,196
1568115192.942373367,,,,0.186809,,
1568115192.963505996,0.162322,,,,,
1568115192.963505996,,,0.361434,,,
1568115192.969556414,,,,,0.0266346,
1568115192.969556414,,,,,,187
1568115193.147872619,,,,0.191424,,
1568115193.165994212,0.145082,,,,,
1568115193.165994212,,,0.346035,,,
1568115193.169012267,,,,,0.0180494,
1568115193.169012267,,,,,,177
1568115193.344340455,,,,0.1792,,
1568115193.362454147,0.125091,,,,,
1568115193.362454147,,,0.312149,,,
1568115193.368492767,,,,,0.0235579,
1568115193.368492767,,,,,,164
1568115193.543715614,,,,0.173065,,
1568115193.564859451,0.155626,,,,,
1568115193.564859451,,,0.335445,,,
1568115193.567881186,,,,,0.0155235,
1568115193.567881186,,,,,,171
1568115193.746191286,,,,0.186928,,
1568115193.758275943,0.0903447,,,,,
1568115193.758275943,,,0.283665,,,
1568115193.764314193,,,,,0.0206438,
1568115193.764314193,,,,,,149
1568115193.943606363,,,,0.158488,,
1568115193.955691352,0.0892838,,,,,
1568115193.955691352,,,0.25622,,,
1568115193.958710324,,,,,0.0154806,
1568115193.958710324,,,,,,131
1568115194.140140437,,,,0.176498,,
1568115194.155242132,0.112406,,,,,
1568115194.158268069,,,0.29984,,,
1568115194.161289679,,,,,0.0276065,
1568115194.161289679,,,,,,158
1568115194.348827213,,,,0.170316,,
1568115194.360924049,0.0879783,,,,,
1568115194.360924049,,,0.266494,,,
1568115194.363942304,,,,,0.014425,
1568115194.363942304,,,,,,136
1568115194.545298189,,,,0.194087,,
1568115194.566419480,0.167847,,,,,
1568115194.569441009,,,0.370762,,,
1568115194.572459279,,,,,0.0265847,
1568115194.572459279,,,,,,194
1568115194.742571945,,,,0.168186,,
1568115194.757674737,0.10845,,,,,
1568115194.757674737,,,0.283448,,,
1568115194.760696883,,,,,0.0236208,
1568115194.760696883,,,,,,150
1568115194.945059426,,,,0.167352,,
1568115194.957142395,0.0979252,,,,,
1568115194.960168122,,,0.275175,,,
1568115194.963189376,,,,,0.0270549,
1568115194.963189376,,,,,,146
1568115195.147587601,,,,0.174883,,
1568115195.163253944,0.111543,,,,,
1568115195.163253944,,,0.295386,,,
1568115195.169297207,,,,,0.0215709,
1568115195.169297207,,,,,,153
1568115195.345488008,,,,0.163555,,
1568115195.360596270,0.123488,,,,,
1568115195.360596270,,,0.296819,,,
1568115195.366643884,,,,,0.0244851,
1568115195.366643884,,,,,,155
1568115195.544960488,,,,0.169597,,
1568115195.557031494,0.0860214,,,,,
1568115195.557031494,,,0.265768,,,
1568115195.560051277,,,,,0.0222062,
1568115195.563069895,,,,,,138
1568115195.751677003,,,,0.190118,,
1568115195.763757429,0.103562,,,,,
1568115195.766777210,,,0.305469,,,
1568115195.769799093,,,,,0.0253965,
1568115195.769799093,,,,,,159
1568115195.948115702,,,,0.173897,,
1568115195.960192380,0.0899351,,,,,
1568115195.960192380,,,0.272775,,,
1568115195.966234104,,,,,0.0237512,
1568115195.966234104,,,,,,143
1568115196.147697793,,,,0.175819,,
1568115196.159793746,0.0989936,,,,,
1568115196.159793746,,,0.280616,,,
1568115196.162812197,,,,,0.0186043,
1568115196.165834433,,,,,,146
1568115196.350170574,,,,0.18602,,
1568115196.368301902,0.132584,,,,,
1568115196.368301902,,,0.324612,,,
1568115196.371326853,,,,,0.0210876,
1568115196.371326853,,,,,,169
1568115196.549707792,,,,0.171273,,
1568115196.570848147,0.154923,,,,,
1568115196.570848147,,,0.333381,,,
1568115196.576884989,,,,,0.0202239,
1568115196.576884989,,,,,,172
1568115196.749325315,,,,0.170485,,
1568115196.767454928,0.136415,,,,,
1568115196.770476673,,,0.311993,,,
1568115196.773494428,,,,,0.021414,
1568115196.773494428,,,,,,163
1568115196.948788233,,,,0.165692,,
1568115196.969944453,0.140178,,,,,
1568115196.969944453,,,0.313817,,,
1568115196.972965090,,,,,0.020712,
1568115196.975985385,,,,,,163
1568115197.148712650,,,,0.178318,,
1568115197.163877975,0.108341,,,,,
1568115197.163877975,,,0.295856,,,
1568115197.169919342,,,,,0.0245284,
1568115197.169919342,,,,,,156
1568115197.351340844,,,,0.162057,,
1568115197.372510207,0.149884,,,,,
1568115197.372510207,,,0.323558,,,
1568115197.375533622,,,,,0.0263797,
1568115197.378568449,,,,,,169
1568115197.550878337,,,,0.167747,,
1568115197.565980931,0.105345,,,,,
1568115197.565980931,,,0.279383,,,
1568115197.569002009,,,,,0.0224686,
1568115197.572003132,,,,,,147
1568115197.753830635,,,,0.187707,,
1568115197.774995272,0.166466,,,,,
1568115197.778021443,,,0.366722,,,
1568115197.781050005,,,,,0.0273357,
1568115197.781050005,,,,,,190
1568115197.954855776,,,,0.178994,,
1568115197.976009658,0.14653,,,,,
1568115197.976009658,,,0.336862,,,
1568115197.982050631,,,,,0.0292085,
1568115197.982050631,,,,,,177
1568115198.154415243,,,,0.181753,,
1568115198.175564785,0.156708,,,,,
1568115198.175564785,,,0.344647,,,
1568115198.181610456,,,,,0.0254807,
1568115198.181610456,,,,,,182
1568115198.356908874,,,,0.178756,,
1568115198.368990711,0.0921617,,,,,
1568115198.368990711,,,0.277743,,,
1568115198.375032596,,,,,0.0282718,
1568115198.375032596,,,,,,149
1568115198.557148325,,,,0.180244,,
1568115198.572243077,0.0915122,,,,,
1568115198.572243077,,,0.282829,,,
1568115198.575266685,,,,,0.0266243,
1568115198.578289058,,,,,,149
1568115198.754567520,,,,0.174112,,
1568115198.775744368,0.177611,,,,,
1568115198.778775532,,,0.359466,,,
1568115198.781798726,,,,,0.0298795,
1568115198.784819872,,,,,,190
1568115198.960960257,,,,0.189752,,
1568115198.979079550,0.116832,,,,,
1568115198.979079550,,,0.318334,,,
1568115198.982097590,,,,,0.026199,
1568115198.985119168,,,,,,167
1568115199.157492851,,,,0.171808,,
1568115199.172583348,0.105451,,,,,
1568115199.172583348,,,0.288313,,,
1568115199.175603359,,,,,0.0231814,
1568115199.178622711,,,,,,150
1568115199.356954545,,,,0.171771,,
1568115199.375069376,0.162883,,,,,
1568115199.375069376,,,0.341814,,,
