Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115180.768346355,,,,0.685737,,
1568115180.816649887,,,,0.177643,,
1568115180.880072872,,0.458716,,,,
1568115180.880072872,,,0.640854,,,
1568115180.880072872,,,,,,0
1568115180.916301859,,,,0.155897,,
1568115180.982799058,,0.475665,,,,
1568115180.982799058,,,0.635497,,,
1568115180.982799058,,,,,,316
1568115181.112760798,,,,0.177023,,
1568115181.152005751,,0.252075,,,,
1568115181.152005751,,,0.435712,,,
1568115181.152005751,,,,,,215
1568115181.312252391,,,,0.158492,,
1568115181.348495098,,0.250234,,,,
1568115181.348495098,,,0.413422,,,
1568115181.348495098,,,,,,204
1568115181.514710475,,,,0.181693,,
1568115181.553958516,,0.263225,,,,
1568115181.553958516,,,0.449338,,,
1568115181.553958516,,,,,,222
1568115181.717182810,,,,0.167261,,
1568115181.750405794,,0.232641,,,,
1568115181.750405794,,,0.40375,,,
1568115181.750405794,,,,,,200
1568115181.919612499,,,,0.181958,,
1568115181.958880949,,0.266875,,,,
1568115181.958880949,,,0.454944,,,
1568115181.958880949,,,,,,225
1568115182.122061190,,,,0.169349,,
1568115182.149257036,,0.207436,,,,
1568115182.149257036,,,0.381662,,,
1568115182.149257036,,,,,,188
1568115182.318548470,,,,0.1559,,
1568115182.345740323,,0.206545,,,,
1568115182.345740323,,,0.368894,,,
1568115182.345740323,,,,,,180
1568115182.515484720,,,,0.168587,,
1568115182.554746170,,0.259268,,,,
1568115182.554746170,,,0.434388,,,
1568115182.554746170,,,,,,215
1568115182.721001534,,,,0.163872,,
1568115182.760254584,,0.282877,,,,
1568115182.760254584,,,0.455849,,,
1568115182.760254584,,,,,,223
1568115182.923487858,,,,0.163276,,
1568115182.953692083,,0.21267,,,,
1568115182.953692083,,,0.383337,,,
1568115182.953692083,,,,,,188
1568115183.121888802,,,,0.169621,,
1568115183.152142992,,0.19817,,,,
1568115183.152142992,,,0.375529,,,
1568115183.152142992,,,,,,184
1568115183.318833073,,,,0.173003,,
1568115183.349032512,,0.223996,,,,
1568115183.349032512,,,0.402878,,,
1568115183.349032512,,,,,,198
1568115183.521779246,,,,0.176363,,
1568115183.549058542,,0.198522,,,,
1568115183.549058542,,,0.381116,,,
1568115183.549058542,,,,,,187
1568115183.721448822,,,,0.166226,,
1568115183.749112718,,0.214629,,,,
1568115183.752132767,,,0.388459,,,
1568115183.752132767,,,,,,191
1568115183.921472488,,,,0.165409,,
1568115183.948639615,,0.212018,,,,
1568115183.948639615,,,0.386106,,,
1568115183.948639615,,,,,,188
1568115184.117981591,,,,0.157504,,
1568115184.148160151,,0.205498,,,,
1568115184.148160151,,,0.36932,,,
1568115184.148160151,,,,,,181
1568115184.320497294,,,,0.163781,,
1568115184.347677565,,0.203441,,,,
1568115184.350698129,,,0.37419,,,
1568115184.350698129,,,,,,183
1568115184.516975768,,,,0.154654,,
1568115184.541137376,,0.186281,,,,
1568115184.541137376,,,0.34543,,,
1568115184.541137376,,,,,,170
1568115184.716488786,,,,0.157185,,
1568115184.737820207,,0.14813,,,,
1568115184.737820207,,,0.311482,,,
1568115184.737820207,,,,,,153
1568115184.919156900,,,,0.165407,,
1568115184.949363427,,0.21839,,,,
1568115184.949363427,,,0.388785,,,
1568115184.949363427,,,,,,192
1568115185.121741089,,,,0.176457,,
1568115185.151953587,,0.233929,,,,
1568115185.151953587,,,0.41594,,,
1568115185.151953587,,,,,,205
1568115185.321279704,,,,0.169121,,
1568115185.345451398,,0.163507,,,,
1568115185.348469618,,,0.33975,,,
1568115185.348469618,,,,,,166
1568115185.526789650,,,,0.163427,,
1568115185.547931371,,0.143381,,,,
1568115185.547931371,,,0.314209,,,
1568115185.547931371,,,,,,153
1568115185.723199143,,,,0.163754,,
1568115185.744331509,,0.161988,,,,
1568115185.747351245,,,0.331787,,,
1568115185.747351245,,,,,,163
1568115185.922719360,,,,0.181901,,
1568115185.952908172,,0.208841,,,,
1568115185.952908172,,,0.396035,,,
1568115185.952908172,,,,,,195
1568115186.123375986,,,,0.167632,,
1568115186.147541041,,0.17566,,,,
1568115186.147541041,,,0.349701,,,
1568115186.147541041,,,,,,171
1568115186.322783714,,,,0.167765,,
1568115186.346946425,,0.169025,,,,
1568115186.346946425,,,0.341266,,,
1568115186.346946425,,,,,,169
1568115186.473751020,,,,0.563326,,
1568115186.522079217,,,,0.158501,,
1568115186.549259585,0.215423,,,,,
1568115186.552276552,,,0.380185,,,
1568115186.552276552,,,,,0.00392433,
1568115186.552276552,,,,,,188
1568115186.724358762,,,,0.180676,,
1568115186.755172201,0.265894,,,,,
1568115186.758190775,,,0.454071,,,
1568115186.758190775,,,,,0.00519433,
1568115186.758190775,,,,,,225
1568115186.921262945,,,,0.179429,,
1568115186.957491778,0.271142,,,,,
1568115186.957491778,,,1568115186.957491778,,,,,0.463963,,,
,,,,0.463963,,,
0.0138806,
1568115186.957491778,,,,,,230
1568115187.126568962,,,,0.177267,,
1568115187.162860210,0.292842,,,,,
1568115187.162860210,,,,,0.00274691,
1568115187.162860210,,,0.476867,,,
1568115187.162860210,,,,,,236
1568115187.331949698,,,,0.204043,,
1568115187.362361827,0.232714,,,,,
1568115187.362361827,,,0.44261,,,
1568115187.362361827,,,,,0.00530159,
1568115187.362361827,,,,,,220
1568115187.522394109,,,,0.18244,,
1568115187.543544145,0.156928,,,,,
1568115187.543544145,,,0.345485,,,
1568115187.543544145,,,,,0.0057412,
1568115187.543544145,,,,,,171
1568115187.727789826,,,,0.18805,,
1568115187.745893972,0.171916,,,,,
1568115187.748914577,,,0.365346,,,
1568115187.748914577,,,,,0.00542797,
1568115187.748914577,,,,,,182
1568115187.927129369,,,,0.182688,,
1568115187.948309066,0.173598,,,,,
1568115187.951369489,,,0.364407,,,
1568115187.951369489,,,,,0.0115666,
1568115187.951369489,,,,,,181
1568115188.126480570,,,,0.163102,,
1568115188.147630976,0.181849,,,,,
1568115188.147630976,,,0.350314,,,
1568115188.147630976,,,,,0.00836445,
1568115188.147630976,,,,,,176
1568115188.328835644,,,,0.175772,,
1568115188.356007361,0.179083,,,,,
1568115188.356007361,,,0.363401,,,
1568115188.356007361,,,,,0.00944382,
1568115188.356007361,,,,,,181
1568115188.528516640,,,,0.171404,,
1568115188.546767134,0.177787,,,,,
1568115188.549789481,,,0.356825,,,
1568115188.549789481,,,,,0.00799458,
1568115188.549789481,,,,,,177
1568115188.731076056,,,,0.173931,,
1568115188.755236350,0.180588,,,,,
1568115188.755236350,,,0.360186,,,
1568115188.755236350,,,,,0.00809284,
1568115188.755236350,,,,,,179
1568115188.930406347,,,,0.173423,,
1568115188.948540302,0.16642,,,,,
1568115188.951633954,,,0.348706,,,
1568115188.951633954,,,,,0.0131061,
1568115188.951633954,,,,,,174
1568115189.135858272,,,,0.192304,,
1568115189.163055827,0.194214,,,,,
1568115189.163055827,,,0.396207,,,
1568115189.166081904,,,,,0.012399,
1568115189.166081904,,,,,,198
1568115189.330198811,,,,0.172464,,
1568115189.351771486,0.18231,,,,,
1568115189.351771486,,,0.358829,,,
1568115189.351771486,,,,,0.00689019,
1568115189.351771486,,,,,,180
1568115189.532929589,,,,0.189717,,
1568115189.557240615,0.180971,,,,,
1568115189.560264478,,,0.377975,,,
1568115189.560264478,,,,,0.0105413,
1568115189.560264478,,,,,,189
1568115189.730019604,,,,0.173529,,
1568115189.754210682,0.193037,,,,,
1568115189.757228233,,,0.375193,,,
1568115189.757228233,,,,,0.0123589,
1568115189.757228233,,,,,,188
1568115189.935363712,,,,0.181078,,
1568115189.956498977,0.165816,,,,,
1568115189.956498977,,,0.353041,,,
1568115189.956498977,,,,,0.00751847,
1568115189.956498977,,,,,,176
1568115190.134631382,,,,0.178398,,
1568115190.165073896,0.251208,,,,,
1568115190.165073896,,,0.436246,,,
1568115190.168092976,,,,,0.0101726,
1568115190.168092976,,,,,,218
1568115190.337237222,,,,0.183401,,
1568115190.364417705,0.234893,,,,,
1568115190.364417705,,,0.426425,,,
1568115190.367436648,,,,,0.0116198,
1568115190.367436648,,,,,,214
1568115190.551639355,,,,0.223379,,
1568115190.575797755,0.197225,,,,,
1568115190.578817150,,,0.429928,,,
1568115190.578817150,,,,,0.00821512,
1568115190.578817150,,,,,,213
1568115190.738964820,,,,0.187528,,
1568115190.763134767,0.182804,,,,,
1568115190.763134767,,,0.379919,,,
1568115190.763134767,,,,,0.00981947,
1568115190.763134767,,,,,,189
1568115190.938755751,,,,0.184464,,
1568115190.965921025,0.19532,,,,,
1568115190.965921025,,,0.384643,,,
1568115190.965921025,,,,,0.0088143,
1568115190.965921025,,,,,,193
1568115191.135380765,,,,0.179406,,
1568115191.156513866,0.186403,,,,,
1568115191.159534122,,,0.371958,,,
1568115191.159534122,,,,,0.00849439,
1568115191.159534122,,,,,,186
1568115191.355892854,,,,0.241588,,
1568115191.380056666,0.194513,,,,,
1568115191.380056666,,,0.443632,,,
1568115191.383075536,,,,,0.0105748,
1568115191.383075536,,,,,,221
1568115191.540193869,,,,0.187816,,
1568115191.561331418,0.171393,,,,,
1568115191.561331418,,,0.366982,,,
1568115191.561331418,,,,,0.00886818,
1568115191.561331418,,,,,,183
1568115191.742489900,,,,0.195073,,
1568115191.766649849,0.189265,,,,,
1568115191.766649849,,,0.389093,,,
1568115191.766649849,,,,,0.0109278,
1568115191.769657903,,,,,,197
1568115191.938808482,,,,0.183596,,
1568115191.962982052,0.19988,,,,,
1568115191.966005651,,,0.390646,,,
1568115191.966005651,,,,,0.0107004,
1568115191.966005651,,,,,,196
1568115192.141210516,,,,0.186133,,
1568115192.159323898,0.127047,,,,,
1568115192.159323898,,,0.319655,,,
1568115192.159323898,,,,,0.0106748,
1568115192.159323898,,,,,,161
1568115192.337543545,,,,0.181921,,
1568115192.352647069,0.121568,,,,,
1568115192.355672686,,,0.312659,,,
1568115192.355672686,,,,,0.0151726,
1568115192.355672686,,,,,,158
1568115192.539958231,,,,0.189457,,
1568115192.570150818,0.208009,,,,,
1568115192.570150818,,,0.405861,,,
1568115192.573174916,,,,,0.0140375,
1568115192.573174916,,,,,,205
1568115192.742489307,,,,0.189552,,
1568115192.766671385,0.165604,,,,,
1568115192.766671385,,,0.364698,,,
1568115192.769696154,,,,,0.0143167,
1568115192.769696154,,,,,,184
1568115192.941869015,,,,0.183622,,
1568115192.966054518,0.185124,,,,,
1568115192.966054518,,,0.376731,,,
1568115192.969072977,,,,,0.011487,
1568115192.969072977,,,,,,189
1568115193.144830858,,,,0.18766,,
1568115193.159925843,0.136016,,,,,
1568115193.162970400,,,0.336275,,,
1568115193.162970400,,,,,0.0206741,
1568115193.162970400,,,,,,170
1568115193.353335224,,,,0.208601,,
1568115193.374479220,0.149939,,,,,
1568115193.377510816,,,0.379142,,,
1568115193.380521773,,,,,0.0312247,
1568115193.380521773,,,,,,193
1568115193.553011872,,,,0.216565,,
1568115193.583213265,0.211432,,,,,
1568115193.583213265,,,0.439355,,,
1568115193.589254195,,,,,0.0248797,
1568115193.589254195,,,,,,227
1568115193.756154148,,,,0.223159,,
1568115193.787115197,0.22119,,,,,
1568115193.790144500,,,0.458543,,,
1568115193.793300118,,,,,0.0339746,
1568115193.793300118,,,,,,236
1568115193.953430643,,,,0.214633,,
1568115193.977591812,0.15743,,,,,
1568115193.977591812,,,0.395601,,,
1568115193.986658762,,,,,0.0370973,
1568115193.986658762,,,,,,203
1568115194.143919226,,,,0.183047,,
1568115194.159013863,0.121949,,,,,
1568115194.162036521,,,0.310616,,,
1568115194.162036521,,,,,0.0179697,
1568115194.165054950,,,,,,160
1568115194.349327720,,,,0.185815,,
1568115194.364424453,0.120021,,,,,
1568115194.364424453,,,0.312642,,,
1568115194.367443821,,,,,0.0136601,
1568115194.367443821,,,,,,159
1568115194.551736016,,,,0.213196,,
1568115194.573243194,0.156057,,,,,
1568115194.576269732,,,0.387193,,,
1568115194.579283454,,,,,0.0318841,
1568115194.579283454,,,,,,198
1568115194.748434212,,,,0.213132,,
1568115194.772602870,0.158187,,,,,
1568115194.775621354,,,0.38036,,,
1568115194.781702192,,,,,0.0313165,
1568115194.781702192,,,,,,202
1568115194.947764910,,,,0.188433,,
1568115194.971933911,0.182417,,,,,
1568115194.971933911,,,0.378833,,,
1568115194.971933911,,,,,0.0152649,
1568115194.975020592,,,,,,192
1568115195.144345330,,,,0.187162,,
1568115195.174546916,0.207973,,,,,
1568115195.174546916,,,0.402321,,,
1568115195.174546916,,,,,0.0141891,
1568115195.177571184,,,,,,203
1568115195.344744668,,,,0.179734,,
1568115195.362864503,0.131412,,,,,
1568115195.362864503,,,0.319613,,,
1568115195.365886937,,,,,0.015365,
1568115195.365886937,,,,,,162
1568115195.547367297,,,,0.187807,,
1568115195.562480804,0.133662,,,,,
1568115195.565507946,,,0.326619,,,
1568115195.568530752,,,,,0.0154764,
1568115195.568530752,,,,,,167
1568115195.755783138,,,,0.20659,,
1568115195.783011226,0.166157,,,,,
1568115195.783011226,,,0.38334,,,
1568115195.789062255,,,,,0.025728,
1568115195.789062255,,,,,,198
1568115195.952164673,,,,0.196597,,
1568115195.988405016,0.251529,,,,,
1568115195.988405016,,,0.458694,,,
1568115195.991427788,,,,,0.0192619,
1568115195.991427788,,,,,,233
1568115196.145397084,,,,0.172878,,
1568115196.163523125,0.13884,,,,,
1568115196.163523125,,,0.319253,,,
1568115196.169579248,,,,,0.0299632,
1568115196.172600098,,,,,,170
1568115196.360110002,,,,0.208324,,
1568115196.387306556,0.173243,,,,,
1568115196.387306556,,,0.392306,,,
1568115196.393370210,,,,,0.0293469,
1568115196.393370210,,,,,,204
1568115196.553737886,,,,0.197209,,
1568115196.577900736,0.157392,,,,,
1568115196.577900736,,,0.367695,,,
1568115196.583939804,,,,,0.0303419,
1568115196.583939804,,,,,,191
1568115196.759097940,,,,0.216161,,
1568115196.786296068,0.207527,,,,,
1568115196.786296068,,,0.43257,,,
1568115196.789315834,,,,,0.0184121,
1568115196.789315834,,,,,,220
1568115196.949366067,,,,0.186029,,
1568115196.967487033,0.13379,,,,,
1568115196.967487033,,,0.327425,,,
1568115196.970506137,,,,,0.0248098,
1568115196.973526213,,,,,,171
1568115197.158257074,,,,0.214381,,
1568115197.185490932,0.162882,,,,,
1568115197.185490932,,,0.390924,,,
1568115197.191532954,,,,,0.0350837,
1568115197.191532954,,,,,,205
1568115197.360710321,,,,0.211548,,
1568115197.393953646,0.224165,,,,,
1568115197.393953646,,,0.444987,,,
1568115197.396963193,,,,,0.0286215,
1568115197.399991420,,,,,,232
1568115197.569386430,,,,0.253386,,
1568115197.594576267,0.175918,,,,,
1568115197.598173541,,,0.451657,,,
1568115197.601194292,,,,,0.0384835,
1568115197.604211751,,,,,,233
1568115197.764247954,,,,0.238833,,
1568115197.785761218,0.154022,,,,,
1568115197.785761218,,,0.403855,,,
1568115197.791800633,,,,,0.03062,
1568115197.794820583,,,,,,212
1568115197.976289801,,,,0.265677,,
1568115198.010902557,0.203406,,,,,
1568115198.010902557,,,0.488199,,,
1568115198.017033976,,,,,0.044237,
1568115198.020052970,,,,,,254
1568115198.202003718,,,,0.348887,,
1568115198.226169970,0.165247,,,,,
1568115198.226169970,,,0.528179,,,
1568115198.229187992,,,,,0.0290967,
1568115198.232213662,,,,,,271
1568115198.366466933,,,,0.240658,,
1568115198.385854956,0.135816,,,,,
1568115198.385854956,,,0.385702,,,
1568115198.388873615,,,,,0.0226003,
1568115198.388873615,,,,,,198
1568115198.573088587,,,,0.232747,,
1568115198.591193351,0.152603,,,,,
1568115198.591193351,,,0.396336,,,
1568115198.597234278,,,,,0.0300837,
1568115198.600252584,,,,,,207
1568115198.794080542,,,,0.363874,,
1568115198.824338073,0.217405,,,,,
1568115198.824338073,,,0.597477,,,
