Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115184.925947423,,,,0.716258,,
1568115185.006473626,,,,0.167532,,
1568115185.117306998,,0.452957,,,,
1568115185.117306998,,,0.625156,,,
1568115185.117306998,,,,,,0
1568115185.192863838,,,,0.201266,,
1568115185.293535233,,0.440721,,,,
1568115185.293535233,,,0.646429,,,
1568115185.293535233,,,,,,321
1568115185.358961234,,,,0.18925,,
1568115185.434440844,,0.304743,,,,
1568115185.434440844,,,0.498885,,,
1568115185.434440844,,,,,,247
1568115185.550258484,,,,0.178429,,
1568115185.605623506,,0.236828,,,,
1568115185.610660498,,,0.420628,,,
1568115185.610660498,,,,,,208
1568115185.751616525,,,,0.173677,,
1568115185.796934098,,0.174561,,,,
1568115185.796934098,,,0.355649,,,
1568115185.796934098,,,,,,174
1568115185.947995048,,,,0.174238,,
1568115186.003365793,,0.235847,,,,
1568115186.003365793,,,0.414651,,,
1568115186.003365793,,,,,,205
1568115186.154406788,,,,0.187708,,
1568115186.214836533,,0.275193,,,,
1568115186.214836533,,,0.470181,,,
1568115186.214836533,,,,,,231
1568115186.360845604,,,,0.204586,,
1568115186.421373294,,0.263997,,,,
1568115186.421373294,,,0.474493,,,
1568115186.421373294,,,,,,234
1568115186.557282675,,,,0.195883,,
1568115186.612678840,,0.239561,,,,
1568115186.617709278,,,0.442066,,,
1568115186.617709278,,,,,,218
1568115186.753638186,,,,0.188861,,
1568115186.808999635,,0.222302,,,,
1568115186.808999635,,,0.416547,,,
1568115186.808999635,,,,,,206
1568115186.955253372,,,,0.199672,,
1568115187.000555538,,0.19611,,,,
1568115187.000555538,,,0.400498,,,
1568115187.000555538,,,,,,198
1568115187.156660080,,,,0.190855,,
1568115187.201952240,,0.197569,,,,
1568115187.201952240,,,0.398779,,,
1568115187.201952240,,,,,,195
1568115187.352983073,,,,0.171396,,
1568115187.403329513,,0.207473,,,,
1568115187.403329513,,,0.385433,,,
1568115187.403329513,,,,,,190
1568115187.549299407,,,,0.171326,,
1568115187.594609777,,0.202456,,,,
1568115187.594609777,,,0.378514,,,
1568115187.594609777,,,,,,187
1568115187.760682545,,,,0.456234,,
1568115187.831171685,,,,0.168389,,
1568115187.911844102,0.350855,,,,,
1568115187.911844102,,,,,0.00240552,
1568115187.911844102,,,0.526186,,,
1568115187.911844102,,,,,,261
1568115187.977298607,,,,0.187079,,
1568115188.047796904,0.309136,,,,,
1568115188.047796904,,,0.502764,,,
1568115188.047796904,,,,,0.00540449,
1568115188.047796904,,,,,,250
1568115188.153492852,,,,0.178023,,
1568115188.224064109,0.322891,,,,,
1568115188.224064109,,,0.50834,,,
1568115188.224064109,,,,,0.00435506,
1568115188.224064109,,,,,,251
1568115188.359985607,,,,0.173668,,
1568115188.421529313,0.269061,,,,,
1568115188.421529313,,,0.452419,,,
1568115188.421529313,,,,,0.00534788,
1568115188.421529313,,,,,,224
1568115188.557753117,,,,0.168483,,
1568115188.618155639,0.278673,,,,,
1568115188.618155639,,,0.454676,,,
1568115188.618155639,,,,,0.00578245,
1568115188.618155639,,,,,,226
1568115188.759028141,,,,0.168837,,
1568115188.809348656,0.234557,,,,,
1568115188.809348656,,,0.411725,,,
1568115188.809348656,,,,,0.00534975,
1568115188.809348656,,,,,,204
1568115188.955367928,,,,0.175619,,
1568115189.010756663,0.235086,,,,,
1568115189.010756663,,,0.417248,,,
1568115189.010756663,,,,,0.00460006,
1568115189.010756663,,,,,,207
1568115189.156734031,,,,0.172597,,
1568115189.197037277,0.178238,,,,,
1568115189.202080703,,,0.358901,,,
1568115189.202080703,,,,,0.00863964,
1568115189.202080703,,,,,,179
1568115189.358161997,,,,0.171237,,
1568115189.409308359,0.238951,,,,,
1568115189.409308359,,,0.417455,,,
1568115189.414338046,,,,,0.00561001,
1568115189.414338046,,,,,,207
1568115189.555809715,,,,0.169705,,
1568115189.596134889,0.168796,,,,,
1568115189.601170989,,,0.346606,,,
1568115189.601170989,,,,,0.00830312,
1568115189.601170989,,,,,,173
1568115189.757380383,,,,0.19138,,
1568115189.797678422,0.174604,,,,,
1568115189.802714855,,,0.373208,,,
1568115189.802714855,,,,,0.00681148,
1568115189.802714855,,,,,,186
1568115189.959430098,,,,0.166854,,
1568115189.994671903,0.172369,,,,,
1568115189.994671903,,,0.347203,,,
1568115189.999702919,,,,,0.00587503,
1568115189.999702919,,,,,,172
1568115190.155776927,,,,0.181561,,
1568115190.216256795,0.245545,,,,,
1568115190.216256795,,,0.43292,,,
1568115190.216256795,,,,,0.00695945,
1568115190.216256795,,,,,,216
1568115190.357215741,,,,0.166981,,
1568115190.402520615,0.182438,,,,,
1568115190.402520615,,,0.355334,,,
1568115190.402520615,,,,,0.00685295,
1568115190.402520615,,,,,,177
1568115190.563637948,,,,0.171179,,
1568115190.618986611,0.249754,,,,,
1568115190.618986611,,,0.427044,,,
1568115190.618986611,,,,,0.00728664,
1568115190.624027269,,,,,,213
1568115190.759985926,,,,0.166719,,
1568115190.810332809,0.234362,,,,,
1568115190.815368133,,,0.409849,,,
1568115190.815368133,,,,,0.00746672,
1568115190.815368133,,,,,,204
1568115190.961457187,,,,0.178766,,
1568115191.016850422,0.230477,,,,,
1568115191.016850422,,,0.416432,,,
1568115191.016850422,,,,,0.00760213,
1568115191.016850422,,,,,,208
1568115191.162998801,,,,0.172119,,
1568115191.208734971,0.216447,,,,,
1568115191.208734971,,,0.397596,,,
1568115191.213764533,,,,,0.00792318,
1568115191.213764533,,,,,,198
1568115191.365026238,,,,0.17392,,
1568115191.415374768,0.225172,,,,,
1568115191.415374768,,,0.405772,,,
1568115191.415374768,,,,,0.00792585,
1568115191.415374768,,,,,,203
1568115191.566481013,,,,0.19435,,
1568115191.606756041,0.181035,,,,,
1568115191.606756041,,,0.382057,,,
1568115191.606756041,,,,,0.0102109,
1568115191.606756041,,,,,,192
1568115191.762840759,,,,0.180941,,
1568115191.799661477,0.160989,,,,,
1568115191.799661477,,,0.351793,,,
1568115191.804704367,,,,,0.00835043,
1568115191.804704367,,,,,,175
1568115191.965852915,,,,0.188228,,
1568115192.001105424,0.185281,,,,,
1568115192.006143598,,,0.379132,,,
1568115192.006143598,,,,,0.00924323,
1568115192.006143598,,,,,,191
1568115192.172239005,,,,0.197699,,
1568115192.212603911,0.177576,,,,,
1568115192.212603911,,,0.382241,,,
1568115192.212603911,,,,,0.00801458,
1568115192.212603911,,,,,,191
1568115192.368765319,,,,0.178155,,
1568115192.414068176,0.225031,,,,,
1568115192.414068176,,,0.410827,,,
1568115192.419101971,,,,,0.0127759,
1568115192.419101971,,,,,,207
1568115192.570092017,,,,0.19259,,
1568115192.615397898,0.216863,,,,,
1568115192.615397898,,,0.417173,,,
1568115192.620429624,,,,,0.0095747,
1568115192.620429624,,,,,,209
1568115192.763952383,,,,0.17332,,
1568115192.804214841,0.179002,,,,,
1568115192.804214841,,,0.356609,,,
1568115192.809251658,,,,,0.00990507,
1568115192.809251658,,,,,,181
1568115192.970408751,,,,0.185782,,
1568115193.015728439,0.192539,,,,,
1568115193.015728439,,,0.385756,,,
1568115193.015728439,,,,,0.00861496,
1568115193.015728439,,,,,,193
1568115193.172086104,,,,0.192413,,
1568115193.212327568,0.161495,,,,,
1568115193.212327568,,,0.359938,,,
1568115193.217360092,,,,,0.0134141,
1568115193.217360092,,,,,,183
1568115193.370322292,,,,0.170816,,
1568115193.430714196,0.269302,,,,,
1568115193.430714196,,,0.446898,,,
1568115193.430714196,,,,,0.00982691,
1568115193.430714196,,,,,,224
1568115193.572097373,,,,0.187708,,
1568115193.607324406,0.169746,,,,,
1568115193.607324406,,,0.365154,,,
1568115193.612355198,,,,,0.00954537,
1568115193.612355198,,,,,,183
1568115193.768868107,,,,0.16923,,
1568115193.809176297,0.159373,,,,,
1568115193.809176297,,,0.335892,,,
1568115193.814218952,,,,,0.011856,
1568115193.814218952,,,,,,170
1568115193.975392294,,,,0.181478,,
1568115194.005559987,0.158007,,,,,
1568115194.010596315,,,0.347416,,,
1568115194.010596315,,,,,0.0109576,
1568115194.010596315,,,,,,175
1568115194.166663820,,,,0.177072,,
1568115194.206927091,0.180366,,,,,
1568115194.206927091,,,0.365905,,,
1568115194.211968900,,,,,0.0114517,
1568115194.211968900,,,,,,184
1568115194.373205550,,,,0.17753,,
1568115194.409281326,0.168816,,,,,
1568115194.409281326,,,0.35666,,,
1568115194.414312255,,,,,0.0138901,
1568115194.414312255,,,,,,179
1568115194.570334907,,,,0.174766,,
1568115194.615649436,0.214694,,,,,
1568115194.615649436,,,0.397176,,,
1568115194.615649436,,,,,0.00983636,
1568115194.615649436,,,,,,199
1568115194.766710580,,,,0.186768,,
1568115194.801964278,0.164541,,,,,
1568115194.801964278,,,0.358221,,,
1568115194.806999558,,,,,0.0146241,
1568115194.806999558,,,,,,182
1568115194.968269070,,,,0.167259,,
1568115195.013625658,0.189834,,,,,
1568115195.013625658,,,0.36367,,,
1568115195.018676907,,,,,0.0125177,
1568115195.018676907,,,,,,184
1568115195.174732753,,,,0.193601,,
1568115195.210085252,0.153907,,,,,
1568115195.210085252,,,0.35647,,,
1568115195.215117656,,,,,0.0123609,
1568115195.215117656,,,,,,179
1568115195.376212806,,,,0.178466,,
1568115195.416743463,0.184438,,,,,
1568115195.416743463,,,0.371278,,,
1568115195.421774071,,,,,0.0124918,
1568115195.421774071,,,,,,187
1568115195.577954361,,,,0.197951,,
1568115195.608208651,0.130513,,,,,
1568115195.608208651,,,0.336775,,,
1568115195.613253305,,,,,0.0143005,
1568115195.613253305,,,,,,171
1568115195.774284076,,,,0.174461,,
1568115195.814563037,0.187855,,,,,
1568115195.819596400,,,0.369621,,,
1568115195.819596400,,,,,0.0128634,
1568115195.819596400,,,,,,187
1568115195.975603874,,,,0.181122,,
1568115196.000777819,0.111941,,,,,
1568115196.000777819,,,0.301851,,,
1568115196.005808877,,,,,0.0174133,
1568115196.005808877,,,,,,155
1568115196.172013507,,,,0.175654,,
1568115196.227412667,0.216601,,,,,
1568115196.227412667,,,0.400999,,,
1568115196.232445324,,,,,0.013256,
1568115196.232445324,,,,,,202
1568115196.380803452,,,,0.179465,,
1568115196.411390503,0.137541,,,,,
1568115196.411390503,,,0.326891,,,
1568115196.416419918,,,,,0.0132141,
1568115196.416419918,,,,,,165
1568115196.577639019,,,,0.188025,,
1568115196.617928578,0.171074,,,,,
1568115196.617928578,,,0.366636,,,
1568115196.622959689,,,,,0.0138642,
1568115196.622959689,,,,,,186
1568115196.774375549,,,,0.172901,,
1568115196.804594086,0.123902,,,,,
1568115196.804594086,,,0.304005,,,
1568115196.809625973,,,,,0.0139632,
1568115196.809625973,,,,,,155
1568115196.975725442,,,,0.172837,,
1568115197.016053580,0.158215,,,,,
1568115197.016053580,,,0.339144,,,
1568115197.021087029,,,,,0.016734,
1568115197.021087029,,,,,,173
1568115197.172312161,,,,0.182517,,
1568115197.197560916,0.113644,,,,,
1568115197.197560916,,,0.303424,,,
1568115197.202589561,,,,,0.0153664,
1568115197.202589561,,,,,,155
1568115197.379023151,,,,0.185628,,
1568115197.419328319,0.168278,,,,,
1568115197.424359193,,,0.365974,,,
1568115197.429395327,,,,,0.0202704,
1568115197.429395327,,,,,,186
1568115197.580428001,,,,0.194867,,
1568115197.605582856,0.110117,,,,,
1568115197.605582856,,,0.314953,,,
1568115197.610612509,,,,,0.015556,
1568115197.610612509,,,,,,159
1568115197.781833869,,,,0.191578,,
1568115197.812092083,0.162449,,,,,
1568115197.812092083,,,0.36102,,,
1568115197.822162239,,,,,0.0213249,
1568115197.822162239,,,,,,187
1568115197.978228562,,,,0.176687,,
1568115198.003411170,0.110307,,,,,
1568115198.003411170,,,0.294004,,,
1568115198.008449264,,,,,0.0159588,
1568115198.008449264,,,,,,152
1568115198.199768080,,,,0.233408,,
1568115198.230474925,0.154508,,,,,
1568115198.230474925,,,0.397135,,,
1568115198.240544085,,,,,0.0225681,
1568115198.240544085,,,,,,205
1568115198.397675644,,,,0.235147,,
1568115198.437938288,0.217604,,,,,
1568115198.443339281,,,0.463992,,,
1568115198.448353917,,,,,0.0191687,
1568115198.448353917,,,,,,235
1568115198.599380622,,,,0.213175,,
1568115198.639617511,0.184083,,,,,
1568115198.639617511,,,0.407239,,,
1568115198.649692368,,,,,0.0289289,
1568115198.649692368,,,,,,213
1568115198.805854821,,,,0.230654,,
1568115198.846141471,0.200722,,,,,
1568115198.851186257,,,0.446069,,,
1568115198.856226096,,,,,0.021279,
1568115198.856226096,,,,,,226
1568115198.998888106,,,,0.210022,,
1568115199.044676648,0.230724,,,,,
1568115199.044676648,,,0.450877,,,
1568115199.054743207,,,,,0.0257168,
1568115199.059807521,,,,,,235
1568115199.200826998,,,,0.232808,,
1568115199.231019063,0.125949,,,,,
1568115199.231019063,,,0.367375,,,
1568115199.236057431,,,,,0.0196586,
1568115199.236057431,,,,,,189
1568115199.399372784,,,,0.216492,,
1568115199.429571991,0.132278,,,,,
1568115199.429571991,,,0.360974,,,
1568115199.439623048,,,,,0.0283814,
1568115199.439623048,,,,,,188
1568115199.600746508,,,,0.239026,,
1568115199.646082651,0.201134,,,,,
1568115199.646082651,,,0.446209,,,
1568115199.651322273,,,,,0.0187847,
1568115199.651322273,,,,,,229
1568115199.802361383,,,,0.235837,,
1568115199.852694169,0.224446,,,,,
1568115199.857738901,,,0.471055,,,
1568115199.867805660,,,,,0.0283162,
1568115199.867805660,,,,,,245
1568115200.001478007,,,,0.229981,,
1568115200.041792391,0.198667,,,,,
1568115200.046882048,,,0.436397,,,
1568115200.051918655,,,,,0.0246942,
1568115200.051918655,,,,,,226
1568115200.238609262,,,,0.34749,,
1568115200.285617355,0.211506,,,,,
1568115200.285617355,,,0.571319,,,
1568115200.300798155,,,,,0.0368794,
1568115200.300798155,,,,,,297
1568115200.442187542,,,,0.334837,,
1568115200.482481084,0.19456,,,,,
1568115200.482481084,,,0.544069,,,
1568115200.492541385,,,,,0.0234529,
1568115200.492541385,,,,,,277
1568115200.640728716,,,,0.347893,,
1568115200.675973208,0.164778,,,,,
1568115200.681017013,,,0.52624,,,
1568115200.696125248,,,,,0.0373281,
1568115200.696125248,,,,,,274
1568115200.842168080,,,,0.338607,,
1568115200.882420948,0.218824,,,,,
1568115200.887453902,,,0.573876,,,
1568115200.892485035,,,,,0.0365979,
1568115200.892485035,,,,,,296
1568115201.038705722,,,,0.340919,,
1568115201.094066431,0.244456,,,,,
1568115201.094066431,,,0.594887,,,
1568115201.104144536,,,,,0.0311119,
1568115201.104144536,,,,,,307
1568115201.250161975,,,,0.360737,,
1568115201.295461410,0.188737,,,,,
1568115201.295461410,,,0.560207,,,
1568115201.300495714,,,,,0.029128,
1568115201.305525230,,,,,,290
1568115201.446608551,,,,0.341201,,
1568115201.479042694,0.176799,,,,,
1568115201.484173627,,,0.529467,,,
1568115201.489205873,,,,,0.0315111,
1568115201.494238856,,,,,,275
1568115201.645442635,,,,0.355302,,
1568115201.701444504,0.273749,,,,,
1568115201.706483304,,,0.638005,,,
1568115201.716553819,,,,,0.034931,
1568115201.716553819,,,,,,331
1568115201.842568176,,,,0.347301,,
1568115201.882829678,0.174374,,,,,
1568115201.882829678,,,0.531718,,,
1568115201.892907039,,,,,0.0339611,
1568115201.892907039,,,,,,277
1568115202.039014417,,,,0.310221,,
1568115202.114702889,0.395003,,,,,
1568115202.114702889,,,0.727056,,,
1568115202.134878619,,,,,0.0802253,
1568115202.134878619,,,,,,393
1568115202.458602968,,,,0.909974,,
1568115202.594895723,0.679174,,,,,
1568115202.594895723,,,1.62025,,,
1568115202.620109557,,,,,0.0772579,
1568115202.630201567,,,,,,832
1568115202.942818996,,,,0.892271,,
1568115203.039848907,0.490875,,,,,
1568115203.039848907,,,1.42075,,,
1568115203.060135121,,,,,0.0747703,
1568115203.070222214,,,,,,728
1568115203.388685972,,,,0.917801,,
1568115203.521133055,0.684838,,,,,
1568115203.526172793,,,1.64445,,,
1568115203.546340958,,,,,0.0841703,
1568115203.546340958,,,,,,842
1568115203.859251523,,,,0.880473,,
1568115203.950139032,0.470605,,,,,
1568115203.950139032,,,1.38268,,,
1568115203.965253241,,,,,0.0730605,
1568115203.965253241,,,,,,708
1568115204.293806474,,,,0.914847,,
1568115204.417781638,0.627391,,,,,
1568115204.417781638,,,1.58241,,,
1568115204.437933805,,,,,0.0712658,
1568115204.449061602,,,,,,806
1568115204.767294173,,,,0.91148,,
1568115204.915436714,0.71048,,,,,
1568115204.915436714,,,1.65541,,,
1568115204.940826604,,,,,0.0874593,
1568115204.940826604,,,,,,852
1568115205.253440123,,,,0.870716,,
1568115205.393249408,0.71335,,,,,
1568115205.393249408,,,1.62355,,,
1568115205.414188287,,,,,0.0804171,
1568115205.419230676,,,,,,831
1568115205.729478257,,,,0.851669,,
1568115205.906147771,0.92074,,,,,
1568115205.906147771,,,1.80803,,,
1568115205.931632990,,,,,0.0882651,
1568115205.931632990,,,,,,928
1568115206.189138212,,,,0.731735,,
1568115206.280523579,0.448479,,,,,
1568115206.280523579,,,1.20956,,,
1568115206.295634126,,,,,0.0580695,
1568115206.295634126,,,,,,618
1568115206.502267056,,,,0.570416,,
1568115206.598678760,0.490733,,,,,
1568115206.598678760,,,1.0873,,,
1568115206.618823475,,,,,0.0635687,
1568115206.618823475,,,,,,561
1568115206.826604426,,,,0.572719,,
1568115206.947607724,0.630233,,,,,
1568115206.947607724,,,1.22573,,,
1568115206.962711051,,,,,0.05474,
1568115206.962711051,,,,,,628
1568115207.169316605,,,,0.567855,,
1568115207.250550659,0.407654,,,,,
1568115207.250550659,,,1.00054,,,
1568115207.265658907,,,,,0.0545459,
1568115207.270699154,,,,,,514
1568115207.472336490,,,,0.557542,,
1568115207.588523131,0.602164,,,,,
1568115207.593568192,,,1.19603,,,
1568115207.608673004,,,,,0.0573287,
1568115207.613716696,,,,,,608
1568115207.815183488,,,,0.573872,,
1568115207.921062157,0.522308,,,,,
1568115207.926148684,,,1.12248,,,
1568115207.936229080,,,,,0.05136,
1568115207.936229080,,,,,,572
1568115208.127658836,,,,0.528008,,
1568115208.208225118,0.412852,,,,,
1568115208.213262401,,,0.963276,,,
1568115208.223328779,,,,,0.0512652,
1568115208.223328779,,,,,,494
1568115208.379501237,,,,0.415576,,
1568115208.439935028,0.329196,,,,,
1568115208.444972165,,,0.767077,,,
1568115208.455038561,,,,,0.04359,
1568115208.460072439,,,,,,393
1568115208.631310728,,,,0.457936,,
1568115208.697064877,0.338314,,,,,
1568115208.697064877,,,0.817732,,,
1568115208.712195093,,,,,0.043393,
1568115208.717234032,,,,,,419
1568115208.859292565,,,,0.400339,,
1568115208.924804995,0.328878,,,,,
1568115208.929840376,,,0.74993,,,
1568115208.939932912,,,,,0.0436787,
1568115208.944965013,,,,,,386
1568115209.092045576,,,,0.412975,,
1568115209.158056553,0.345343,,,,,
1568115209.163090724,,,0.782397,,,
1568115209.173168464,,,,,0.0532055,
1568115209.173168464,,,,,,404
1568115209.324253455,,,,0.388508,,
1568115209.390450032,0.33654,,,,,
1568115209.390450032,,,0.744359,,,
1568115209.405615570,,,,,0.0478661,
1568115209.410649964,,,,,,386
1568115209.552897709,,,,0.413207,,
1568115209.618363173,0.33852,,,,,
1568115209.618363173,,,0.765954,,,
1568115209.633471130,,,,,0.0434026,
1568115209.643546342,,,,,,400
1568115209.779521839,,,,0.396031,,
1568115209.870266660,0.446225,,,,,
1568115209.870266660,,,0.860054,,,
1568115209.885368464,,,,,0.0497139,
1568115209.890399199,,,,,,446
1568115210.041643300,,,,0.423038,,
1568115210.148259134,0.511929,,,,,
1568115210.148259134,,,0.956331,,,
1568115210.163376491,,,,,0.0615033,
1568115210.163376491,,,,,,498
1568115210.365160323,,,,0.546656,,
1568115210.455844916,0.459334,,,,,
