Duration,x,y,z,x,y,z,w
1568115193.471082000,14.7065,-1.55695,0.897837,0.00311331,0.00182991,0.735876,0.677107
1568115193.871850000,14.7147,-1.55406,0.899939,0.00334563,0.00171136,0.73686,0.676034
1568115194.072271000,14.7212,-1.55507,0.896499,0.00270999,0.00194263,0.736926,0.675965
1568115194.473032000,14.7082,-1.55442,0.895551,0.002878,0.00205053,0.73641,0.676526
1568115194.673442000,14.7068,-1.55099,0.891647,0.0022538,0.0023804,0.736219,0.676735
1568115195.074178000,14.7106,-1.55269,0.897374,0.00264501,0.00217313,0.73636,0.676582
1568115195.274664000,14.7049,-1.5538,0.898262,0.00243971,0.00190027,0.736454,0.67648
1568115195.475029000,14.7074,-1.55276,0.899302,0.00331395,0.00214717,0.736642,0.676271
1568115195.675436000,14.7001,-1.54967,0.898989,0.00232866,0.00236055,0.736257,0.676694
1568115195.875793000,14.7031,-1.55255,0.89847,0.00216771,0.00236624,0.736494,0.676436
1568115196.076275000,14.7046,-1.55312,0.896684,0.00256298,0.00237906,0.736567,0.676356
1568115196.276636000,14.7013,-1.5539,0.89827,0.00260133,0.0020514,0.736551,0.676374
1568115196.477071000,14.7267,-1.55755,0.892438,0.00287955,0.00178466,0.736768,0.676137
1568115196.677525000,14.7199,-1.55463,0.895582,0.00296125,0.0015126,0.736687,0.676226
1568115196.877936000,14.704,-1.55527,0.894948,0.00286518,0.00204858,0.736558,0.676365
1568115197.078188000,14.6959,-1.55499,0.897174,0.00276467,0.00245668,0.736408,0.676528
1568115197.278616000,14.6855,-1.55341,0.897232,0.00278155,0.00204299,0.736207,0.676747
1568115197.479156000,14.705,-1.55153,0.895673,0.00230288,0.00247621,0.736386,0.676554
1568115197.679431000,14.7006,-1.55352,0.897884,0.00280173,0.00198418,0.736358,0.676583
1568115197.879844000,14.711,-1.5552,0.898277,0.00241033,0.00237628,0.736602,0.676318
1568115198.080189000,14.7084,-1.55248,0.896879,0.00247072,0.00192966,0.736257,0.676695
1568115198.280649000,14.7028,-1.5555,0.897977,0.00291737,0.00166585,0.736625,0.676293
1568115198.481027000,14.7018,-1.5551,0.900499,0.0033649,0.00181449,0.736483,0.676445
1568115198.681407000,14.7033,-1.55241,0.8979,0.00246474,0.00232175,0.736599,0.676321
1568115198.881891000,14.703,-1.54971,0.897094,0.00252711,0.00245577,0.736107,0.676856
1568115199.082199000,14.7046,-1.55536,0.899302,0.00220137,0.00265531,0.736508,0.67642
1568115199.282577000,14.7008,-1.55104,0.897328,0.00262784,0.00235054,0.736161,0.676797
1568115199.483020000,14.7126,-1.5517,0.893316,0.00301477,0.00179371,0.73662,0.676297
1568115199.683453000,14.7044,-1.55381,0.896037,0.0026975,0.00192327,0.736392,0.676547
1568115199.883771000,14.7033,-1.55887,0.894908,0.00236334,0.00252876,0.736428,0.676507
1568115200.084312000,14.702,-1.54986,0.890981,0.00301118,0.00177823,0.73625,0.6767
1568115200.284686000,14.7089,-1.55177,0.900676,0.00280055,0.00197557,0.736506,0.676422
1568115200.484970000,14.7014,-1.55676,0.894935,0.00212671,0.00261512,0.736486,0.676445
1568115200.685373000,14.7007,-1.5528,0.896535,0.00256801,0.00236252,0.736378,0.676561
1568115200.885925000,14.7009,-1.54839,0.896699,0.00292622,0.00177537,0.736259,0.676691
1568115201.086179000,14.707,-1.55362,0.897392,0.00290492,0.0015523,0.736464,0.676469
1568115201.286595000,14.7029,-1.55414,0.902435,0.00280307,0.00200059,0.736482,0.676448
1568115201.486953000,14.7049,-1.55226,0.898075,0.00292914,0.00173177,0.736329,0.676615
1568115201.687349000,14.7063,-1.55292,0.894638,0.00231512,0.00248642,0.736502,0.676427
1568115201.887712000,14.7058,-1.55299,0.892738,0.00313044,0.00145582,0.736422,0.676514
1568115202.088160000,14.7059,-1.55835,0.887713,0.00209186,0.00235991,0.736576,0.676347
1568115202.288569000,14.7054,-1.55986,0.897348,0.0028906,0.00202108,0.736806,0.676095
1568115202.488919000,14.7025,-1.56078,0.893803,0.00297986,0.00147557,0.737051,0.67583
1568115202.689277000,14.7075,-1.55418,0.892,0.00271372,0.00190646,0.736395,0.676544
1568115202.889675000,14.7027,-1.55118,0.89122,0.00272676,0.00187786,0.736262,0.676688
1568115203.090035000,14.7039,-1.55369,0.895458,0.00278066,0.00205305,0.736612,0.676306
1568115203.290426000,14.7001,-1.55205,0.892986,0.00312862,0.00160202,0.736545,0.676379
1568115203.490890000,14.7081,-1.54903,0.895167,0.0026607,0.00223061,0.736436,0.676499
1568115203.691323000,14.7039,-1.55271,0.895457,0.00286789,0.0020261,0.736446,0.676487
1568115203.891690000,14.7051,-1.55457,0.889614,0.00246888,0.00191343,0.736432,0.676504
1568115204.092104000,14.7098,-1.55014,0.896933,0.00274809,0.00199473,0.736281,0.676667
1568115204.292507000,14.6984,-1.55329,0.894349,0.00293969,0.00209768,0.736491,0.676438
1568115204.492859000,14.6993,-1.55427,0.887948,0.00236931,0.00211316,0.73657,0.676353
1568115204.693206000,14.6993,-1.55299,0.891753,0.00329789,0.00201584,0.736842,0.676053
1568115204.893639000,14.6837,-1.55253,0.89912,0.0032859,0.00187148,0.737826,0.67498
1568115205.094058000,14.6505,-1.56123,0.895918,0.00251195,0.00194971,0.739443,0.673212
1568115205.294439000,14.6124,-1.56304,0.892716,0.0026844,0.00141377,0.741428,0.671026
1568115205.494796000,14.5706,-1.56705,0.889216,0.00208553,0.00174087,0.744854,0.667222
1568115205.695256000,14.5152,-1.56805,0.896857,0.00171085,0.00225325,0.751952,0.659212
1568115205.895691000,14.484,-1.57072,0.903379,0.00298722,0.000528756,0.761372,0.648309
1568115206.096037000,14.4536,-1.57434,0.900226,0.0021491,0.00132372,0.768559,0.639774
1568115206.296398000,14.4157,-1.58706,0.89592,0.00103019,0.00192898,0.7725,0.635011
1568115206.496891000,14.3718,-1.59021,0.893896,0.000867859,0.000863364,0.773265,0.634081
1568115206.697183000,14.3269,-1.60255,0.892276,0.00247737,0.00133545,0.772361,0.635178
1568115206.897675000,14.2762,-1.5994,0.895417,0.00256027,0.00277718,0.770052,0.63797
1568115207.098067000,14.243,-1.57647,0.899114,0.00284623,0.00245893,0.763241,0.646103
1568115207.298727000,14.1708,-1.56676,0.90058,0.00274741,-0.00012124,0.750894,0.660417
1568115207.498764000,14.0853,-1.57814,0.906633,0.00152406,-0.000606674,0.740551,0.671998
1568115207.699186000,14.0251,-1.56951,0.906941,0.00121611,3.51293e-05,0.730041,0.683402
1568115207.899560000,13.929,-1.59611,0.919687,0.00101261,-0.0014287,0.722136,0.691749
1568115208.099942000,13.8947,-1.55977,0.912495,-0.000536603,-0.00182012,0.715597,0.698511
1568115208.300398000,13.8941,-1.51696,0.921457,-0.000296443,-0.00227482,0.70077,0.713383
1568115208.500766000,13.8711,-1.49937,0.911631,0.00171028,-0.00227408,0.684215,0.729274
1568115208.701154000,13.8183,-1.51625,0.914256,0.00256338,-0.00284273,0.673625,0.739063
1568115208.901578000,13.7401,-1.52788,0.917095,0.00389441,-0.00211534,0.668607,0.743603
1568115209.102009000,13.6995,-1.52326,0.90927,0.00363083,0.00078398,0.668092,0.744069
1568115209.302346000,13.6134,-1.51524,0.908197,0.00377292,0.0011973,0.668132,0.744032
1568115209.502717000,13.5318,-1.50206,0.913695,0.00421531,-0.000687466,0.668927,0.743316
1568115209.703147000,13.4647,-1.49064,0.913678,0.00442036,-0.000946235,0.67048,0.741914
1568115209.903617000,13.3795,-1.48033,0.914945,0.00439446,-0.000919764,0.671606,0.740895
1568115210.104055000,13.304,-1.4674,0.914249,0.0037728,-0.00100634,0.673023,0.739611
1568115210.304355000,13.2183,-1.45885,0.915056,0.00291033,-0.00165881,0.674496,0.738271
1568115210.504753000,13.1599,-1.44993,0.904481,0.00302046,-0.0021078,0.676375,0.736548
1568115210.705059000,13.0772,-1.43847,0.908492,0.00234711,-0.00177854,0.677975,0.73508
1568115210.905554000,12.9958,-1.42924,0.91059,0.00195201,-0.00118976,0.679209,0.733941
1568115211.106027000,12.927,-1.41769,0.907637,0.00175802,-0.00149045,0.680516,0.73273
1568115211.306378000,12.8411,-1.4095,0.909539,0.00191571,-0.00120508,0.681068,0.732217
1568115211.506813000,12.7599,-1.40016,0.908847,0.00170119,-0.00181681,0.68191,0.731431
1568115211.707153000,12.679,-1.38824,0.906926,0.00076245,-0.000374421,0.682188,0.731176
1568115211.907616000,12.6035,-1.37703,0.90455,0.00081861,-0.000283487,0.682336,0.731038
1568115212.108026000,12.5256,-1.36973,0.893368,6.50522e-05,0.00200919,0.68185,0.731489
1568115212.308405000,12.4521,-1.35657,0.908414,0.00138324,0.000219594,0.680471,0.732773
1568115212.508735000,12.3729,-1.34435,0.914882,0.000925466,0.00162953,0.678173,0.7349
1568115212.709212000,12.3007,-1.32847,0.911375,0.00180847,0.00217768,0.674915,0.73789
1568115212.909558000,12.235,-1.30407,0.90582,0.00239336,0.00318428,0.668938,0.743307
1568115213.109979000,12.176,-1.28518,0.921928,0.00321269,0.00172456,0.660776,0.750575
1568115213.310384000,12.1119,-1.26341,0.929119,0.00451809,0.0007797,0.650929,0.759125
1568115213.510769000,12.0325,-1.2463,0.929623,0.00394129,0.00104015,0.640236,0.768167
1568115213.711167000,11.9444,-1.22539,0.934237,0.00323931,0.00118942,0.630573,0.776122
1568115213.911531000,11.8631,-1.21417,0.928973,0.00425874,-9.59155e-05,0.623571,0.781755
1568115214.111979000,11.7888,-1.16967,0.92827,0.00305298,-0.000471758,0.615116,0.788431
1568115214.312370000,11.6776,-1.13857,0.922571,0.00357844,-0.000243248,0.594021,0.804441
1568115214.512718000,11.5903,-1.12731,0.922684,0.00431453,-6.20109e-06,0.56634,0.82416
1568115214.913593000,11.4828,-1.08171,0.919904,0.00482963,-0.000508532,0.514652,0.857385
1568115215.113929000,11.403,-1.03567,0.927271,0.00565161,-0.000314009,0.490954,0.871167
1568115215.514769000,11.3177,-0.952007,0.916659,0.00661136,-0.00248225,0.447039,0.894487
1568115215.715172000,11.289,-0.885007,0.917196,0.00635481,-0.00284322,0.430251,0.902682
1568115215.915492000,11.2337,-0.825139,0.913153,0.00752104,-0.00159858,0.417758,0.908526
1568115216.115951000,11.1893,-0.767133,0.916439,0.00871954,-0.000591423,0.402411,0.915417
1568115216.316527000,11.1368,-0.723173,0.920839,0.00988782,0.000394442,0.385822,0.92252
1568115216.516748000,11.1034,-0.670632,0.919434,0.0118187,-0.000162774,0.3643,0.931207
1568115216.717092000,11.0864,-0.611988,0.923184,0.0119994,-0.000585769,0.345679,0.938276
1568115216.917550000,11.0757,-0.52607,0.924613,0.0111368,-0.000377666,0.336504,0.941616
1568115217.117889000,11.0364,-0.460296,0.922258,0.010631,-0.00050483,0.335102,0.942122
1568115217.318323000,10.9949,-0.39575,0.921336,0.0107598,-0.000694324,0.334249,0.942423
1568115217.518722000,10.9452,-0.334197,0.923256,0.0109572,-0.000944622,0.333317,0.942751
1568115217.719055000,10.8963,-0.269689,0.920466,0.011632,-0.00149018,0.331922,0.943234
1568115217.919557000,10.8486,-0.205027,0.921516,0.012521,-0.00184243,0.328691,0.944353
1568115218.119907000,10.8019,-0.149628,0.924612,0.0121211,-0.00180818,0.323855,0.946028
1568115218.320315000,10.7514,-0.0970872,0.923512,0.0126195,-0.00157792,0.314206,0.94927
1568115218.520740000,10.7164,-0.0338839,0.951032,0.01368,-0.00187531,0.297643,0.954577
1568115218.721113000,10.7206,0.0436414,0.940496,0.0111826,-0.00155928,0.287392,0.957746
1568115218.921461000,10.6767,0.103989,0.940152,0.0107325,-0.00126549,0.28445,0.95863
1568115219.121827000,10.6446,0.170806,0.936317,0.0105824,-0.00156754,0.28149,0.959505
1568115219.322239000,10.6067,0.241561,0.946738,0.00968074,-0.00161978,0.2777,0.960618
1568115219.522622000,10.5707,0.318837,0.94297,0.00938534,-0.00097232,0.275618,0.961221
1568115219.722999000,10.5273,0.394784,0.940327,0.0104815,-0.00115813,0.275231,0.96132
1568115219.923387000,10.497,0.466373,0.949491,0.0099271,-0.00112214,0.276299,0.96102
1568115220.123863000,10.4515,0.532253,0.95422,0.0073554,-0.00112416,0.276716,0.960923
1568115220.324239000,10.4126,0.596885,0.961691,0.00798955,-0.00156238,0.278933,0.960276
1568115220.524652000,10.3749,0.667502,0.962035,0.0081114,-0.00140899,0.282116,0.959345
1568115220.725009000,10.3371,0.740622,0.966868,0.00813567,-0.00166113,0.285768,0.958263
1568115220.925422000,10.2932,0.816077,0.971547,0.00850546,-0.00206276,0.289213,0.957225
1568115221.125858000,10.245,0.890442,0.97514,0.00782342,-0.0025653,0.294109,0.955737
1568115221.326265000,10.2005,0.965382,0.972753,0.00715983,-0.00233165,0.299478,0.954074
1568115221.526582000,10.1402,1.03827,0.991639,0.00748587,-0.00385584,0.305251,0.952235
1568115221.727088000,10.0891,1.11136,0.995031,0.00723407,-0.00401178,0.311309,0.950273
1568115221.927417000,10.0328,1.18714,0.994521,0.00567075,-0.00412153,0.317276,0.948308
1568115222.127839000,9.97365,1.26285,0.998502,0.00618954,-0.00414906,0.323353,0.946249
1568115222.328262000,9.91717,1.34204,0.99203,0.00496213,-0.00352592,0.332677,0.943021
1568115222.528617000,9.8591,1.4106,0.987079,0.00486323,-0.00256427,0.34378,0.939034
1568115222.729051000,9.8,1.4769,0.974793,0.00508168,-0.00157032,0.355734,0.934572
1568115222.929458000,9.73489,1.53713,0.953509,0.00445583,0.000516296,0.370397,0.928863
1568115223.129903000,9.66617,1.59824,0.968815,0.00623167,-0.000450004,0.38345,0.923541
1568115223.330065000,9.5891,1.65968,0.962705,0.00610263,-0.000589352,0.398581,0.917112
1568115223.530594000,9.50607,1.72134,0.964051,0.00619552,-0.000115969,0.415771,0.909448
1568115223.730997000,9.42856,1.773,0.971819,0.00612596,-0.000958604,0.432495,0.901615
1568115223.931370000,9.35724,1.82777,0.963847,0.00484569,-0.000586592,0.449992,0.893019
1568115224.131751000,9.28284,1.87377,0.972978,0.00528614,-0.00108431,0.468635,0.883376
1568115224.332159000,9.20601,1.92275,0.977141,0.00545533,-0.00210914,0.490868,0.871214
1568115224.532624000,9.14016,1.96217,0.97831,0.00535693,-0.00183023,0.516506,0.856265
1568115224.733001000,9.09708,1.98824,0.991382,0.00524285,-0.00235495,0.540228,0.841499
1568115224.933421000,9.06048,2.00726,1.00331,0.0058386,-0.00268718,0.558094,0.829753
1568115225.133723000,9.01831,2.02056,1.00578,0.00563851,-0.00226045,0.572334,0.819998
1568115225.334171000,8.97546,2.03103,1.00629,0.00577456,-0.00182784,0.587096,0.809495
1568115225.534548000,8.92817,2.0339,1.00667,0.00585823,-0.00155946,0.600697,0.799454
1568115225.734996000,8.87242,2.03788,1.00496,0.00565246,-0.00107577,0.616811,0.78709
1568115225.935331000,8.81592,2.04456,0.997532,0.00636646,-0.00136431,0.63735,0.770547
1568115226.135776000,8.76226,2.041,1.00203,0.00640759,-0.00166166,0.658284,0.75274
1568115226.336102000,8.70754,2.03261,0.999664,0.00680686,-0.00213859,0.678205,0.734838
1568115226.536597000,8.64692,2.0209,0.997826,0.00670246,-0.00156484,0.698735,0.715347
1568115226.937376000,8.53716,1.98021,1.00008,0.00709795,-0.00308971,0.736748,0.676123
1568115227.137758000,8.48501,1.95667,1.00027,0.0073078,-0.0036358,0.752514,0.658526
1568115227.538517000,8.39566,1.91238,1.00881,0.00687895,-0.00453089,0.779379,0.626498
1568115227.738874000,8.3467,1.89573,1.01058,0.00663403,-0.00523811,0.790153,0.612851
1568115227.939278000,8.2907,1.87625,1.00543,0.00658779,-0.00531941,0.799424,0.600707
1568115228.340126000,8.18858,1.81965,1.00012,0.00565428,-0.00626547,0.82138,0.570318
1568115228.540499000,8.14108,1.78611,0.997382,0.00568434,-0.00600228,0.831612,0.555295
1568115228.740887000,8.08973,1.75574,0.992981,0.00588606,-0.00596807,0.840598,0.541595
1568115228.941244000,8.03641,1.72181,0.994966,0.00510466,-0.00641867,0.849835,0.526985
1568115229.141751000,7.98447,1.68778,0.990872,0.00505159,-0.00593378,0.858873,0.512129
1568115229.342045000,7.93436,1.65896,0.992593,0.00437032,-0.00662828,0.867539,0.497306
1568115229.542429000,7.8856,1.62317,0.990988,0.00430052,-0.00597163,0.875585,0.483009
1568115229.742901000,7.83934,1.58571,0.98636,0.00428767,-0.00566893,0.883514,0.468351
1568115229.943186000,7.79562,1.54934,0.985801,0.00459525,-0.00506128,0.891612,0.452749
1568115230.143615000,7.7472,1.501,0.980952,0.00469346,-0.00507754,0.900932,0.433906
1568115230.344027000,7.70836,1.45542,0.979997,0.00494641,-0.00493338,0.911602,0.411015
1568115230.544420000,7.68007,1.4159,0.99205,0.00466127,-0.00567611,0.920087,0.391645
1568115230.744810000,7.64501,1.37446,0.997333,0.00501951,-0.00559636,0.92645,0.376342
1568115230.945190000,7.60729,1.32767,1.00321,0.00471994,-0.0058535,0.932746,0.360456
1568115231.145567000,7.57158,1.27643,0.998308,0.00471833,-0.0051601,0.939499,0.342481
1568115231.345974000,7.53461,1.2251,0.999468,0.00443446,-0.00515032,0.945555,0.325392
1568115231.546405000,7.50391,1.16721,1.00591,0.00404116,-0.00450648,0.951182,0.30857
1568115231.746795000,7.47008,1.11193,1.00738,0.00512313,-0.00120518,0.956754,0.290851
1568115231.947237000,7.45204,1.0722,1.00617,0.00529304,-0.00104194,0.960719,0.277472
1568115232.147613000,7.43317,1.03456,1.00969,0.00509266,-0.000445744,0.961824,0.273622
1568115232.347997000,7.40391,0.983688,1.00972,0.00481484,-0.000260562,0.962378,0.27167
1568115232.548363000,7.37066,0.936669,1.01038,0.00495547,-0.000724144,0.963002,0.269446
1568115232.748761000,7.34024,0.890493,1.01366,0.00460431,-0.000454362,0.963479,0.267744
1568115232.949224000,7.31545,0.848138,1.01583,0.00428451,-0.000319466,0.964191,0.265175
1568115233.149577000,7.28493,0.804653,1.01258,0.00453252,-0.000299223,0.965039,0.262066
1568115233.349990000,7.25631,0.754698,1.02027,0.00389382,-0.00154063,0.966224,0.257669
1568115233.550351000,7.22557,0.699794,1.02077,0.00311073,-0.00187566,0.967701,0.252075
1568115233.750763000,7.19187,0.631833,1.02062,0.00319743,-0.00230824,0.970014,0.243016
1568115233.951127000,7.16712,0.569199,1.01707,0.00416058,-0.00239496,0.973177,0.230009
1568115234.151549000,7.14332,0.516035,1.0166,0.00401894,-0.00253339,0.975539,0.219775
1568115234.351918000,7.11836,0.459855,1.01484,0.00407007,-0.00245549,0.977303,0.211794
1568115234.552351000,7.09811,0.405044,1.01429,0.00360194,-0.00278194,0.978865,0.204457
1568115234.752755000,7.07723,0.352189,1.01223,0.00375276,-0.00320038,0.980233,0.197786
1568115234.953198000,7.05808,0.301635,1.01155,0.00383463,-0.0035039,0.980994,0.193968
1568115235.153549000,7.0315,0.241503,1.01062,0.00416974,-0.00407686,0.981127,0.193278
1568115235.353958000,7.00313,0.183318,1.00815,0.00442158,-0.00437209,0.981126,0.193267
1568115235.554286000,6.98126,0.128101,0.999601,0.00370516,-0.00615349,0.981055,0.193596
1568115235.754691000,6.95305,0.0727551,0.997814,0.00411994,-0.00560536,0.980839,0.194697
1568115235.955080000,6.92422,0.0160152,1.00264,0.00449915,-0.00448757,0.980493,0.19645
1568115236.155491000,6.8997,-0.0415481,0.997644,0.00449021,-0.004987,0.9801,0.198389
1568115236.355925000,6.87047,-0.0982366,0.99068,0.00375035,-0.00594495,0.97942,0.201711
1568115236.556291000,6.83778,-0.149515,0.984015,0.00378852,-0.00687575,0.978514,0.206031
1568115236.756770000,6.8039,-0.204649,0.986597,0.00364737,-0.00670967,0.977537,0.210627
1568115236.957169000,6.77369,-0.256716,0.984257,0.00361269,-0.0068823,0.976528,0.21525
1568115237.157542000,6.74203,-0.309336,0.984183,0.00328827,-0.00603188,0.975957,0.217855
1568115237.357975000,6.70776,-0.352972,0.981218,0.0031012,-0.00692496,0.975481,0.219955
1568115237.558255000,6.67523,-0.39836,0.979698,0.00293648,-0.00687466,0.975381,0.220402
1568115237.758697000,6.65036,-0.443317,0.982962,0.00224837,-0.0067481,0.975478,0.219982
1568115237.959199000,6.6212,-0.488357,0.977363,0.00286338,-0.00684564,0.975697,0.218999
1568115238.159563000,6.58918,-0.542728,0.978613,0.00253363,-0.00621584,0.976012,0.217615
1568115238.359916000,6.55833,-0.602548,0.980342,0.00243606,-0.00638014,0.976288,0.21637
1568115238.560335000,6.5208,-0.66139,0.977263,0.00190824,-0.00679465,0.97656,0.215128
1568115238.760756000,6.49127,-0.724422,0.980704,0.00175992,-0.00590596,0.976932,0.213462
1568115238.961123000,6.46408,-0.782483,0.973379,0.00171431,-0.00629648,0.977331,0.211616
1568115239.161503000,6.43459,-0.842423,0.970517,0.00205509,-0.00758562,0.977714,0.209796
1568115239.361904000,6.40549,-0.902332,0.973654,0.00245407,-0.00813764,0.978154,0.207707
1568115239.562274000,6.37545,-0.969962,0.970525,0.00328644,-0.00914931,0.978653,0.205288
1568115239.762744000,6.35039,-1.03064,0.974493,0.00315676,-0.00902058,0.979089,0.203209
1568115239.963194000,6.31817,-1.08552,0.973821,0.00248815,-0.00640549,0.979383,0.201896
1568115240.163589000,6.28608,-1.14682,0.974181,0.000982707,-0.00559751,0.979615,0.200802
1568115240.363899000,6.25157,-1.21066,0.968244,0.000126513,-0.00669385,0.979638,0.200659
