Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115180.455443336,,,,0.716896,,
1568115180.535921003,,,,0.188254,,
1568115180.626640726,,0.383117,,,,
1568115180.626640726,,,0.576764,,,
1568115180.626640726,,,,,,0
1568115180.692070226,,,,0.192335,,
1568115180.777779369,,0.347021,,,,
1568115180.782811163,,,0.54503,,,
1568115180.782811163,,,,,,270
1568115180.843456561,,,,0.179378,,
1568115180.918960090,,0.307245,,,,
1568115180.918960090,,,0.491537,,,
1568115180.918960090,,,,,,243
1568115180.989383007,,,,0.194224,,
1568115181.044797254,,0.264478,,,,
1568115181.044797254,,,0.464292,,,
1568115181.044797254,,,,,,229
1568115181.140482185,,,,0.187896,,
1568115181.195824659,,0.231254,,,,
1568115181.195824659,,,0.423856,,,
1568115181.195824659,,,,,,209
1568115181.341805431,,,,0.1862,,
1568115181.387114975,,0.177976,,,,
1568115181.387114975,,,0.370193,,,
1568115181.387114975,,,,,,183
1568115181.543491619,,,,0.17043,,
1568115181.583756953,,0.168541,,,,
1568115181.583756953,,,0.346238,,,
1568115181.583756953,,,,,,170
1568115181.749842379,,,,0.193066,,
1568115181.790116350,,0.160899,,,,
1568115181.790116350,,,0.360534,,,
1568115181.790116350,,,,,,178
1568115181.951314991,,,,0.186727,,
1568115181.996612484,,0.170171,,,,
1568115181.996612484,,,0.36388,,,
1568115181.996612484,,,,,,178
1568115182.147888833,,,,0.190691,,
1568115182.193311086,,0.171283,,,,
1568115182.193311086,,,0.366238,,,
1568115182.193311086,,,,,,181
1568115182.345648457,,,,0.167049,,
1568115182.385929631,,0.173888,,,,
1568115182.390971859,,,0.348043,,,
1568115182.390971859,,,,,,170
1568115182.542060594,,,,0.183635,,
1568115182.587479427,,0.195853,,,,
1568115182.587479427,,,0.385669,,,
1568115182.587479427,,,,,,190
1568115182.755922899,,,,0.182764,,
1568115182.796202731,,0.179444,,,,
1568115182.796202731,,,0.374277,,,
1568115182.796202731,,,,,,183
1568115182.948944226,,,,0.183044,,
1568115182.994275915,,0.170229,,,,
1568115182.994275915,,,0.3586,,,
1568115182.994275915,,,,,,176
1568115183.150335979,,,,0.167759,,
1568115183.195639424,,0.187394,,,,
1568115183.195639424,,,0.360855,,,
1568115183.195639424,,,,,,178
1568115183.346673021,,,,0.186944,,
1568115183.391991295,,0.173868,,,,
1568115183.391991295,,,0.365354,,,
1568115183.391991295,,,,,,180
1568115183.548046875,,,,0.178969,,
1568115183.593332168,,0.198556,,,,
1568115183.593332168,,,0.382922,,,
1568115183.593332168,,,,,,189
1568115183.749491570,,,,0.190685,,
1568115183.789740964,,0.164907,,,,
1568115183.789740964,,,0.360897,,,
1568115183.789740964,,,,,,178
1568115183.950804519,,,,0.197311,,
1568115183.991080247,,0.185512,,,,
1568115183.991080247,,,0.38763,,,
1568115183.991080247,,,,,,191
1568115184.152174922,,,,0.187784,,
1568115184.197473342,,0.180033,,,,
1568115184.197473342,,,0.372342,,,
1568115184.197473342,,,,,,184
1568115184.348569609,,,,0.17651,,
1568115184.393852388,,0.20512,,,,
1568115184.393852388,,,0.389089,,,
1568115184.393852388,,,,,,191
1568115184.550747143,,,,0.189205,,
1568115184.596058640,,0.199039,,,,
1568115184.596058640,,,0.398146,,,
1568115184.596058640,,,,,,195
1568115184.747066559,,,,0.17354,,
1568115184.792825015,,0.191184,,,,
1568115184.792825015,,,0.370739,,,
1568115184.792825015,,,,,,182
1568115184.943894591,,,,0.170235,,
1568115184.989189153,,0.166343,,,,
1568115184.989189153,,,0.341271,,,
1568115184.989189153,,,,,,168
1568115185.150574333,,,,0.174269,,
1568115185.190867982,,0.193392,,,,
1568115185.190867982,,,0.374964,,,
1568115185.190867982,,,,,,184
1568115185.351977006,,,,0.198816,,
1568115185.397366978,,0.18268,,,,
1568115185.397366978,,,0.388468,,,
1568115185.397366978,,,,,,191
1568115185.553848070,,,,0.191207,,
1568115185.584063397,,0.121498,,,,
1568115185.584063397,,,0.322821,,,
1568115185.584063397,,,,,,157
1568115185.755288202,,,,0.200154,,
1568115185.785529163,,0.135742,,,,
1568115185.785529163,,,0.341948,,,
1568115185.785529163,,,,,,168
1568115185.952739343,,,,0.175069,,
1568115185.977898839,,0.133623,,,,
1568115185.982934423,,,0.315904,,,
1568115185.982934423,,,,,,155
1568115186.149172692,,,,0.172567,,
1568115186.179378587,,0.107154,,,,
1568115186.179378587,,,0.288084,,,
1568115186.179378587,,,,,,140
1568115186.355752756,,,,0.193728,,
1568115186.401512013,,0.192628,,,,
1568115186.401512013,,,0.39339,,,
1568115186.401512013,,,,,,195
1568115186.552623363,,,,0.174733,,
1568115186.582814711,,0.140434,,,,
1568115186.587850880,,,0.322385,,,
1568115186.587850880,,,,,,158
1568115186.750173380,,,,0.171998,,
1568115186.780388680,,0.137826,,,,
1568115186.785456883,,,0.316783,,,
1568115186.785456883,,,,,,155
1568115186.947107774,,,,0.188834,,
1568115186.992415647,,0.188046,,,,
1568115186.997445741,,,0.384351,,,
1568115186.997445741,,,,,,189
1568115187.158959083,,,,0.190593,,
1568115187.189115553,,0.125439,,,,
1568115187.189115553,,,0.325115,,,
1568115187.189115553,,,,,,158
1568115187.355293853,,,,0.19728,,
1568115187.380492601,,0.0973646,,,,
1568115187.380492601,,,0.300287,,,
1568115187.380492601,,,,,,147
1568115187.546681312,,,,0.170965,,
1568115187.571913094,,0.105101,,,,
1568115187.576944071,,,0.281209,,,
1568115187.576944071,,,,,,138
1568115187.753340703,,,,0.175311,,
1568115187.783554545,,0.134197,,,,
1568115187.783554545,,,0.318039,,,
