Duration,x,y,z,x,y,z,w
1568115184.653570000,14.9297,-1.80918,0.503996,-0.00217698,0.00702405,0.736824,0.676045
1568115184.853984000,14.9264,-1.80726,0.502312,-0.00201061,0.00665257,0.736385,0.676527
1568115185.054391000,14.9298,-1.80088,0.502114,-0.00137935,0.0058732,0.736517,0.676392
1568115185.254776000,14.9247,-1.80587,0.506388,-0.0019187,0.00642296,0.73669,0.676197
1568115185.455238000,14.9315,-1.80645,0.501734,-0.00157558,0.00601395,0.736518,0.676389
1568115185.655632000,14.9302,-1.80413,0.503601,-0.000992773,0.00556964,0.736585,0.676321
1568115185.855997000,14.9268,-1.80033,0.504802,-0.000736035,0.00532215,0.736628,0.676277
1568115186.056605000,14.9331,-1.80232,0.505366,-0.00123266,0.00552414,0.736565,0.676343
1568115186.256838000,14.9274,-1.80463,0.50353,-0.00197476,0.00641779,0.736551,0.676348
1568115186.457236000,14.9308,-1.75793,0.503269,0.00224358,0.00250424,0.736748,0.67616
1568115186.657695000,14.9326,-1.75423,0.502432,0.0023737,0.00256296,0.736523,0.676404
1568115186.857981000,14.926,-1.74837,0.494438,0.00242399,0.00219294,0.736569,0.676355
1568115187.058372000,14.9222,-1.75418,0.501826,0.00257208,0.00204561,0.736737,0.676172
1568115187.258773000,14.926,-1.74817,0.502596,0.00186921,0.00271146,0.736518,0.67641
1568115187.459300000,14.9286,-1.75449,0.499505,0.00153258,0.00300418,0.736681,0.676232
1568115187.659543000,14.9293,-1.75537,0.506969,0.00137517,0.00340546,0.736487,0.676441
1568115187.859958000,14.9273,-1.75104,0.500124,0.00201194,0.00269845,0.736728,0.676181
1568115188.060619000,14.9329,-1.75353,0.498126,0.00167043,0.00331678,0.736633,0.676283
1568115188.260733000,14.9305,-1.75234,0.507628,0.00185253,0.00280131,0.736423,0.676513
1568115188.461224000,14.928,-1.75587,0.495384,0.00164006,0.00319895,0.736662,0.676252
1568115188.661593000,14.9264,-1.75465,0.49649,0.00184876,0.00299151,0.736496,0.676433
1568115188.861977000,14.9307,-1.75636,0.497023,0.001787,0.00290698,0.736628,0.67629
1568115189.062316000,14.9341,-1.75852,0.495914,0.00208959,0.00266331,0.736762,0.676144
1568115189.262836000,14.9295,-1.75765,0.496742,0.00207756,0.00240754,0.736774,0.676131
1568115189.463213000,14.9287,-1.75917,0.503668,0.00166824,0.00309067,0.736888,0.676006
1568115189.663565000,14.9232,-1.75518,0.50093,0.00263139,0.00259854,0.73676,0.676144
1568115189.863988000,14.9289,-1.75491,0.49672,0.00192307,0.00276663,0.73649,0.67644
1568115190.064316000,14.9323,-1.75049,0.500787,0.0023197,0.0023401,0.736437,0.676498
1568115190.264762000,14.9228,-1.75077,0.495566,0.00291806,0.00172844,0.736503,0.676426
1568115190.465134000,14.9245,-1.75318,0.504013,0.00203885,0.0026477,0.736296,0.676651
1568115190.665522000,14.9288,-1.75007,0.49803,0.0023956,0.00212605,0.736407,0.676532
1568115190.865960000,14.9245,-1.74928,0.497742,0.00221255,0.00222211,0.736469,0.676464
1568115191.066344000,14.9328,-1.74939,0.500499,0.00206317,0.00285719,0.736434,0.676501
1568115191.266725000,14.9277,-1.75155,0.492917,0.0024379,0.00211465,0.736495,0.676435
1568115191.467102000,14.929,-1.75158,0.496639,0.00270385,0.00229481,0.73681,0.67609
1568115191.667521000,14.9274,-1.75307,0.491615,0.00184457,0.00295763,0.73643,0.676505
1568115191.868026000,14.9315,-1.75065,0.502361,0.00254095,0.00219705,0.736623,0.676295
1568115192.068258000,14.9265,-1.75299,0.500998,0.00207114,0.00266675,0.736638,0.676279
1568115192.268702000,14.9275,-1.75456,0.493877,0.00214695,0.00256144,0.736716,0.676194
1568115192.469153000,14.9281,-1.74988,0.497955,0.00181154,0.0026318,0.736574,0.676349
1568115192.669557000,14.9277,-1.75017,0.498381,0.00212683,0.00252051,0.736403,0.676535
1568115192.869905000,14.9325,-1.74879,0.504171,0.00248285,0.00238663,0.736499,0.67643
1568115193.070231000,14.9378,-1.75187,0.499848,0.00231516,0.00253252,0.736808,0.676093
1568115193.270699000,14.9376,-1.75619,0.498433,0.00185425,0.00294715,0.736858,0.676039
1568115193.471082000,14.9353,-1.75674,0.499411,0.00222922,0.00279029,0.735981,0.676993
1568115193.671486000,14.9274,-1.75253,0.510894,0.00254786,0.00264123,0.736057,0.67691
1568115193.871850000,14.9347,-1.75368,0.508247,0.00218086,0.00279181,0.736912,0.675979
1568115194.072271000,14.9382,-1.7532,0.49742,0.00225637,0.00250433,0.736722,0.676188
1568115194.272664000,14.9327,-1.75642,0.504986,0.00193169,0.00296672,0.736567,0.676356
1568115194.473032000,14.9305,-1.75711,0.497252,0.00192859,0.00283439,0.736654,0.676261
1568115194.673442000,14.9342,-1.75744,0.50736,0.00147438,0.00316063,0.736739,0.676168
1568115194.873824000,14.9274,-1.75587,0.503904,0.00247481,0.00207743,0.736637,0.676281
1568115195.074178000,14.9256,-1.74937,0.498709,0.00246953,0.00199285,0.73645,0.676485
1568115195.274664000,14.9265,-1.75477,0.497192,0.00198334,0.0026739,0.736734,0.676174
1568115195.475029000,14.932,-1.74987,0.501755,0.00219047,0.00232349,0.736685,0.676229
1568115195.675436000,14.9289,-1.75335,0.503363,0.00183773,0.00278011,0.736726,0.676183
1568115195.875793000,14.9254,-1.74238,0.502064,0.00300495,0.00156534,0.736314,0.676632
1568115196.076275000,14.9322,-1.75256,0.502886,0.00228057,0.00217487,0.736768,0.676139
1568115196.276636000,14.9324,-1.75083,0.505086,0.00216489,0.00251913,0.736596,0.676325
1568115196.477071000,14.9363,-1.75542,0.498607,0.00191794,0.00260806,0.736732,0.676178
1568115196.677525000,14.9416,-1.74788,0.49419,0.00255698,0.0021251,0.736479,0.676453
1568115196.877936000,14.9305,-1.75051,0.494165,0.00226617,0.00227767,0.736594,0.676327
1568115197.078188000,14.9338,-1.75366,0.498867,0.0023255,0.0023314,0.736628,0.67629
1568115197.278616000,14.9164,-1.75271,0.496074,0.00188427,0.002443,0.736503,0.676427
1568115197.479156000,14.9218,-1.75224,0.495618,0.00260532,0.00225741,0.736599,0.676321
1568115197.679431000,14.9246,-1.75033,0.501318,0.00226491,0.00240847,0.736593,0.676328
1568115197.879844000,14.9307,-1.75268,0.504968,0.00200965,0.00272596,0.736655,0.67626
1568115198.080189000,14.9294,-1.75068,0.500181,0.00241479,0.00230871,0.736396,0.676543
1568115198.280649000,14.9266,-1.75248,0.507418,0.00195077,0.00252902,0.736761,0.676146
1568115198.481027000,14.9322,-1.74972,0.505158,0.0022626,0.00250628,0.73684,0.676058
1568115198.681407000,14.9303,-1.75116,0.501143,0.00235003,0.0023578,0.736486,0.676445
1568115198.881891000,14.931,-1.75272,0.498498,0.00191586,0.00266742,0.736689,0.676224
1568115199.082199000,14.9268,-1.75377,0.502149,0.00186369,0.00267143,0.736639,0.676278
1568115199.282577000,14.9264,-1.75471,0.503621,0.0021718,0.00263512,0.736874,0.676021
1568115199.483020000,14.9321,-1.75251,0.500576,0.00183047,0.00294913,0.736565,0.676358
1568115199.683453000,14.9251,-1.75246,0.498572,0.00212572,0.00310761,0.736609,0.676309
1568115199.883771000,14.9317,-1.75482,0.500131,0.00232495,0.00258797,0.736686,0.676226
1568115200.084312000,14.9289,-1.75136,0.49735,0.00217251,0.00263932,0.736604,0.676315
1568115200.284686000,14.9279,-1.74985,0.499442,0.00251936,0.00181099,0.736518,0.676411
1568115200.484970000,14.9297,-1.74928,0.496618,0.00251692,0.00210776,0.736601,0.67632
1568115200.685373000,14.9313,-1.74873,0.49815,0.00203955,0.00253777,0.736509,0.67642
1568115200.885925000,14.9281,-1.7475,0.501466,0.00214941,0.00271157,0.736371,0.676569
1568115201.086179000,14.9304,-1.75399,0.50263,0.00197539,0.00262119,0.736438,0.676497
1568115201.286595000,14.9289,-1.75183,0.503666,0.00291031,0.00182863,0.736837,0.676062
1568115201.687349000,14.9255,-1.74898,0.502773,0.00225091,0.00254114,0.736688,0.676224
1568115201.887712000,14.9292,-1.75814,0.496046,0.00206005,0.00213058,0.736707,0.676206
1568115202.288569000,14.9319,-1.76337,0.5024,0.00247813,0.00235355,0.736887,0.676008
1568115202.689277000,14.9301,-1.75673,0.499203,0.00231394,0.00239194,0.736799,0.676103
1568115203.090035000,14.9246,-1.7547,0.500485,0.00262996,0.00191728,0.736798,0.676105
1568115203.490890000,14.9347,-1.74872,0.500558,0.00271517,0.00167794,0.736628,0.67629
1568115203.691323000,14.928,-1.75335,0.498977,0.00215616,0.00219472,0.736649,0.676268
1568115203.891690000,14.9314,-1.75366,0.497599,0.00218025,0.00230203,0.736531,0.676396
1568115204.092104000,14.9258,-1.7469,0.500601,0.00266047,0.00184288,0.736223,0.676731
1568115204.492859000,14.9299,-1.75256,0.495311,0.00246349,0.00193636,0.736485,0.676447
1568115204.693206000,14.9296,-1.75272,0.504566,0.00281554,0.00228286,0.737133,0.675738
1568115204.893639000,14.9041,-1.75483,0.500574,0.00275054,0.00210867,0.737954,0.674843
1568115205.094058000,14.8777,-1.75344,0.497666,0.00260688,0.00187275,0.73959,0.67305
1568115205.294439000,14.8337,-1.7576,0.497827,0.00244602,0.00125738,0.741661,0.670769
1568115205.494796000,14.7954,-1.75469,0.493732,0.00208704,0.00196032,0.744768,0.667318
1568115205.695256000,14.7505,-1.75102,0.498707,0.0025301,0.00114162,0.752543,0.658537
1568115205.895691000,14.7256,-1.74711,0.506625,0.00225261,0.000698191,0.761496,0.648166
1568115206.096037000,14.7035,-1.74854,0.511387,0.00218458,0.000696749,0.768699,0.639607
1568115206.296398000,14.6625,-1.75454,0.504294,0.0016396,0.00073633,0.772634,0.634849
1568115206.496891000,14.6195,-1.75837,0.501707,0.0010632,0.000766208,0.773404,0.633912
1568115206.697183000,14.5679,-1.77068,0.503101,0.00242979,0.00102792,0.772462,0.635055
1568115206.897675000,14.5209,-1.76841,0.509056,0.00291951,0.00162584,0.770005,0.63803
1568115207.098067000,14.4792,-1.75198,0.502152,0.00292524,0.00192178,0.763378,0.645943
1568115207.298727000,14.3989,-1.75225,0.504534,0.00222249,-0.00026092,0.750683,0.660659
1568115207.498764000,14.3177,-1.77345,0.511327,0.000963854,-0.00014311,0.740987,0.671519
1568115207.699186000,14.2462,-1.76817,0.509894,0.000887655,-5.41242e-05,0.730206,0.683226
1568115207.899560000,14.1491,-1.79912,0.524713,-6.33496e-06,-0.000573685,0.72215,0.691736
1568115208.099942000,14.1165,-1.76783,0.524187,-0.0013906,-0.00104837,0.715749,0.698356
1568115208.300398000,14.1037,-1.73433,0.528056,-0.00137115,-0.00169895,0.700822,0.713333
1568115208.500766000,14.0652,-1.72281,0.523415,0.000879426,-0.00212267,0.684486,0.729022
1568115208.701154000,13.994,-1.74493,0.518423,0.0020656,-0.00193824,0.673492,0.739189
1568115208.901578000,13.9261,-1.75996,0.517625,0.00274259,-0.00097989,0.66863,0.74359
1568115209.102009000,13.8739,-1.75051,0.516117,0.00363929,-0.000283752,0.668011,0.744143
1568115209.302346000,13.7995,-1.74605,0.508816,0.00333485,0.00111141,0.668427,0.74377
1568115209.502717000,13.7217,-1.73182,0.514639,0.00398658,-0.000673667,0.669253,0.743023
1568115209.703147000,13.6462,-1.72021,0.513413,0.00355366,-0.000188379,0.670613,0.741799
1568115209.903617000,13.5614,-1.70749,0.515856,0.00412551,-0.000589195,0.671845,0.74068
1568115210.104055000,13.4931,-1.69472,0.514449,0.00370672,-0.000766675,0.673252,0.739404
1568115210.304355000,13.411,-1.6866,0.515357,0.00265828,-0.00108471,0.674755,0.738036
1568115210.504753000,13.3426,-1.67744,0.513017,0.0021801,-0.000854605,0.676361,0.736567
1568115210.705059000,13.2654,-1.66159,0.508334,0.00247078,-0.0016815,0.678222,0.734851
1568115210.905554000,13.1991,-1.65337,0.508798,0.00181563,-0.00114937,0.679405,0.73376
1568115211.106027000,13.1214,-1.64431,0.509808,0.00188552,-0.0016537,0.680731,0.73253
1568115211.306378000,13.0286,-1.63199,0.51515,0.00143199,-0.000866337,0.681478,0.731836
1568115211.506813000,12.9533,-1.62206,0.509688,0.00145663,-0.00141828,0.682018,0.731333
1568115211.707153000,12.8779,-1.61477,0.515682,-0.000235354,1.88632e-05,0.682391,0.730987
1568115211.907616000,12.79,-1.59869,0.508557,0.00103929,-0.000861424,0.682274,0.731096
1568115212.108026000,12.7131,-1.5912,0.506389,0.000124217,0.00110248,0.68199,0.731361
1568115212.308405000,12.6399,-1.58545,0.510888,0.000676892,0.00125791,0.680567,0.732684
1568115212.508735000,12.5626,-1.57152,0.513443,0.00120135,0.0010779,0.678505,0.734594
1568115212.709212000,12.4884,-1.55716,0.508196,0.00228357,0.00198946,0.675181,0.737645
1568115212.909558000,12.4156,-1.53591,0.514429,0.00256025,0.0023164,0.669145,0.743124
1568115213.109979000,12.3473,-1.51946,0.528367,0.00370259,0.00138205,0.661068,0.750315
1568115213.310384000,12.2769,-1.5024,0.529996,0.00364234,0.00140049,0.651198,0.758898
1568115213.510769000,12.1928,-1.4894,0.530183,0.00360497,0.00102854,0.640548,0.767909
1568115213.711167000,12.0993,-1.47317,0.536146,0.00298029,0.00108325,0.630881,0.775874
1568115213.911531000,12.0111,-1.4639,0.54188,0.00250281,0.000670467,0.623511,0.78181
1568115214.111979000,11.9335,-1.41952,0.524844,0.00198204,0.00030673,0.615499,0.788135
1568115214.312370000,11.8043,-1.39985,0.527065,0.00337948,-0.000612767,0.59389,0.804539
1568115214.512718000,11.7089,-1.39003,0.52799,0.00325714,0.000238295,0.566963,0.823737
1568115214.713169000,11.5878,-1.39107,0.520884,0.00568081,-0.000153324,0.538431,0.84265
1568115214.913593000,11.574,-1.35144,0.52093,0.00550889,-0.000909186,0.515342,0.856966
1568115215.113929000,11.4766,-1.3111,0.51964,0.00580345,-0.000526006,0.491722,0.870733
1568115215.314357000,11.4149,-1.2669,0.518462,0.00617081,-0.0011071,0.469721,0.882793
1568115215.514769000,11.3484,-1.23843,0.523384,0.00572635,-0.00218706,0.446993,0.894516
1568115215.715172000,11.3095,-1.17096,0.515198,0.0053016,-0.00260353,0.4302,0.902714
1568115215.915492000,11.25,-1.10886,0.514053,0.00709723,-0.00152967,0.417861,0.908482
1568115216.115951000,11.1929,-1.05488,0.522143,0.00743691,-0.000191939,0.402774,0.915269
1568115216.316527000,11.1414,-0.999593,0.523945,0.00936633,0.000501318,0.386643,0.922182
1568115216.516748000,11.0814,-0.953828,0.520109,0.0114738,-0.000377186,0.364522,0.931124
1568115216.717092000,11.0536,-0.891622,0.523753,0.0112652,-0.000564881,0.3457,0.938277
1568115216.917550000,11.0372,-0.802282,0.518052,0.0115685,-0.000437826,0.336639,0.941563
1568115217.117889000,10.993,-0.73981,0.517998,0.0107025,-0.000704916,0.334898,0.942194
1568115217.318323000,10.9544,-0.674337,0.518898,0.0107732,2.51994e-05,0.334446,0.942353
1568115217.518722000,10.91,-0.612755,0.519873,0.0110176,-0.000997024,0.333578,0.942658
1568115217.719055000,10.8651,-0.542321,0.516645,0.0122238,-0.00187614,0.33219,0.943132
1568115217.919557000,10.8025,-0.482084,0.515132,0.0121756,-0.00192539,0.328585,0.944394
1568115218.119907000,10.7559,-0.421251,0.518335,0.0129666,-0.00205608,0.32402,0.945959
1568115218.320315000,10.708,-0.369228,0.529501,0.0128341,-0.00207591,0.314203,0.949267
1568115218.520740000,10.6597,-0.309426,0.533323,0.0121731,-0.00120908,0.298022,0.954481
1568115218.721113000,10.653,-0.232039,0.542857,0.0113427,-0.00193528,0.287525,0.957704
1568115218.921461000,10.6132,-0.16878,0.536978,0.0115903,-0.00170061,0.285135,0.958416
1568115219.121827000,10.5762,-0.102711,0.539306,0.0102033,-0.00175005,0.281508,0.959503
1568115219.322239000,10.5338,-0.0295711,0.539546,0.0100907,-0.00168648,0.27798,0.960532
1568115219.522622000,10.4956,0.0469655,0.543162,0.00937577,-0.00150861,0.275677,0.961204
1568115219.722999000,10.4589,0.121803,0.546096,0.00956121,-0.00146849,0.275575,0.961231
1568115219.923387000,10.4162,0.195022,0.546825,0.0104021,-0.00107082,0.276391,0.960988
1568115220.123863000,10.3789,0.257921,0.551274,0.0089003,-0.00136235,0.276788,0.960889
1568115220.324239000,10.3384,0.325523,0.554442,0.00957573,-0.00112144,0.27906,0.960225
1568115220.524652000,10.3072,0.389643,0.563161,0.00824303,-0.00169042,0.282131,0.959339
1568115220.725009000,10.2658,0.46653,0.564456,0.00887005,-0.00181804,0.285731,0.958267
1568115220.925422000,10.2312,0.543139,0.579338,0.00932503,-0.00282827,0.289691,0.95707
1568115221.125858000,10.182,0.613022,0.569943,0.00796532,-0.00215665,0.294137,0.955728
1568115221.326265000,10.137,0.686548,0.58036,0.00770951,-0.00302685,0.2994,0.954092
1568115221.526582000,10.0862,0.760256,0.587185,0.00749526,-0.00348745,0.305695,0.952094
1568115221.727088000,10.0396,0.83328,0.603785,0.00804945,-0.00459155,0.311535,0.95019
1568115221.927417000,9.98352,0.906522,0.603348,0.00746719,-0.00427546,0.31727,0.948296
1568115222.127839000,9.92446,0.980004,0.590446,0.00592121,-0.00362302,0.323364,0.946249
1568115222.328262000,9.88291,1.06029,0.592904,0.0054155,-0.00348943,0.332905,0.942938
1568115222.528617000,9.82669,1.12536,0.582055,0.00463477,-0.00239634,0.343987,0.93896
1568115222.729051000,9.77167,1.19202,0.574617,0.0054171,-0.00151265,0.355882,0.934514
1568115222.929458000,9.7194,1.25274,0.566722,0.00533785,-0.000820157,0.370207,0.928933
1568115223.129903000,9.65278,1.31094,0.560505,0.00553586,1.73417e-05,0.383582,0.92349
1568115223.330065000,9.58706,1.37599,0.565525,0.00615466,-0.000802138,0.398575,0.917115
1568115223.530594000,9.52182,1.43609,0.56899,0.00657481,-0.00090219,0.416029,0.909327
1568115223.730997000,9.45178,1.48937,0.569862,0.00645416,-0.000969473,0.432356,0.901679
1568115223.931370000,9.39044,1.54486,0.570548,0.0052883,-0.0015227,0.450148,0.892937
1568115224.131751000,9.32449,1.59347,0.578399,0.00573665,-0.00163722,0.468365,0.883515
1568115224.332159000,9.25739,1.64423,0.576342,0.00508571,-0.00194385,0.490478,0.871436
1568115224.532624000,9.21974,1.68575,0.573532,0.00468851,-0.00146796,0.516459,0.856298
1568115224.733001000,9.19352,1.71569,0.591143,0.00523726,-0.00206811,0.540574,0.841278
1568115224.933421000,9.16824,1.74008,0.603216,0.00594806,-0.00280749,0.558346,0.829582
1568115225.133723000,9.13011,1.75753,0.604909,0.00580294,-0.0020481,0.572264,0.820046
1568115225.334171000,9.09865,1.77297,0.606258,0.00585526,-0.00200418,0.58694,0.809607
1568115225.534548000,9.06091,1.78071,0.606223,0.0061215,-0.00114562,0.600642,0.799494
1568115225.734996000,9.01365,1.78914,0.609457,0.0058421,-0.00145505,0.61683,0.787073
1568115225.935331000,8.97206,1.80408,0.607287,0.00643684,-0.00255455,0.637346,0.770547
1568115226.135776000,8.93217,1.80819,0.606786,0.00643169,-0.00194551,0.658437,0.752606
1568115226.336102000,8.8891,1.81114,0.601762,0.00682526,-0.00280263,0.678338,0.734713
1568115226.536597000,8.84025,1.80983,0.598015,0.00670391,-0.00277659,0.698768,0.715311
1568115226.736968000,8.79329,1.80246,0.598588,0.00718114,-0.00274633,0.718138,0.695859
1568115226.937376000,8.75102,1.78993,0.599925,0.0071996,-0.00303914,0.736857,0.676003
1568115227.137758000,8.71012,1.77659,0.600464,0.00711863,-0.0029047,0.752552,0.658488
1568115227.338086000,8.67527,1.76701,0.604601,0.00694306,-0.00361096,0.767083,0.6415
1568115227.538517000,8.63712,1.75533,0.612565,0.00711818,-0.00509217,0.779527,0.626308
1568115227.738874000,8.59099,1.74584,0.613305,0.00660869,-0.00484863,0.790016,0.613031
1568115227.939278000,8.54543,1.73447,0.606242,0.00629695,-0.00590048,0.79954,0.600551
1568115228.139666000,8.49506,1.71808,0.608795,0.00605988,-0.00632403,0.810337,0.585899
1568115228.340126000,8.44724,1.69619,0.60293,0.00587424,-0.00625595,0.821161,0.570633
1568115228.540499000,8.40897,1.67295,0.606502,0.00557293,-0.00691749,0.831378,0.555637
1568115228.740887000,8.36118,1.64981,0.597405,0.00567925,-0.00645758,0.840705,0.541425
1568115228.941244000,8.30942,1.62351,0.591502,0.00509979,-0.00616864,0.849947,0.526807
1568115229.141751000,8.26856,1.60425,0.59839,0.00489656,-0.00701194,0.858905,0.512064
1568115229.342045000,8.2162,1.5824,0.598553,0.00384798,-0.00705244,0.867582,0.497229
1568115229.542429000,8.16912,1.5552,0.59328,0.0040691,-0.00632361,0.875371,0.483392
1568115229.742901000,8.12703,1.52566,0.586546,0.00428152,-0.005771,0.883405,0.468555
1568115229.943186000,8.08657,1.49772,0.586001,0.00438372,-0.00537922,0.891636,0.452699
1568115230.143615000,8.03635,1.46071,0.589255,0.00413108,-0.00576905,0.900973,0.433816
1568115230.344027000,8.00184,1.43358,0.589557,0.00477587,-0.00575127,0.911728,0.410726
1568115230.544420000,7.97267,1.40484,0.590968,0.00460176,-0.00548895,0.920136,0.391533
1568115230.744810000,7.93803,1.37424,0.596289,0.00463827,-0.00601524,0.926434,0.376382
1568115230.945190000,7.90073,1.33636,0.606283,0.00478425,-0.00516055,0.932782,0.360371
1568115231.145567000,7.86392,1.29566,0.604045,0.00438716,-0.00514861,0.939459,0.342594
1568115231.345974000,7.82895,1.25372,0.606012,0.00422011,-0.00490518,0.945719,0.32492
1568115231.546405000,7.79366,1.20569,0.60524,0.00420799,-0.00403221,0.951213,0.308481
1568115231.746795000,7.75579,1.1599,0.60847,0.00467693,-0.0012583,0.956729,0.29094
1568115231.947237000,7.73912,1.12758,0.609086,0.00467737,-0.000903829,0.960716,0.277492
1568115232.147613000,7.72041,1.09266,0.60939,0.00489814,-0.000735546,0.961862,0.273489
1568115232.347997000,7.68684,1.04287,0.614964,0.00436484,-0.000862337,0.962382,0.271665
1568115232.548363000,7.65625,0.995726,0.617158,0.00413625,-0.000741077,0.963022,0.269391
1568115232.748761000,7.62302,0.95114,0.616711,0.00426226,-0.000689874,0.963526,0.267582
1568115232.949224000,7.59646,0.909523,0.615779,0.0042674,-0.000439191,0.964232,0.265026
1568115233.149577000,7.56869,0.870411,0.617785,0.00413433,-0.000777603,0.965051,0.262029
1568115233.349990000,7.53695,0.821019,0.619287,0.00368365,-0.000944349,0.966253,0.257569
1568115233.550351000,7.50809,0.770519,0.622461,0.00303722,-0.00173383,0.967721,0.252001
1568115233.750763000,7.47129,0.707715,0.621906,0.00313429,-0.00244292,0.970035,0.242933
1568115233.951127000,7.44301,0.653718,0.620416,0.00397463,-0.00237082,0.973182,0.229988
1568115234.151549000,7.41726,0.605222,0.6167,0.00404019,-0.00235346,0.975551,0.219724
1568115234.351918000,7.39564,0.554888,0.622264,0.00308243,-0.00294915,0.977307,0.211784
1568115234.552351000,7.37136,0.502556,0.614477,0.00363138,-0.00282877,0.978893,0.204323
1568115234.752755000,7.34753,0.453959,0.614197,0.00361409,-0.00310099,0.980239,0.197759
1568115234.953198000,7.32959,0.406254,0.617342,0.00327327,-0.00332577,0.980998,0.193963
1568115235.153549000,7.30774,0.346161,0.615291,0.00345936,-0.00392747,0.981186,0.192995
1568115235.353958000,7.27754,0.289564,0.611905,0.00411219,-0.00420193,0.981132,0.19325
1568115235.554286000,7.2531,0.230344,0.609342,0.00450324,-0.00398192,0.981071,0.193558
1568115235.754691000,7.22752,0.175738,0.601925,0.00480039,-0.00452801,0.980895,0.194424
1568115235.955080000,7.20206,0.118347,0.606666,0.00453019,-0.00389388,0.980563,0.196113
1568115236.155491000,7.17179,0.0630092,0.600682,0.00424293,-0.00551442,0.980069,0.198536
1568115236.355925000,7.14748,0.0040271,0.594988,0.00396164,-0.00599414,0.979443,0.201593
1568115236.556291000,7.11349,-0.048421,0.589329,0.00383095,-0.00676262,0.978478,0.206206
1568115236.756770000,7.0853,-0.107831,0.591064,0.00395815,-0.00641044,0.977579,0.210433
1568115236.957169000,7.0528,-0.161044,0.589995,0.00350565,-0.00727643,0.976531,0.215224
1568115237.157542000,7.01731,-0.212944,0.58509,0.00345974,-0.0070364,0.975914,0.218017
1568115237.357975000,6.98832,-0.26087,0.586631,0.00306476,-0.00700878,0.975539,0.219694
1568115237.558255000,6.95757,-0.309007,0.58826,0.00320156,-0.00621715,0.975462,0.220056
1568115237.758697000,6.92683,-0.350664,0.583771,0.00307914,-0.00672666,0.975523,0.219774
1568115237.959199000,6.9004,-0.395949,0.582969,0.00273387,-0.0067237,0.975696,0.21901
1568115238.159563000,6.87044,-0.449804,0.58727,0.00270895,-0.00653948,0.97605,0.217432
1568115238.359916000,6.83807,-0.50617,0.580064,0.00209546,-0.00719224,0.976268,0.216434
1568115238.560335000,6.8063,-0.566851,0.582848,0.00172946,-0.00690839,0.976605,0.214922
1568115238.760756000,6.77269,-0.626791,0.581936,0.0022647,-0.0067296,0.976975,0.213237
1568115238.961123000,6.74261,-0.683715,0.581108,0.00199006,-0.00654704,0.97733,0.21161
1568115239.161503000,6.71288,-0.746793,0.582899,0.00255819,-0.00655474,0.9778,0.209422
1568115239.361904000,6.67974,-0.804125,0.58187,0.00299703,-0.00790454,0.978192,0.20753
1568115239.562274000,6.65359,-0.868102,0.573144,0.00295232,-0.00921728,0.978656,0.205277
1568115239.762744000,6.6283,-0.927467,0.5788,0.00329437,-0.0089737,0.979132,0.203002
1568115239.963194000,6.59472,-0.983457,0.575503,0.00214606,-0.00693442,0.979389,0.201854
1568115240.163589000,6.56662,-1.0447,0.576391,0.00116674,-0.00608755,0.979627,0.200731
1568115240.363899000,6.53103,-1.10955,0.57795,0.000159951,-0.00657361,0.979663,0.200541
1568115240.564323000,6.50053,-1.16917,0.569867,-0.000252406,-0.00661727,0.979444,0.201606
1568115240.764688000,6.47292,-1.2271,0.572466,0.00182631,-0.00512127,0.978747,0.205002
