Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115178.824935921,,,,0.721691,,
1568115178.870249935,,,,0.161908,,
1568115178.918626511,,0.355918,,,,
1568115178.921650421,,,0.523423,,,
1568115178.921650421,,,,,,0
1568115178.960904190,,,,0.178496,,
1568115179.018324398,,0.400328,,,,
1568115179.018324398,,,0.582791,,,
1568115179.018324398,,,,,,289
1568115179.117988642,,,,0.189978,,
1568115179.163823092,,0.315076,,,,
1568115179.163823092,,,0.511391,,,
1568115179.163823092,,,,,,253
1568115179.314955320,,,,0.182043,,
1568115179.351196881,,0.253347,,,,
1568115179.351196881,,,0.442975,,,
1568115179.351196881,,,,,,218
1568115179.514425389,,,,0.180154,,
1568115179.547670941,,0.234809,,,,
1568115179.547670941,,,0.420941,,,
1568115179.547670941,,,,,,207
1568115179.713925267,,,,0.161554,,
1568115179.738896505,,0.168209,,,,
1568115179.738896505,,,0.337389,,,
1568115179.738896505,,,,,,165
1568115179.914680421,,,,0.167732,,
1568115179.950930840,,0.235196,,,,
1568115179.950930840,,,0.407794,,,
1568115179.950930840,,,,,,201
1568115180.120213248,,,,0.175749,,
1568115180.153463210,,0.218423,,,,
1568115180.153463210,,,0.400503,,,
1568115180.153463210,,,,,,198
1568115180.313737622,,,,0.181866,,
1568115180.340944772,,0.195089,,,,
1568115180.343963461,,,0.382914,,,
1568115180.343963461,,,,,,189
1568115180.516245777,,,,0.160925,,
1568115180.549493674,,0.236585,,,,
1568115180.549493674,,,0.404697,,,
1568115180.549493674,,,,,,199
1568115180.721754406,,,,0.170195,,
1568115180.751970987,,0.209559,,,,
1568115180.751970987,,,0.387618,,,
1568115180.751970987,,,,,,190
1568115180.921208720,,,,0.169872,,
1568115180.945370408,,0.180044,,,,
1568115180.948392795,,,0.356324,,,
1568115180.948392795,,,,,,175
1568115181.111601895,,,,0.15903,,
1568115181.135759868,,0.161166,,,,
1568115181.138781006,,,0.329093,,,
1568115181.138781006,,,,,,161
1568115181.311129431,,,,0.177776,,
1568115181.338510380,,0.187267,,,,
1568115181.341534165,,,0.373422,,,
1568115181.341534165,,,,,,184
1568115181.549946582,,,,0.554486,,
1568115181.592222548,,,,0.166402,,
1568115181.631481895,0.315482,,,,,
1568115181.631481895,,,0.486629,,,
1568115181.631481895,,,,,0.00362132,
1568115181.631481895,,,,,,242
1568115181.719133268,,,,0.171785,,
1568115181.758403233,0.298025,,,,,
1568115181.758403233,,,0.478956,,,
1568115181.758403233,,,,,0.00588675,
1568115181.758403233,,,,,,237
1568115181.918601738,,,,0.158531,,
1568115181.964373541,0.334467,,,,,
1568115181.964373541,,,0.499701,,,
1568115181.964373541,,,,,0.00417116,
1568115181.964373541,,,,,,248
1568115182.121484501,,,,0.163334,,
1568115182.157776658,0.270798,,,,,
1568115182.157776658,,,0.440705,,,
1568115182.157776658,,,,,0.00372158,
1568115182.157776658,,,,,,218
1568115182.321201962,,,,0.184203,,
1568115182.351406100,0.245412,,,,,
1568115182.351406100,,,0.436063,,,
1568115182.351406100,,,,,0.00650778,
1568115182.351406100,,,,,,217
1568115182.520622743,,,,0.194675,,
1568115182.550809060,0.242899,,,,,
1568115182.550809060,,,0.443236,,,
1568115182.550809060,,,,,0.00469026,
1568115182.550809060,,,,,,221
1568115182.719933060,,,,0.172401,,
1568115182.750139876,0.244674,,,,,
1568115182.753157450,,,0.42416,,,
1568115182.753157450,,,,,0.00668002,
1568115182.753157450,,,,,,211
1568115182.925375519,,,,0.176362,,
1568115182.946540872,0.169448,,,,,
1568115182.946540872,,,0.354912,,,
1568115182.949572949,,,,,0.0066206,
1568115182.949572949,,,,,,175
1568115183.124960276,,,,0.181592,,
1568115183.149256925,0.174498,,,,,
1568115183.149256925,,,0.363663,,,
1568115183.149256925,,,,,0.00852855,
1568115183.149256925,,,,,,182
1568115183.324506423,,,,0.179429,,
1568115183.342631604,0.135273,,,,,
1568115183.342631604,,,0.321494,,,
1568115183.342631604,,,,,0.00676471,
1568115183.345709763,,,,,,160
1568115183.520987155,,,,0.166009,,
1568115183.542128595,0.156573,,,,,
1568115183.542128595,,,0.329251,,,
1568115183.545158568,,,,,0.00690574,
1568115183.545158568,,,,,,164
1568115183.723378817,,,,0.184517,,
1568115183.744548139,0.157431,,,,,
1568115183.744548139,,,0.35003,,,
1568115183.747567352,,,,,0.00589379,
1568115183.747567352,,,,,,173
1568115183.922813173,,,,0.188761,,
1568115183.947005203,0.170915,,,,,
1568115183.947005203,,,0.368793,,,
1568115183.950024021,,,,,0.00821917,
1568115183.950024021,,,,,,183
1568115184.119196953,,,,0.1651,,
1568115184.140362939,0.164813,,,,,
1568115184.143369518,,,0.337645,,,
1568115184.143369518,,,,,0.011698,
1568115184.143369518,,,,,,170
1568115184.321610068,,,,0.171704,,
1568115184.339763185,0.142367,,,,,
1568115184.339763185,,,0.320398,,,
1568115184.339763185,,,,,0.00793098,
1568115184.339763185,,,,,,160
1568115184.524038588,,,,0.197578,,
1568115184.542147917,0.144968,,,,,
1568115184.542147917,,,0.35316,,,
1568115184.545167031,,,,,0.00967682,
1568115184.545167031,,,,,,175
