Duration,x,y,z,x,y,z,w
1568115180.244881000,14.9278,-1.77209,0.542937,-0.00301638,0.00956874,0.73655,0.676309
1568115180.445323000,14.9302,-1.77145,0.542435,-0.00339756,0.00999068,0.736659,0.676182
1568115180.645708000,14.9261,-1.77324,0.541011,-0.00314459,0.00964741,0.736647,0.676201
1568115180.846080000,14.9271,-1.77235,0.541077,-0.00328318,0.00973826,0.736656,0.67619
1568115181.046443000,14.9295,-1.77184,0.540926,-0.00330544,0.010056,0.736558,0.676291
1568115181.246795000,14.9301,-1.77182,0.542092,-0.00333157,0.00981326,0.736443,0.67642
1568115181.447259000,14.9264,-1.7724,0.54091,-0.0033387,0.0100461,0.736524,0.676328
1568115181.647628000,14.929,-1.77181,0.54282,-0.00329698,0.0099478,0.736516,0.676339
1568115181.848068000,14.9322,-1.77156,0.541411,-0.0034113,0.0100028,0.736517,0.676337
1568115182.048371000,14.9227,-1.76989,0.542663,-0.00320313,0.00985065,0.736538,0.676316
1568115182.249475000,14.9236,-1.77218,0.543467,-0.00349954,0.0100412,0.7366,0.676245
1568115182.449218000,14.9266,-1.77157,0.541328,-0.00342679,0.0100038,0.736606,0.67624
1568115182.649601000,14.9215,-1.77178,0.542767,-0.00349597,0.0100274,0.736648,0.676193
1568115182.850530000,14.9243,-1.76971,0.546014,-0.00283493,0.0092325,0.736694,0.676157
1568115183.050397000,14.9232,-1.771,0.540793,-0.00332498,0.00991092,0.736594,0.676254
1568115183.250772000,14.9262,-1.77242,0.542421,-0.00346564,0.01017,0.736678,0.676158
1568115183.451182000,14.9304,-1.77116,0.540923,-0.00348918,0.0101939,0.736452,0.676403
1568115183.651558000,14.9286,-1.77091,0.540871,-0.00326616,0.0100183,0.736448,0.676413
1568115183.851977000,14.9298,-1.77121,0.54404,-0.00328618,0.00991619,0.736511,0.676345
1568115184.052352000,14.9296,-1.77301,0.541233,-0.00353107,0.0102419,0.73653,0.676319
1568115184.252748000,14.9277,-1.77187,0.542002,-0.00349086,0.0100737,0.736633,0.676209
1568115184.453173000,14.9293,-1.77166,0.542914,-0.00329478,0.00991093,0.736578,0.676272
1568115184.653570000,14.9299,-1.77152,0.541974,-0.00325296,0.00997507,0.736611,0.676235
1568115184.853984000,14.9312,-1.77238,0.540866,-0.00332557,0.0100026,0.736526,0.676327
1568115185.054391000,14.9299,-1.77182,0.542482,-0.00364783,0.0103942,0.736572,0.67627
1568115185.254776000,14.9317,-1.77065,0.543094,-0.00354276,0.0100903,0.736562,0.676286
1568115185.455238000,14.9286,-1.77056,0.541625,-0.00344349,0.0100861,0.736597,0.676248
1568115185.655632000,14.9315,-1.7708,0.54474,-0.00333181,0.00972573,0.736556,0.676299
1568115185.855997000,14.9282,-1.77052,0.543401,-0.00305691,0.0097038,0.736507,0.676354
1568115186.056605000,14.9282,-1.77017,0.54528,-0.00313687,0.00956818,0.736507,0.676355
1568115186.256838000,14.9276,-1.77186,0.54193,-0.00354539,0.0101437,0.736623,0.676218
1568115186.457236000,14.9314,-1.76947,0.545462,-0.00322054,0.0095888,0.736555,0.676302
1568115186.657695000,14.928,-1.76943,0.543716,-0.00306925,0.00957937,0.736592,0.676263
1568115186.857981000,14.9284,-1.77034,0.542979,-0.00327771,0.0101315,0.736588,0.676258
1568115187.058372000,14.9279,-1.77015,0.544062,-0.00322928,0.00979244,0.736693,0.676149
1568115187.258773000,14.9281,-1.76932,0.543838,-0.00320788,0.00980732,0.736639,0.676208
1568115187.459300000,14.9317,-1.76958,0.543672,-0.00330766,0.00991112,0.736595,0.676254
1568115187.659543000,14.928,-1.76958,0.543007,-0.00327238,0.0101016,0.736579,0.676269
1568115187.859958000,14.9277,-1.77106,0.541798,-0.00369151,0.0104378,0.736596,0.676242
1568115188.060619000,14.9275,-1.77047,0.543696,-0.00306613,0.00967967,0.736603,0.676249
1568115188.260733000,14.9284,-1.7693,0.545244,-0.00299923,0.00981143,0.736552,0.676303
1568115188.461224000,14.9306,-1.77142,0.541622,-0.00362552,0.0103478,0.736605,0.676235
1568115188.661593000,14.9308,-1.77324,0.539924,-0.00402085,0.0108007,0.73655,0.676284
1568115188.861977000,14.9321,-1.77211,0.541709,-0.00363677,0.0102327,0.736495,0.676356
1568115189.062316000,14.9289,-1.77197,0.540856,-0.00335261,0.0101062,0.73654,0.67631
1568115189.262836000,14.9286,-1.7738,0.539705,-0.00345932,0.0103912,0.736603,0.676237
1568115189.463213000,14.9303,-1.77134,0.542557,-0.00346247,0.0100713,0.736623,0.676219
1568115189.663565000,14.928,-1.76986,0.542811,-0.00333559,0.00982861,0.736552,0.676301
1568115189.863988000,14.9301,-1.77067,0.54304,-0.0032273,0.00991356,0.736602,0.676246
1568115190.064316000,14.9291,-1.7707,0.545218,-0.00289084,0.00934533,0.736592,0.676266
1568115190.264762000,14.9294,-1.76922,0.544552,-0.00292484,0.00951969,0.736532,0.676329
