Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1553088515.176453390,,,,0.728888,,
1553088515.297098636,,,,0.127627,,
1553088515.379100561,,0.223691,,,,
1553088515.379100561,,,0.354901,,,
1553088515.379100561,,,,,,0
1553088515.449667676,,,,0.103519,,
1553088515.509983881,,0.201708,,,,
1553088515.509983881,,,0.307479,,,
1553088515.509983881,,,,,,303
1553088515.570401251,,,,0.0969022,,
1553088515.631191030,,0.188682,,,,
1553088515.631191030,,,0.287235,,,
1553088515.631191030,,,,,,282
1553088515.691655570,,,,0.0966666,,
1553088515.762179638,,0.216923,,,,
1553088515.762179638,,,0.315234,,,
1553088515.762179638,,,,,,311
1553088515.812533945,,,,0.0777713,,
1553088515.862969948,,0.175776,,,,
1553088515.862969948,,,0.255583,,,
1553088515.862969948,,,,,,252
1553088515.923323262,,,,0.0970083,,
1553088515.983716157,,0.154277,,,,
1553088515.983716157,,,0.25303,,,
1553088515.983716157,,,,,,250
1553088516.034017863,,,,0.0816883,,
1553088516.084492292,,0.145886,,,,
1553088516.084492292,,,0.229617,,,
1553088516.084492292,,,,,,226
1553088516.134788336,,,,0.0963663,,
1553088516.185072047,,0.132094,,,,
1553088516.185072047,,,0.230588,,,
1553088516.185072047,,,,,,227
1553088516.235453473,,,,0.0815014,,
1553088516.275684979,,0.133677,,,,
1553088516.275684979,,,0.217073,,,
1553088516.275684979,,,,,,214
1553088516.336034226,,,,0.0931355,,
1553088516.386221163,,0.172402,,,,
1553088516.386221163,,,0.268132,,,
1553088516.386221163,,,,,,264
1553088516.446599018,,,,0.0914422,,
1553088516.486896314,,0.127105,,,,
1553088516.486896314,,,0.220683,,,
1553088516.496972027,,,,,,217
1553088516.547294001,,,,0.0960676,,
1553088516.597573946,,0.130516,,,,
1553088516.597573946,,,0.2287,,,
1553088516.597573946,,,,,,225
1553088516.647818332,,,,0.0928998,,
1553088516.698097375,,0.137792,,,,
1553088516.698097375,,,0.232557,,,
1553088516.698097375,,,,,,229
1553088516.758571397,,,,0.096569,,
1553088516.798907058,,0.136913,,,,
1553088516.798907058,,,0.23546,,,
1553088516.798907058,,,,,,232
1553088516.859259920,,,,0.0935079,,
1553088516.889437809,,0.100524,,,,
1553088516.889437809,,,0.195749,,,
1553088516.889437809,,,,,,193
1553088516.949998106,,,,0.0973932,,
1553088516.980191809,,0.112104,,,,
1553088516.990263193,,,0.211503,,,
1553088516.990263193,,,,,,208
1553088517.040640337,,,,0.0945463,,
1553088517.080928307,,0.11922,,,,
1553088517.080928307,,,0.215478,,,
1553088517.080928307,,,,,,212
1553088517.152453849,,,,0.100136,,
1553088517.182638563,,0.107524,,,,
1553088517.182638563,,,0.209448,,,
1553088517.182638563,,,,,,207
1553088517.243067609,,,,0.0851653,,
1553088517.283529416,,0.139911,,,,
1553088517.283529416,,,0.228423,,,
1553088517.283529416,,,,,,224
1553088517.344907583,,,,0.0931061,,
1553088517.375089418,,0.0998116,,,,
1553088517.375089418,,,0.196672,,,
1553088517.375089418,,,,,,192
1553088517.435439789,,,,0.0854279,,
1553088517.475818339,,0.108116,,,,
1553088517.475818339,,,0.196683,,,
1553088517.475818339,,,,,,193
1553088517.526114837,,,,0.0752079,,
1553088517.556295786,,0.0979258,,,,
1553088517.556295786,,,0.175395,,,
1553088517.556295786,,,,,,172
1553088517.616711375,,,,0.0986843,,
1553088517.646911511,,0.0893985,,,,
1553088517.646911511,,,0.189772,,,
1553088517.646911511,,,,,,187
1553088517.707269067,,,,0.0978236,,
1553088517.738161617,,0.110004,,,,
1553088517.748222670,,,0.209661,,,
1553088517.748222670,,,,,,206
1553088517.798637889,,,,0.0927904,,
1553088517.838952035,,0.117619,,,,
1553088517.838952035,,,0.21208,,,
1553088517.838952035,,,,,,209
1553088517.889261887,,,,0.0786346,,
1553088517.919440832,,0.0837972,,,,
1553088517.919440832,,,0.16437,,,
1553088517.919440832,,,,,,162
1553088517.979814145,,,,0.0909531,,
1553088518.020000414,,0.11776,,,,
1553088518.020000414,,,0.212155,,,
1553088518.020000414,,,,,,207
1553088518.070295319,,,,0.090457,,
1553088518.110565429,,0.108286,,,,
1553088518.110565429,,,0.200881,,,
1553088518.110565429,,,,,,197
1553088518.170987487,,,,0.0768296,,
1553088518.211232337,,0.103711,,,,
1553088518.211232337,,,0.182762,,,
1553088518.211232337,,,,,,180
1553088518.281783450,,,,0.0978224,,
1553088518.311988626,,0.078669,,,,
1553088518.311988626,,,0.178682,,,
1553088518.311988626,,,,,,175
1553088518.374084130,,,,0.085458,,
1553088518.414291836,,0.126052,,,,
1553088518.414291836,,,0.213599,,,
1553088518.414291836,,,,,,210
1553088518.484841171,,,,0.0960598,,
1553088518.515040935,,0.0910406,,,,
1553088518.515040935,,,0.189872,,,
1553088518.515040935,,,,,,186
1553088518.575499852,,,,0.0856191,,
1553088518.605720571,,0.0896348,,,,
1553088518.605720571,,,0.177614,,,
1553088518.605720571,,,,,,174
1553088518.676144481,,,,0.0839217,,
1553088518.706415831,,0.093924,,,,
1553088518.706415831,,,0.179767,,,
1553088518.706415831,,,,,,177
1553088518.776802156,,,,0.0921744,,
1553088518.817042610,,0.112986,,,,
1553088518.817042610,,,0.206932,,,
1553088518.817042610,,,,,,204
1553088518.877409809,,,,0.0756857,,
1553088518.917589647,,0.115203,,,,
1553088518.917589647,,,0.192708,,,
1553088518.917589647,,,,,,190
1553088518.977962719,,,,0.0769942,,
1553088519.018231666,,0.101009,,,,
1553088519.018231666,,,0.180686,,,
1553088519.018231666,,,,,,178
1553088519.088618900,,,,0.0894756,,
1553088519.118791848,,0.0950644,,,,
