Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115183.145462597,,,,0.705858,,
1568115183.226048770,,,,0.180149,,
1568115183.321717063,,0.397329,,,,
1568115183.321717063,,,0.581287,,,
1568115183.321717063,,,,,,0
1568115183.387185139,,,,0.18365,,
1568115183.462823358,,0.328599,,,,
1568115183.462823358,,,0.516578,,,
1568115183.462823358,,,,,,256
1568115183.548393496,,,,0.167719,,
1568115183.593701968,,0.214274,,,,
1568115183.593701968,,,0.387592,,,
1568115183.593701968,,,,,,191
1568115183.744775179,,,,0.186195,,
1568115183.780017679,,0.159819,,,,
1568115183.780017679,,,0.352495,,,
1568115183.780017679,,,,,,173
1568115183.946191932,,,,0.179653,,
1568115183.976383576,,0.146564,,,,
1568115183.976383576,,,0.332954,,,
1568115183.976383576,,,,,,163
1568115184.147619396,,,,0.179178,,
1568115184.198005634,,0.216475,,,,
1568115184.198005634,,,0.401285,,,
1568115184.198005634,,,,,,198
1568115184.344025389,,,,0.173173,,
1568115184.389579158,,0.208227,,,,
1568115184.394608918,,,0.388649,,,
1568115184.394608918,,,,,,191
1568115184.540594030,,,,0.155316,,
1568115184.585894085,,0.228492,,,,
1568115184.590925869,,,0.39097,,,
1568115184.590925869,,,,,,192
1568115184.741974204,,,,0.180746,,
1568115184.797326835,,0.226604,,,,
1568115184.797326835,,,0.414183,,,
1568115184.802355689,,,,,,204
1568115184.943314832,,,,0.165831,,
1568115184.983717504,,0.191251,,,,
1568115184.988748272,,,0.361481,,,
1568115184.988748272,,,,,,179
1568115185.147261871,,,,0.164605,,
1568115185.187504655,,0.157945,,,,
1568115185.187504655,,,0.329719,,,
1568115185.187504655,,,,,,161
1568115185.348677672,,,,0.175822,,
1568115185.389045146,,0.1776,,,,
1568115185.389045146,,,0.360146,,,
1568115185.389045146,,,,,,177
1568115185.550281079,,,,0.178946,,
1568115185.596365785,,0.184018,,,,
1568115185.596365785,,,0.369787,,,
1568115185.596365785,,,,,,181
1568115185.747332839,,,,0.180085,,
1568115185.792650450,,0.168671,,,,
1568115185.792650450,,,0.355046,,,
1568115185.792650450,,,,,,174
1568115185.948870022,,,,0.172961,,
1568115185.994162885,,0.199421,,,,
1568115185.994162885,,,0.379416,,,
1568115185.994162885,,,,,,186
1568115186.150374262,,,,0.182286,,
1568115186.195796199,,0.169942,,,,
1568115186.195796199,,,0.357392,,,
1568115186.195796199,,,,,,176
1568115186.362026945,,,,0.190715,,
1568115186.397840486,,0.145101,,,,
1568115186.397840486,,,0.343156,,,
1568115186.397840486,,,,,,169
1568115186.551688284,,,,0.181188,,
1568115186.576866005,,0.107223,,,,
1568115186.581897690,,,0.29678,,,
1568115186.581897690,,,,,,146
1568115186.622147067,,,,0.131389,,
1568115186.749832569,,,,0.177172,,
1568115186.795210299,,0.109671,,,,
1568115186.795210299,,,0.385887,,,
1568115186.795210299,,,,,,190
1568115186.946278395,,,,0.1716,,
1568115186.996589273,,0.118721,,,,
1568115186.996589273,,,0.396009,,,
1568115186.996589273,,,,,,195
1568115187.147901534,,,,0.171027,,
1568115187.193183864,,0.127416,,,,
1568115187.198216600,,,0.399038,,,
1568115187.198216600,,,,,,197
1568115187.354298849,,,,0.178904,,
1568115187.399669903,,0.12507,,,,
1568115187.399669903,,,0.400644,,,
1568115187.399669903,,,,,,198
1568115187.548129205,,,,0.162807,,
1568115187.593435571,,0.103674,,,,
1568115187.593435571,,,0.377441,,,
1568115187.593435571,,,,,,185
1568115187.749572259,,,,0.166933,,
1568115187.799928327,,0.101478,,,,
1568115187.799928327,,,0.355872,,,
1568115187.799928327,,,,,,175
1568115187.951005441,,,,0.170246,,
1568115187.996340666,,0.113023,,,,
1568115187.996340666,,,0.373925,,,
1568115187.996340666,,,,,,183
1568115188.162944883,,,,0.195808,,
1568115188.203201665,,0.0997928,,,,
1568115188.208238310,,,0.402107,,,
1568115188.208238310,,,,,,197
1568115188.359232431,,,,0.191971,,
1568115188.399494218,,0.0864425,,,,
1568115188.399494218,,,0.37098,,,
1568115188.399494218,,,,,,184
1568115188.556349041,,,,0.185274,,
1568115188.606672775,,0.12758,,,,
1568115188.606672775,,,0.402729,,,
1568115188.606672775,,,,,,197
1568115188.754637564,,,,0.162437,,
1568115188.810008280,,0.168049,,,,
1568115188.810008280,,,0.417134,,,
1568115188.810008280,,,,,,206
1568115188.961045086,,,,0.188368,,
1568115189.016475038,,0.167908,,,,
1568115189.016475038,,,0.457927,,,
1568115189.016475038,,,,,,226
1568115189.157414226,,,,0.173628,,
1568115189.207858657,,0.118071,,,,
1568115189.207858657,,,0.390439,,,
1568115189.207858657,,,,,,192
1568115189.354014769,,,,0.159072,,
1568115189.404977961,,0.135381,,,,
1568115189.404977961,,,0.3963,,,
1568115189.404977961,,,,,,195
1568115189.556197883,,,,0.17001,,
1568115189.606508223,,0.114729,,,,
1568115189.606508223,,,0.381157,,,
1568115189.606508223,,,,,,188
1568115189.754552170,,,,0.183252,,
1568115189.804885781,,0.119765,,,,
1568115189.804885781,,,0.431186,,,
1568115189.804885781,,,,,,213
1568115189.965920442,,,,0.196891,,
1568115190.011249434,,0.110471,,,,
1568115190.011249434,,,0.419879,,,
1568115190.011249434,,,,,,207
1568115190.152281775,,,,0.162187,,
1568115190.202613440,,0.119246,,,,
1568115190.207652180,,,0.390512,,,
1568115190.207652180,,,,,,193
1568115190.359016727,,,,0.173279,,
1568115190.404348373,,0.115416,,,,
1568115190.404348373,,,0.406845,,,
1568115190.409380008,,,,,,199
1568115190.560376277,,,,0.160855,,
1568115190.600653080,,0.114289,,,,
1568115190.600653080,,,0.360039,,,
1568115190.600653080,,,,,,178
1568115190.761774536,,,,0.171983,,
1568115190.802046976,,0.102775,,,,
1568115190.802046976,,,0.360765,,,
1568115190.802046976,,,,,,177
1568115190.963194681,,,,0.172171,,
1568115191.008499702,,0.105844,,,,
1568115191.008499702,,,0.391602,,,
1568115191.008499702,,,,,,194
1568115191.164575966,,,,0.184055,,
1568115191.214959620,,0.11668,,,,
1568115191.214959620,,,0.41666,,,
1568115191.214959620,,,,,,206
1568115191.365961630,,,,0.181188,,
1568115191.416295037,,0.116908,,,,
1568115191.416295037,,,0.396449,,,
1568115191.416295037,,,,,,194
1568115191.572448772,,,,0.198081,,
1568115191.627865839,,0.130826,,,,
1568115191.627865839,,,0.453576,,,
1568115191.627865839,,,,,,223
1568115191.768793549,,,,0.183696,,
1568115191.809560725,,0.0955703,,,,
1568115191.809560725,,,0.365947,,,
1568115191.809560725,,,,,,180
1568115191.945533824,,,,0.170503,,
1568115191.945533824,,0.125346,,,,
1568115191.945533824,,,0.380915,,,
1568115191.945533824,,,,,,187
