Duration,x,y,z,x,y,z,w
1568115184.853984000,14.9356,-1.77093,0.543074,-0.0035002,0.0095817,0.736537,0.676321
1568115185.054391000,14.9321,-1.76965,0.542074,-0.00331868,0.00957658,0.736472,0.676393
1568115185.254776000,14.933,-1.77293,0.542285,-0.00356041,0.00979376,0.736461,0.6764
1568115185.455238000,14.932,-1.77032,0.543937,-0.00334879,0.00973985,0.736585,0.676267
1568115185.655632000,14.9351,-1.77118,0.543529,-0.00307734,0.00945221,0.736517,0.676346
1568115185.855997000,14.9339,-1.77028,0.542232,-0.00327359,0.00955299,0.736528,0.676331
1568115186.056605000,14.9335,-1.7696,0.544172,-0.00321251,0.00951389,0.736517,0.676344
1568115186.256838000,14.9337,-1.76813,0.544963,-0.00306073,0.00906541,0.736546,0.676319
1568115186.457236000,14.9328,-1.76899,0.543414,-0.00302094,0.00936658,0.736503,0.676363
1568115186.657695000,14.9323,-1.77004,0.546511,-0.00333538,0.00953347,0.736646,0.676203
1568115186.857981000,14.9331,-1.76844,0.544401,-0.00343534,0.0095482,0.736568,0.676287
1568115187.058372000,14.9302,-1.7685,0.54386,-0.00351681,0.00971595,0.736608,0.676241
1568115187.258773000,14.9348,-1.7683,0.543958,-0.00329936,0.00950821,0.73654,0.676319
1568115187.459300000,14.9329,-1.76925,0.544717,-0.00321872,0.00960219,0.736682,0.676163
1568115187.659543000,14.8275,-1.64871,0.277693,0.00887016,-0.00442885,0.733686,0.679416
1568115187.859958000,14.8252,-1.64806,0.285039,0.00995597,-0.00481995,0.733277,0.679841
1568115188.060619000,14.8316,-1.64747,0.277048,0.0101525,-0.00474163,0.733443,0.679659
1568115188.260733000,14.8287,-1.64409,0.279056,0.0098628,-0.00516843,0.732935,0.680208
1568115188.461224000,14.8343,-1.64879,0.273594,0.00981546,-0.0047066,0.733876,0.679196
1568115188.661593000,14.8268,-1.64652,0.269058,0.0093104,-0.00399443,0.733577,0.67953
1568115188.861977000,14.8199,-1.64613,0.269415,0.00964559,-0.00442815,0.733005,0.68014
1568115189.062316000,14.8339,-1.64989,0.273718,0.00932502,-0.00413665,0.733982,0.679093
1568115189.262836000,14.8287,-1.64618,0.273755,0.0102808,-0.00501321,0.733398,0.679703
1568115189.463213000,14.8255,-1.65005,0.273611,0.0094185,-0.00477602,0.733238,0.67989
1568115189.663565000,14.8257,-1.64902,0.278771,0.0100106,-0.00493385,0.733494,0.679604
1568115189.863988000,14.8343,-1.64859,0.271133,0.0101176,-0.00494045,0.733449,0.679651
1568115190.064316000,14.8294,-1.64516,0.280778,0.0104686,-0.00604561,0.733297,0.679801
1568115190.264762000,14.8346,-1.65176,0.284524,0.00890737,-0.00423785,0.733727,0.679373
1568115190.465134000,14.8222,-1.64702,0.279523,0.00999074,-0.00557849,0.73345,0.679647
1568115190.665522000,14.8342,-1.64779,0.28055,0.0101349,-0.00491156,0.733865,0.679202
1568115190.865960000,14.8176,-1.64664,0.269957,0.00984683,-0.00507991,0.732862,0.680287
1568115191.066344000,14.8355,-1.64899,0.276082,0.00986104,-0.00494115,0.734022,0.679037
1568115191.266725000,14.8316,-1.65112,0.277637,0.00997215,-0.00494388,0.733591,0.6795
1568115191.467102000,14.8227,-1.64881,0.274364,0.00992277,-0.00436504,0.733541,0.679559
1568115191.667521000,14.8248,-1.64449,0.276393,0.00966442,-0.00442531,0.733033,0.68011
1568115191.868026000,14.8374,-1.64939,0.27975,0.00979373,-0.00456234,0.734001,0.679063
1568115192.068258000,14.8329,-1.64788,0.270309,0.00940787,-0.0045391,0.733623,0.679477
1568115192.268702000,14.8485,-1.64395,0.279383,0.0103861,-0.00498413,0.733383,0.679718
1568115192.469153000,14.8357,-1.64585,0.277671,0.0103624,-0.00579887,0.733472,0.679616
1568115192.669557000,14.8141,-1.64515,0.27609,0.0098348,-0.00538374,0.732601,0.680566
1568115192.869905000,14.8243,-1.64762,0.274615,0.0100203,-0.00496559,0.732981,0.680157
1568115193.070231000,14.8246,-1.64134,0.271876,0.0102947,-0.00559329,0.732708,0.680443
1568115193.270699000,14.8419,-1.65056,0.275958,0.00997361,-0.0051862,0.734452,0.678567
1568115193.471082000,14.8287,-1.64557,0.270645,0.0102976,-0.00508621,0.733189,0.679928
1568115193.671486000,14.8314,-1.64792,0.277379,0.00977938,-0.00532965,0.733964,0.679098
1568115193.871850000,14.825,-1.64984,0.28046,0.00975949,-0.00502767,0.733758,0.679322
1568115194.072271000,14.8344,-1.64871,0.272403,0.0101195,-0.00469948,0.733625,0.679463
1568115194.272664000,14.8292,-1.6478,0.277252,0.0101564,-0.0051206,0.733655,0.679426
1568115194.473032000,14.8185,-1.64393,0.278557,0.0107729,-0.0055815,0.732888,0.680241
1568115194.673442000,14.8283,-1.64898,0.279783,0.00994914,-0.00511329,0.733604,0.679485
1568115194.873824000,14.8322,-1.64486,0.273691,0.0106709,-0.00552261,0.733658,0.679413
1568115195.074178000,14.8279,-1.6464,0.28315,0.00974475,-0.0056626,0.7336,0.679488
1568115195.274664000,14.8276,-1.64719,0.275473,0.0103929,-0.00525329,0.733662,0.679415
1568115195.475029000,14.8285,-1.64684,0.27973,0.00967143,-0.00515029,0.733074,0.68006
1568115195.675436000,14.8104,-1.64679,0.281092,0.00998497,-0.00526865,0.733004,0.680131
1568115195.875793000,14.8283,-1.64942,0.279946,0.00939287,-0.00461953,0.733237,0.679893
1568115196.076275000,14.8246,-1.64375,0.279662,0.0105417,-0.00599071,0.733306,0.67979
1568115196.276636000,14.8286,-1.64645,0.283638,0.00956943,-0.00533748,0.733276,0.679842
1568115196.477071000,14.8321,-1.64737,0.287197,0.00957159,-0.00455774,0.733687,0.679405
