Duration,x,y,z,x,y,z,w
1568115201.887712000,14.9265,-1.74848,0.498074,0.00294871,0.00164323,0.736456,0.676477
1568115202.088160000,14.9365,-1.74936,0.496408,0.00271328,0.00164871,0.736458,0.676476
1568115202.288569000,14.9284,-1.75917,0.503533,0.00311966,0.0015669,0.736895,0.675998
1568115202.488919000,14.9255,-1.75678,0.497722,0.00245645,0.00206868,0.736722,0.676188
1568115202.689277000,14.9294,-1.75185,0.49603,0.00322933,0.00142347,0.736504,0.676425
1568115202.889675000,14.9318,-1.75026,0.496396,0.00286862,0.00177488,0.736527,0.6764
1568115203.090035000,14.9287,-1.75185,0.498287,0.00265932,0.00244556,0.736745,0.676161
1568115203.290426000,14.9307,-1.75004,0.499253,0.00273398,0.00217807,0.736488,0.676441
1568115203.490890000,14.9246,-1.75484,0.500297,0.00315203,0.00208202,0.736425,0.676509
1568115203.691323000,14.9298,-1.75263,0.494734,0.00274202,0.00220383,0.736387,0.676552
1568115203.891690000,14.9325,-1.75069,0.498392,0.00252799,0.00239142,0.736465,0.676467
1568115204.092104000,14.9346,-1.74513,0.5025,0.00276379,0.00227662,0.735931,0.677047
1568115204.292507000,14.9255,-1.74604,0.498308,0.00281186,0.00164026,0.736801,0.676101
1568115204.492859000,14.9266,-1.75326,0.487951,0.00216003,0.00241485,0.73637,0.676572
1568115204.693206000,14.9277,-1.74966,0.501382,0.00309085,0.00202798,0.737083,0.675792
1568115204.893639000,14.9095,-1.75419,0.502385,0.00267894,0.00238529,0.738226,0.674544
