Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115178.985089724,,,,0.741903,,
1568115179.030403843,,,,0.171089,,
1568115179.087802766,,0.391379,,,,
1568115179.087802766,,,0.56794,,,
1568115179.087802766,,,,,,0
1568115179.127076368,,,,0.167027,,
1568115179.181739237,,0.397762,,,,
1568115179.181739237,,,0.569156,,,
1568115179.181739237,,,,,,282
1568115179.314831274,,,,0.169094,,
1568115179.363135872,,0.325573,,,,
1568115179.363135872,,,0.499652,,,
1568115179.363135872,,,,,,248
1568115179.515452874,,,,0.168318,,
1568115179.557708841,,0.316905,,,,
1568115179.557708841,,,0.492045,,,
1568115179.557708841,,,,,,243
1568115179.714892185,,,,0.164073,,
1568115179.751123852,,0.255045,,,,
1568115179.751123852,,,0.427106,,,
1568115179.751123852,,,,,,209
1568115179.917338982,,,,0.18895,,
1568115179.953587044,,0.256898,,,,
1568115179.953587044,,,0.452224,,,
1568115179.953587044,,,,,,223
1568115180.125839270,,,,0.195421,,
1568115180.159094551,,0.228158,,,,
1568115180.159094551,,,0.430429,,,
1568115180.159094551,,,,,,212
1568115180.313241361,,,,0.183972,,
1568115180.346457011,,0.220557,,,,
1568115180.346457011,,,0.410944,,,
1568115180.346457011,,,,,,202
1568115180.521767432,,,,0.194058,,
1568115180.564054805,,0.272999,,,,
1568115180.564054805,,,0.474007,,,
1568115180.564054805,,,,,,234
1568115180.718408632,,,,0.182052,,
1568115180.754690654,,0.240913,,,,
1568115180.754690654,,,0.428915,,,
1568115180.754690654,,,,,,211
1568115180.921002321,,,,0.189026,,
1568115180.954212447,,0.231099,,,,
1568115180.954212447,,,0.425598,,,
1568115180.954212447,,,,,,210
1568115181.118118662,,,,0.190777,,
1568115181.148584593,,0.237341,,,,
1568115181.148584593,,,0.436552,,,
1568115181.148584593,,,,,,214
1568115181.311894933,,,,0.177654,,
1568115181.345126175,,0.235604,,,,
1568115181.345126175,,,0.419638,,,
1568115181.345126175,,,,,,207
1568115181.517535013,,,,0.175915,,
1568115181.544722736,,0.168607,,,,
1568115181.544722736,,,0.350914,,,
1568115181.544722736,,,,,,172
1568115181.719945676,,,,0.18917,,
1568115181.744097934,,0.158669,,,,
1568115181.744097934,,,0.353331,,,
1568115181.744097934,,,,,,174
1568115181.922392997,,,,0.18868,,
1568115181.949571503,,0.178744,,,,
1568115181.949571503,,,0.373467,,,
1568115181.949571503,,,,,,184
1568115182.121935760,,,,0.181052,,
1568115182.149091322,,0.172765,,,,
