Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1553088512.061993603,,,,0.681047,,
1553088512.152491670,,,,0.0978673,,
1553088512.232976325,,0.233484,,,,
1553088512.232976325,,,0.333939,,,
1553088512.232976325,,,,,,0
1553088512.303347931,,,,0.10745,,
1553088512.363712704,,0.171495,,,,
1553088512.363712704,,,0.28156,,,
1553088512.363712704,,,,,,278
1553088512.424079819,,,,0.0879617,,
1553088512.474417558,,0.168668,,,,
1553088512.474417558,,,0.258833,,,
1553088512.474417558,,,,,,255
1553088512.534826957,,,,0.0864601,,
1553088512.575111869,,0.136714,,,,
1553088512.575111869,,,0.225118,,,
1553088512.575111869,,,,,,222
1553088512.635515247,,,,0.0990706,,
1553088512.675746254,,0.140299,,,,
1553088512.675746254,,,0.241555,,,
1553088512.675746254,,,,,,238
1553088512.746177444,,,,0.0994979,,
1553088512.786406107,,0.118325,,,,
1553088512.786406107,,,0.219794,,,
1553088512.786406107,,,,,,216
1553088512.847958845,,,,0.0975757,,
1553088512.898496092,,0.147391,,,,
1553088512.898496092,,,0.246714,,,
1553088512.898496092,,,,,,243
1553088512.958776801,,,,0.0912308,,
1553088512.999013745,,0.125222,,,,
1553088512.999013745,,,0.218133,,,
1553088512.999013745,,,,,,215
1553088513.059359200,,,,0.0959185,,
1553088513.079498692,,0.083953,,,,
1553088513.079498692,,,0.181714,,,
1553088513.079498692,,,,,,179
1553088513.139848112,,,,0.0944849,,
1553088513.170030920,,0.110789,,,,
1553088513.180109470,,,0.207705,,,
1553088513.180109470,,,,,,204
1553088513.240433538,,,,0.099889,,
1553088513.270592654,,0.117268,,,,
1553088513.270592654,,,0.219858,,,
1553088513.270592654,,,,,,216
1553088513.330938851,,,,0.0775138,,
1553088513.371245712,,0.109755,,,,
1553088513.371245712,,,0.188894,,,
1553088513.371245712,,,,,,186
1553088513.441645738,,,,0.0971515,,
1553088513.471823115,,0.0923686,,,,
1553088513.471823115,,,0.191953,,,
1553088513.471823115,,,,,,188
1553088513.542241631,,,,0.0867612,,
1553088513.572446585,,0.110757,,,,
1553088513.572446585,,,0.199631,,,
1553088513.572446585,,,,,,196
1553088513.632799034,,,,0.0969351,,
1553088513.673079668,,0.120373,,,,
1553088513.673079668,,,0.219888,,,
1553088513.673079668,,,,,,217
1553088513.743556461,,,,0.0920764,,
1553088513.773715992,,0.105898,,,,
1553088513.773715992,,,0.199755,,,
1553088513.773715992,,,,,,196
1553088513.834051219,,,,0.0869656,,
1553088513.874290134,,0.1046,,,,
1553088513.874290134,,,0.193661,,,
1553088513.874290134,,,,,,190
1553088513.934649997,,,,0.0842325,,
1553088513.964828700,,0.0914053,,,,
1553088513.964828700,,,0.177092,,,
1553088513.964828700,,,,,,174
1553088514.045251742,,,,0.0882115,,
1553088514.075492118,,0.0862423,,,,
1553088514.075492118,,,0.176313,,,
1553088514.075492118,,,,,,173
1553088514.145897936,,,,0.0814843,,
1553088514.176109284,,0.0988424,,,,
1553088514.176109284,,,0.182226,,,
1553088514.176109284,,,,,,179
1553088514.246670634,,,,0.0996308,,
1553088514.286919859,,0.131743,,,,
1553088514.286919859,,,0.233764,,,
1553088514.286919859,,,,,,230
1553088514.347280412,,,,0.0970697,,
1553088514.377462532,,0.0951734,,,,
1553088514.377462532,,,0.193986,,,
1553088514.377462532,,,,,,191
1553088514.437836022,,,,0.0807189,,
1553088514.478129047,,0.0924952,,,,
1553088514.478129047,,,0.175209,,,
1553088514.478129047,,,,,,172
1553088514.550003464,,,,0.0901441,,
1553088514.580241455,,0.102247,,,,
1553088514.580241455,,,0.194848,,,
1553088514.580241455,,,,,,192
1553088514.650693863,,,,0.0918629,,
1553088514.680903568,,0.0958214,,,,
1553088514.680903568,,,0.190543,,,
1553088514.680903568,,,,,,187
1553088514.741329021,,,,0.0810123,,
1553088514.781884301,,0.0944043,,,,
1553088514.781884301,,,0.177008,,,
1553088514.781884301,,,,,,174
1553088514.862390020,,,,0.116041,,
1553088514.912709450,,0.139909,,,,
1553088514.912709450,,,0.257614,,,
1553088514.912709450,,,,,,254
1553088514.973247844,,,,0.0924728,,
1553088515.003388258,,0.110399,,,,
1553088515.003388258,,,0.204751,,,
1553088515.003388258,,,,,,202
1553088515.063636642,,,,0.0878325,,
1553088515.083747473,,0.0772142,,,,
1553088515.083747473,,,0.167074,,,
1553088515.083747473,,,,,,164
1553088515.144145076,,,,0.0794591,,
1553088515.174341804,,0.073745,,,,
1553088515.174341804,,,0.155142,,,
1553088515.174341804,,,,,,152
1553088515.254862715,,,,0.0924666,,
1553088515.274989216,,0.0530876,,,,
1553088515.274989216,,,0.147928,,,
1553088515.274989216,,,,,,145
1553088515.355500318,,,,0.110487,,
1553088515.375600089,,0.061671,,,,
1553088515.375600089,,,0.174766,,,
