Duration,x,y,z,x,y,z,w
1568115199.282577000,14.8398,-1.64269,0.284055,0.00997597,-0.00492878,0.734194,0.678849
1568115199.483020000,14.8358,-1.64375,0.285584,0.00966674,-0.00430489,0.733955,0.679115
1568115199.683453000,14.8402,-1.64189,0.278633,0.00979706,-0.00485099,0.734516,0.678504
1568115199.883771000,14.8327,-1.64238,0.276869,0.0101549,-0.00469317,0.734221,0.678818
1568115200.084312000,14.8298,-1.64352,0.28331,0.00991423,-0.00417428,0.734394,0.678638
1568115200.284686000,14.8438,-1.64039,0.279585,0.0100479,-0.00522068,0.734333,0.678694
1568115200.484970000,14.8451,-1.64618,0.281837,0.0100128,-0.00473269,0.734362,0.678667
1568115200.685373000,14.8334,-1.64387,0.271668,0.00996137,-0.00516886,0.734215,0.678825
1568115200.885925000,14.8527,-1.64386,0.280835,0.0105324,-0.00543051,0.734877,0.678097
1568115201.086179000,14.8391,-1.64139,0.277224,0.0100211,-0.00521536,0.73405,0.679001
1568115201.286595000,14.8336,-1.63693,0.276472,0.0108008,-0.00521848,0.734072,0.678966
1568115201.486953000,14.8367,-1.64927,0.281485,0.00961451,-0.0039015,0.734506,0.678523
1568115201.687349000,14.8395,-1.64361,0.278005,0.010709,-0.00582219,0.734608,0.678382
1568115201.887712000,14.8434,-1.64296,0.27786,0.0108358,-0.00614324,0.734786,0.678185
1568115202.088160000,14.8482,-1.64225,0.278656,0.0101847,-0.00579595,0.735,0.677966
1568115202.288569000,14.8471,-1.64052,0.274589,0.00993312,-0.00488539,0.734543,0.678471
1568115202.488919000,14.831,-1.6377,0.278907,0.0109692,-0.00630328,0.733884,0.679157
1568115202.689277000,14.8399,-1.64532,0.279311,0.00990814,-0.00510909,0.734499,0.678519
1568115202.889675000,14.8393,-1.63963,0.280408,0.010272,-0.00521984,0.734286,0.678743
1568115203.090035000,14.8469,-1.64359,0.282026,0.0104181,-0.00493585,0.734577,0.678428
1568115203.290426000,14.8408,-1.63923,0.277691,0.0102351,-0.00556257,0.734318,0.678706
1568115203.490890000,14.8394,-1.63756,0.276449,0.0107658,-0.00565589,0.734352,0.67866
1568115203.691323000,14.8368,-1.64605,0.283456,0.0102124,-0.0044457,0.734477,0.678542
1568115203.891690000,14.8392,-1.63822,0.282137,0.00993411,-0.00488978,0.733752,0.679327
1568115204.092104000,14.8451,-1.64274,0.281271,0.0100807,-0.00531044,0.73424,0.678794
1568115204.292507000,14.8299,-1.64153,0.279697,0.0104652,-0.00512093,0.734159,0.678878
1568115204.492859000,14.8341,-1.6397,0.272106,0.00993285,-0.00518193,0.733759,0.679317
1568115204.693206000,14.8264,-1.64471,0.28433,0.0101115,-0.00497809,0.734546,0.678466
1568115204.893639000,14.8181,-1.64257,0.2776,0.0106895,-0.00576381,0.735562,0.677348
1568115205.094058000,14.7791,-1.644,0.282273,0.00986333,-0.00473035,0.736468,0.676384
1568115205.294439000,14.7332,-1.64119,0.281797,0.0100257,-0.0060748,0.738403,0.674258
1568115205.494796000,14.6678,-1.64163,0.282748,0.00924881,-0.00471543,0.741393,0.670991
1568115205.695256000,14.6173,-1.64188,0.282551,0.00956355,-0.00555187,0.748535,0.663004
1568115205.895691000,14.6144,-1.64937,0.296607,0.00941991,-0.00584942,0.759291,0.650657
1568115206.096037000,14.6088,-1.64315,0.287532,0.00949906,-0.00654118,0.766896,0.641668
1568115206.296398000,14.5831,-1.64943,0.286615,0.00863278,-0.00579303,0.770666,0.637155
1568115206.496891000,14.563,-1.65705,0.288735,0.00828797,-0.00614797,0.772369,0.635091
1568115206.697183000,14.4942,-1.6592,0.285358,0.00890785,-0.00563598,0.770349,0.637535
1568115206.897675000,14.4506,-1.65638,0.287493,0.00987742,-0.00578415,0.768108,0.640218
1568115207.098067000,14.3937,-1.64186,0.291611,0.0097922,-0.00490474,0.76042,0.64934
1568115207.298727000,14.3195,-1.64812,0.287668,0.00926717,-0.00582165,0.749044,0.66243
1568115207.498764000,14.2252,-1.66088,0.292689,0.00930048,-0.00683274,0.738611,0.674033
1568115207.699186000,14.141,-1.66147,0.289753,0.00870744,-0.0059409,0.72739,0.686143
1568115207.899560000,14.0537,-1.69089,0.293215,0.00987785,-0.00786521,0.72021,0.693641
1568115208.099942000,14.0013,-1.65857,0.282774,0.00921324,-0.00922513,0.712369,0.701684
1568115208.300398000,13.9577,-1.62478,0.298192,0.00879986,-0.00851145,0.696717,0.717242
1568115208.500766000,13.913,-1.61318,0.294152,0.0105754,-0.00784055,0.680644,0.732496
1568115208.701154000,13.8538,-1.63616,0.306416,0.0110534,-0.00776145,0.671169,0.741181
1568115208.901578000,13.7898,-1.66076,0.299342,0.0116279,-0.00675886,0.666827,0.745091
1568115209.102009000,13.7335,-1.65225,0.296775,0.0133719,-0.00649239,0.666141,0.745678
1568115209.302346000,13.6833,-1.65142,0.28867,0.0124744,-0.00652236,0.666793,0.74511
1568115209.502717000,13.5974,-1.64752,0.295336,0.0118512,-0.00538071,0.667491,0.744504
1568115209.703147000,13.5338,-1.63271,0.293379,0.013235,-0.00717836,0.669015,0.743096
1568115209.903617000,13.4765,-1.62845,0.298331,0.011857,-0.00607237,0.670579,0.741718
1568115210.104055000,13.3977,-1.61407,0.295713,0.0122065,-0.00595641,0.671615,0.740776
1568115210.304355000,13.3383,-1.59916,0.293024,0.011822,-0.00727115,0.673703,0.738872
1568115210.504753000,13.2695,-1.5882,0.291876,0.0121242,-0.00757696,0.675307,0.737398
1568115210.705059000,13.2065,-1.57184,0.289482,0.0115225,-0.00755945,0.677694,0.735215
1568115210.905554000,13.1371,-1.56302,0.288567,0.0105636,-0.00792584,0.678766,0.734236
1568115211.106027000,13.0562,-1.5593,0.286515,0.0110286,-0.00750046,0.679777,0.733298
1568115211.306378000,12.9731,-1.55085,0.288238,0.0109235,-0.00792604,0.680388,0.732728
1568115211.506813000,12.8842,-1.52976,0.289379,0.0113116,-0.00856074,0.680583,0.732534
1568115211.707153000,12.8056,-1.51109,0.287006,0.0116699,-0.00951221,0.681021,0.732109
1568115211.907616000,12.7193,-1.50973,0.290213,0.0103,-0.00687189,0.681014,0.732166
1568115212.108026000,12.6333,-1.49652,0.282618,0.0105522,-0.00737681,0.679831,0.733256
1568115212.308405000,12.5571,-1.49256,0.287646,0.0109954,-0.00637042,0.678609,0.73439
1568115212.508735000,12.4825,-1.47535,0.279967,0.0124529,-0.00652162,0.676794,0.736038
1568115212.709212000,12.3952,-1.46564,0.293341,0.0137208,-0.00663115,0.672595,0.739854
1568115212.909558000,12.3116,-1.45119,0.286463,0.0138546,-0.0068018,0.665551,0.746192
1568115213.109979000,12.2373,-1.43858,0.298216,0.0142076,-0.00686996,0.656536,0.75413
1568115213.310384000,12.162,-1.42047,0.303385,0.0148826,-0.00735254,0.646446,0.76278
1568115213.510769000,12.0852,-1.39851,0.304644,0.0139409,-0.00667016,0.636776,0.770894
1568115213.711167000,12.0096,-1.37844,0.308258,0.0139705,-0.00744947,0.627593,0.77838
1568115213.911531000,11.9219,-1.34642,0.294222,0.0150555,-0.00633741,0.621813,0.782995
1568115214.111979000,11.8271,-1.32471,0.288334,0.0138953,-0.00687053,0.611931,0.790759
1568115214.312370000,11.7276,-1.30021,0.293916,0.0146907,-0.00520314,0.591382,0.806241
1568115214.512718000,11.6445,-1.27614,0.29071,0.0147041,-0.00454382,0.565695,0.824471
1568115214.713169000,11.5815,-1.23154,0.290906,0.0160901,-0.00438057,0.5411,0.840793
1568115214.913593000,11.5291,-1.1859,0.288967,0.0162337,-0.00495378,0.518239,0.855067
1568115215.113929000,11.4771,-1.13996,0.289456,0.0168111,-0.0043836,0.495799,0.868264
1568115215.314357000,11.4263,-1.10135,0.297709,0.0164754,-0.00401335,0.47442,0.880135
1568115215.514769000,11.3497,-1.06935,0.286369,0.017058,-0.00491554,0.450819,0.892439
1568115215.715172000,11.279,-1.04272,0.302641,0.0173859,-0.0056709,0.430198,0.902549
1568115215.915492000,11.2294,-0.970494,0.30158,0.0189466,-0.00388317,0.419577,0.907514
1568115216.115951000,11.171,-0.921244,0.314472,0.0179675,-0.00110467,0.404095,0.91454
1568115216.316527000,11.11,-0.883746,0.325526,0.0208532,-0.000793441,0.386733,0.921955
1568115216.516748000,11.0549,-0.827309,0.321006,0.0225954,-0.00116669,0.364874,0.930782
1568115216.717092000,11.0181,-0.772506,0.322787,0.0230843,-0.0017575,0.345357,0.938186
1568115216.917550000,10.9844,-0.726822,0.33012,0.0226929,-0.00148449,0.333508,0.942473
1568115217.117889000,10.9341,-0.679848,0.32386,0.0200947,0.000176554,0.331177,0.943354
1568115217.318323000,10.8991,-0.611854,0.326759,0.020861,-0.000294893,0.330808,0.943467
1568115217.518722000,10.8557,-0.545953,0.319528,0.0204497,0.000220174,0.330838,0.943466
1568115217.719055000,10.8108,-0.469682,0.331574,0.0218195,-0.00198197,0.329493,0.943904
1568115217.919557000,10.766,-0.401975,0.33541,0.0225678,-0.00275241,0.326508,0.944921
1568115218.119907000,10.7156,-0.342117,0.325112,0.0219837,-0.00198025,0.321508,0.94665
1568115218.320315000,10.6796,-0.27919,0.32684,0.0213894,-0.00217482,0.313635,0.9493
1568115218.520740000,10.6248,-0.226444,0.336294,0.0217231,-0.00241957,0.296636,0.95474
1568115218.721113000,10.6056,-0.160883,0.339847,0.0225782,-0.00299731,0.28352,0.958696
1568115218.921461000,10.5697,-0.104335,0.343313,0.0221904,-0.0032816,0.281879,0.959188
1568115219.121827000,10.5325,-0.0415227,0.347288,0.0212246,-0.00294679,0.27856,0.96018
1568115219.322239000,10.4886,0.0274559,0.346492,0.0211342,-0.00211716,0.274424,0.961374
1568115219.522622000,10.4545,0.10215,0.354819,0.0214639,-0.00277204,0.271884,0.962087
1568115219.722999000,10.4179,0.183333,0.352344,0.0222092,-0.00277211,0.272098,0.962009
1568115219.923387000,10.3821,0.258392,0.356405,0.0223196,-0.00249568,0.273439,0.961627
1568115220.123863000,10.3529,0.328547,0.361211,0.0211167,-0.00214752,0.275229,0.961144
1568115220.324239000,10.3167,0.39927,0.363524,0.0214916,-0.00200346,0.277437,0.960501
1568115220.524652000,10.282,0.472523,0.378775,0.0234217,-0.00310262,0.28005,0.959695
1568115220.725009000,10.2461,0.541076,0.380958,0.0225179,-0.00252951,0.284442,0.958425
1568115220.925422000,10.2082,0.615932,0.39675,0.0217368,-0.00305396,0.288085,0.957353
1568115221.125858000,10.1612,0.689996,0.397881,0.021712,-0.00390548,0.292399,0.956042
1568115221.326265000,10.1139,0.768818,0.398882,0.021629,-0.00370935,0.297635,0.954427
1568115221.526582000,10.0562,0.829408,0.401598,0.020512,-0.00430944,0.302338,0.95297
1568115221.727088000,10.0125,0.908977,0.399973,0.0208219,-0.00440441,0.309678,0.950603
1568115221.927417000,9.96266,0.98331,0.402405,0.0187848,-0.00401663,0.315773,0.94864
1568115222.127839000,9.90379,1.04501,0.402826,0.0165857,-0.00428757,0.320817,0.946986
1568115222.328262000,9.84564,1.1178,0.396395,0.0149976,-0.00396264,0.32818,0.944488
1568115222.528617000,9.78844,1.17749,0.385686,0.0145667,-0.0027278,0.338423,0.940877
1568115222.729051000,9.72865,1.24036,0.377513,0.0142575,-0.00172424,0.348971,0.937024
1568115222.929458000,9.66366,1.29192,0.356968,0.0123803,0.00296076,0.363093,0.931666
1568115223.129903000,9.60365,1.35116,0.365956,0.0141827,0.00277914,0.376511,0.926299
1568115223.330065000,9.52862,1.41229,0.373925,0.0137537,0.00127692,0.390342,0.920566
1568115223.530594000,9.46469,1.47316,0.380479,0.0132346,0.000843647,0.407347,0.913177
1568115223.730997000,9.40046,1.53048,0.389091,0.0132143,-0.000299732,0.425176,0.905014
1568115223.931370000,9.33565,1.58743,0.389889,0.0131655,-0.00103002,0.442585,0.896629
1568115224.131751000,9.27077,1.63843,0.397821,0.0128455,-0.00153016,0.461535,0.887028
1568115224.332159000,9.20906,1.68571,0.411239,0.0109469,-0.00184248,0.483675,0.875177
1568115224.532624000,9.16148,1.72632,0.412795,0.0109156,-0.00223582,0.509015,0.860686
1568115224.733001000,9.15065,1.76281,0.415126,0.00866331,-0.000698292,0.534763,0.844958
1568115224.933421000,9.12494,1.78866,0.426408,0.00989981,-0.000563576,0.553125,0.833039
1568115225.133723000,9.09811,1.80916,0.441316,0.00988122,-0.000504425,0.568412,0.822685
1568115225.334171000,9.06485,1.82553,0.429579,0.00991771,-0.000718348,0.58328,0.81221
1568115225.534548000,9.03136,1.8364,0.432675,0.0109244,-0.000854755,0.598151,0.801309
1568115225.734996000,8.98547,1.84983,0.441857,0.0111856,-0.00213026,0.614605,0.788753
1568115225.935331000,8.94258,1.86016,0.439829,0.0112599,-0.00259907,0.634565,0.772783
1568115226.135776000,8.89944,1.86461,0.436299,0.0113472,-0.00222382,0.655579,0.755038
1568115226.336102000,8.85157,1.86472,0.434311,0.0112652,-0.00209188,0.674971,0.737756
1568115226.536597000,8.81002,1.86273,0.434206,0.0112714,-0.00261754,0.695844,0.7181
1568115226.736968000,8.76854,1.8566,0.437572,0.0116679,-0.00376986,0.71568,0.698321
1568115226.937376000,8.72421,1.8467,0.440544,0.0125743,-0.00411356,0.734387,0.678602
1568115227.137758000,8.68935,1.83574,0.439069,0.0120588,-0.00444648,0.750671,0.660552
1568115227.338086000,8.64888,1.82785,0.453811,0.0121762,-0.00594329,0.765675,0.643085
1568115227.538517000,8.60963,1.81624,0.451198,0.0113243,-0.00613284,0.778084,0.628028
1568115227.738874000,8.56197,1.8076,0.461337,0.0118637,-0.00716467,0.787827,0.61574
1568115227.939278000,8.51592,1.79643,0.46497,0.0118142,-0.00836746,0.797179,0.60357
1568115228.340126000,8.42752,1.75826,0.447483,0.010844,-0.008752,0.819836,0.572429
1568115228.740887000,8.33928,1.71529,0.443132,0.0110999,-0.00921855,0.839556,0.543081
1568115228.941244000,8.28477,1.68791,0.431815,0.0104215,-0.00751892,0.848601,0.528877
1568115229.342045000,8.1874,1.64396,0.428311,0.008852,-0.00867276,0.86663,0.498797
1568115229.742901000,8.09491,1.58781,0.426919,0.00924375,-0.00805175,0.882713,0.469753
1568115230.143615000,8.00532,1.52231,0.423515,0.00943778,-0.00662517,0.900579,0.43454
1568115230.744810000,7.90769,1.43065,0.435914,0.0087292,-0.00671944,0.925774,0.377917
1568115231.345974000,7.80374,1.31585,0.450274,0.00837191,-0.00805593,0.945294,0.326012
1568115231.947237000,7.7198,1.19377,0.456857,0.0082736,-0.00780733,0.960324,0.278654
1568115232.548363000,7.63823,1.06609,0.463235,0.00828942,-0.00845573,0.962681,0.270379
1568115233.149577000,7.55547,0.936028,0.458965,0.00796751,-0.00765508,0.965,0.262017
1568115233.750763000,7.46034,0.774962,0.453216,0.00666573,-0.00963783,0.97012,0.242342
1568115234.351918000,7.38116,0.620818,0.449712,0.0064507,-0.00944561,0.977268,0.211699
1568115235.153549000,7.29359,0.417691,0.450625,0.00467921,-0.014831,0.980989,0.193441
1568115235.754691000,7.21252,0.247192,0.441599,0.0044799,-0.015857,0.980532,0.195666
1568115236.155491000,7.15095,0.132681,0.43291,0.004356,-0.0160203,0.979551,0.20051
1568115236.556291000,7.06664,0.0225469,0.420929,0.00513261,-0.0156666,0.977521,0.210192
1568115236.756770000,7.03193,-0.035577,0.418297,0.00491393,-0.0153094,0.976503,0.214904
1568115237.157542000,6.96875,-0.136448,0.409417,0.00461389,-0.0159906,0.974789,0.222506
1568115237.558255000,6.90647,-0.228535,0.414881,0.00501551,-0.016529,0.974475,0.223831
1568115237.758697000,6.88107,-0.274486,0.405461,0.00519179,-0.0147841,0.974644,0.223211
1568115238.159563000,6.82739,-0.374695,0.415899,0.00511643,-0.0152376,0.975213,0.220683
1568115238.359916000,6.80039,-0.436198,0.399406,0.00500974,-0.0144605,0.975592,0.219057
1568115238.560335000,6.77018,-0.494624,0.408919,0.00464057,-0.0152513,0.975954,0.217395
1568115238.760756000,6.74107,-0.55357,0.405011,0.00511375,-0.0150288,0.976256,0.216038
1568115238.961123000,6.71726,-0.613563,0.405227,0.00519338,-0.0146616,0.976895,0.213153
1568115239.161503000,6.68427,-0.674232,0.403381,0.00502247,-0.0147097,0.977257,0.211486
1568115239.361904000,6.6547,-0.733718,0.400057,0.00603631,-0.0148031,0.977697,0.20941
1568115239.762744000,6.60002,-0.852205,0.410817,0.00667497,-0.0176006,0.97845,0.205624
1568115239.963194000,6.5722,-0.910765,0.404673,0.00609539,-0.0145923,0.978944,0.203516
1568115240.163589000,6.53543,-0.972653,0.405103,0.00573709,-0.0145316,0.979037,0.203082
1568115240.363899000,6.50153,-1.03649,0.40252,0.00521922,-0.0148458,0.978957,0.20346
1568115240.564323000,6.47158,-1.09471,0.394379,0.00411059,-0.0156744,0.978711,0.204605
1568115240.764688000,6.44646,-1.15498,0.399464,0.00605555,-0.0128692,0.97818,0.207273
1568115240.965113000,6.41491,-1.20565,0.394776,0.00716463,-0.0125769,0.977126,0.212169
1568115241.165524000,6.38323,-1.2553,0.397084,0.0068917,-0.0132796,0.975558,0.219232
1568115241.365944000,6.32526,-1.31801,0.387548,0.00510429,-0.0159588,0.968455,0.248624
1568115241.566229000,6.26603,-1.38204,0.371639,0.00475274,-0.0166624,0.954616,0.297334
1568115241.766605000,6.20889,-1.42731,0.357303,0.00823478,-0.0150302,0.937512,0.34753
1568115241.967030000,6.16096,-1.46306,0.35229,0.00988965,-0.0136225,0.922252,0.386223
1568115242.167425000,6.08991,-1.48537,0.350472,0.0111898,-0.0112533,0.908525,0.417528
1568115242.568249000,5.95796,-1.54714,0.357831,0.0107687,-0.00847514,0.883728,0.4678
1568115242.768690000,5.90686,-1.5806,0.368895,0.0126566,-0.00836675,0.869408,0.493862
1568115242.969083000,5.84911,-1.6085,0.371068,0.0122434,-0.00743331,0.854675,0.518966
1568115243.369859000,5.71267,-1.64868,0.37922,0.0127323,-0.0068151,0.826976,0.562052
1568115243.570212000,5.64924,-1.66634,0.385947,0.0114085,-0.00532135,0.817347,0.576008
1568115243.770722000,5.57642,-1.67512,0.376487,0.0131717,-0.00766569,0.810869,0.58503
1568115244.171473000,5.43135,-1.71774,0.385595,0.0121587,-0.00664315,0.801895,0.597304
1568115244.572246000,5.26831,-1.7405,0.380664,0.0123951,-0.00809691,0.792419,0.609798
1568115245.173471000,5.03568,-1.78756,0.385785,0.0114726,-0.0104882,0.770555,0.637183
1568115245.774637000,4.80861,-1.79933,0.375949,0.0123237,-0.0100153,0.745082,0.666784
1568115246.175430000,4.66339,-1.80125,0.382491,0.0123559,-0.00848605,0.738701,0.673866
1568115246.576183000,4.52744,-1.80972,0.384334,0.0129766,-0.00864137,0.735526,0.677317
1568115246.776648000,4.45303,-1.80841,0.384963,0.0130754,-0.00668647,0.73369,0.679326
1568115247.177389000,4.30422,-1.81124,0.391628,0.0145747,-0.00633413,0.731605,0.681544
1568115247.578235000,4.13168,-1.81213,0.39424,0.0136392,-0.00597689,0.730469,0.682783
1568115247.778565000,4.03709,-1.80875,0.389233,0.0100096,-0.0109667,0.730489,0.682763
1568115248.179379000,3.85225,-1.80213,0.369874,0.00897582,-0.0122555,0.729939,0.683343
1568115248.379727000,3.77051,-1.8056,0.378897,0.00724288,-0.0129198,0.730557,0.682691
1568115248.580283000,3.69164,-1.81345,0.390543,0.00782474,-0.0115374,0.731451,0.681751
1568115248.980976000,3.53109,-1.82995,0.391776,0.0105421,-0.0087092,0.734133,0.678868
1568115249.181308000,3.44773,-1.83396,0.388686,0.00972449,-0.00904509,0.735668,0.677212
1568115249.381729000,3.36588,-1.83463,0.39108,0.0116565,-0.00692232,0.737855,0.674824
1568115249.582190000,3.28009,-1.82805,0.395783,0.0115568,-0.00621545,0.740235,0.672221
1568115249.782571000,3.21571,-1.84333,0.389859,0.0112421,-0.00866613,0.744902,0.667023
1568115250.183337000,3.05377,-1.85126,0.385603,0.0121038,-0.00697866,0.759624,0.650212
1568115250.383752000,2.96306,-1.85923,0.380858,0.0104333,-0.00968049,0.763603,0.645529
1568115250.584160000,2.8731,-1.8645,0.381218,0.00883526,-0.011619,0.767357,0.641054
1568115250.784552000,2.75682,-1.88064,0.382304,0.0100277,-0.00877009,0.769497,0.638511
1568115250.984945000,2.65676,-1.89347,0.37829,0.0105452,-0.00760399,0.771773,0.635766
1568115251.185372000,2.5484,-1.90164,0.383333,0.0112269,-0.00698555,0.773704,0.633409
1568115251.385777000,2.44982,-1.91993,0.381743,0.0118644,-0.00625273,0.775887,0.63073
1568115251.586157000,2.36044,-1.94032,0.38398,0.0117469,-0.00735265,0.778934,0.626953
1568115251.786490000,2.26303,-1.9597,0.378158,0.0105956,-0.00797049,0.781172,0.624175
1568115251.986955000,2.17425,-1.97765,0.384001,0.0100336,-0.00868233,0.783463,0.621297
1568115252.187264000,2.07184,-1.99897,0.377046,0.0102368,-0.00926721,0.785517,0.618686
