Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115193.240022429,,,0.505196,,,
1568115193.240022429,,,,,0.00535023,
1568115193.240022429,,,,,,252
1568115193.365837173,,,,0.178496,,
1568115193.437794764,0.361419,,,,,
1568115193.437794764,,,0.548106,,,
1568115193.437794764,,,,,0.00836579,
1568115193.437794764,,,,,,273
1568115193.568664504,,,,0.182841,,
1568115193.634069468,0.316492,,,,,
1568115193.634069468,,,0.506785,,,
1568115193.634069468,,,,,0.0063916,
1568115193.634069468,,,,,,252
1568115193.769944840,,,,0.179482,,
1568115193.825302700,0.285735,,,,,
1568115193.830342776,,,0.476538,,,
1568115193.830342776,,,,,0.0137091,
1568115193.830342776,,,,,,238
1568115193.971235578,,,,0.178939,,
1568115194.016729692,0.229735,,,,,
1568115194.016729692,,,0.418025,,,
1568115194.016729692,,,,,0.00718382,
1568115194.016729692,,,,,,207
1568115194.163714875,,,,0.179667,,
1568115194.224112726,0.27216,,,,,
1568115194.224112726,,,0.459007,,,
1568115194.229124360,,,,,0.00748109,
1568115194.229124360,,,,,,228
1568115194.370013570,,,,0.177233,,
1568115194.415328239,0.198568,,,,,
1568115194.415328239,,,0.381673,,,
1568115194.415328239,,,,,0.00629107,
1568115194.415328239,,,,,,190
1568115194.566576089,,,,0.177662,,
1568115194.616952714,0.230745,,,,,
1568115194.616952714,,,0.41432,,,
1568115194.616952714,,,,,0.00696947,
1568115194.616952714,,,,,,207
1568115194.767915287,,,,0.179259,,
1568115194.818550016,0.220589,,,,,
1568115194.818550016,,,0.410297,,,
1568115194.818550016,,,,,0.00837587,
1568115194.818550016,,,,,,203
1568115194.974591617,,,,0.184704,,
1568115195.009815190,0.174349,,,,,
1568115195.014930384,,,0.366794,,,
1568115195.014930384,,,,,0.0107931,
1568115195.014930384,,,,,,184
1568115195.170914217,,,,0.181318,,
1568115195.216203092,0.2064,,,,,
1568115195.216203092,,,0.395065,,,
1568115195.216203092,,,,,0.00794863,
1568115195.216203092,,,,,,198
1568115195.367366910,,,,0.181424,,
1568115195.407662861,0.17792,,,,,
1568115195.407662861,,,0.366242,,,
1568115195.412692103,,,,,0.00871997,
1568115195.412692103,,,,,,183
1568115195.573698677,,,,0.184498,,
1568115195.619004670,0.228978,,,,,
1568115195.624612359,,,0.421838,,,
1568115195.624612359,,,,,0.0141578,
1568115195.624612359,,,,,,211
1568115195.775621643,,,,0.182633,,
1568115195.836029797,0.278127,,,,,
1568115195.836029797,,,0.467757,,,
1568115195.836029797,,,,,0.0100828,
1568115195.836029797,,,,,,234
1568115195.971905591,,,,0.181161,,
1568115196.017185715,0.231846,,,,,
1568115196.022224795,,,0.419695,,,
1568115196.022224795,,,,,0.00956118,
1568115196.022224795,,,,,,211
1568115196.178206567,,,,0.195509,,
1568115196.228519304,0.240354,,,,,
1568115196.233551727,,,0.443803,,,
1568115196.233551727,,,,,0.0136852,
1568115196.233551727,,,,,,223
1568115196.379526098,,,,0.195392,,
1568115196.429880868,0.244437,,,,,
1568115196.429880868,,,0.446611,,,
1568115196.434913021,,,,,0.0096215,
1568115196.434913021,,,,,,224
1568115196.577673124,,,,0.192419,,
1568115196.638566241,0.251525,,,,,
1568115196.638566241,,,0.449781,,,
1568115196.638566241,,,,,0.0134914,
1568115196.638566241,,,,,,226
1568115196.784510540,,,,0.199906,,
1568115196.819744955,0.182856,,,,,
1568115196.824941717,,,0.39026,,,
1568115196.824941717,,,,,0.0101213,
1568115196.824941717,,,,,,195
1568115196.981021724,,,,0.192831,,
1568115197.036476341,0.25662,,,,,
1568115197.036476341,,,0.454964,,,
1568115197.036476341,,,,,0.0117558,
1568115197.041509594,,,,,,229
1568115197.177352339,,,,0.185595,,
1568115197.227678391,0.253915,,,,,
1568115197.232854113,,,0.449224,,,
1568115197.232854113,,,,,0.0111531,
1568115197.232854113,,,,,,224
1568115197.383883785,,,,0.193171,,
1568115197.424101671,0.185222,,,,,
1568115197.424101671,,,0.387112,,,
1568115197.429133359,,,,,0.0127903,
1568115197.429133359,,,,,,193
1568115197.580055527,,,,0.191076,,
1568115197.630408211,0.246106,,,,,
1568115197.630408211,,,0.444958,,,
1568115197.635444827,,,,,0.012214,
1568115197.635444827,,,,,,223
1568115197.781393896,,,,0.200089,,
1568115197.842178636,0.272839,,,,,
1568115197.842178636,,,0.479694,,,
1568115197.847208493,,,,,0.0108813,
1568115197.847208493,,,,,,241
1568115197.983817563,,,,0.194109,,
1568115198.056168573,0.261979,,,,,
1568115198.056168573,,,0.467342,,,
1568115198.056168573,,,,,0.0150827,
1568115198.061207716,,,,,,234
1568115198.182152346,,,,0.191716,,
1568115198.237520714,0.274701,,,,,
1568115198.237520714,,,0.472611,,,
1568115198.242643183,,,,,0.0114129,
1568115198.242643183,,,,,,238
1568115198.388615995,,,,0.204286,,
1568115198.449013897,0.254857,,,,,
1568115198.449013897,,,0.469337,,,
1568115198.449013897,,,,,0.0120693,
1568115198.454044533,,,,,,235
1568115198.589977615,,,,0.198109,,
1568115198.625236642,0.139574,,,,,
1568115198.625236642,,,0.344474,,,
1568115198.625236642,,,,,0.0124395,
1568115198.625236642,,,,,,174
1568115198.816560813,,,,0.253866,,
1568115198.851799101,0.187774,,,,,
1568115198.857616239,,,0.452263,,,
1568115198.857616239,,,,,0.0170368,
1568115198.857616239,,,,,,228
1568115198.988511842,,,,0.199228,,
1568115199.028821122,0.190262,,,,,
1568115199.033854252,,,0.396132,,,
1568115199.033854252,,,,,0.0173837,
1568115199.033854252,,,,,,202
1568115199.184847921,,,,0.192215,,
1568115199.235183793,0.242681,,,,,
1568115199.235183793,,,0.44026,,,
1568115199.240214775,,,,,0.0118693,
1568115199.240214775,,,,,,222
1568115199.396219490,,,,0.21541,,
1568115199.441567494,0.19925,,,,,
1568115199.441567494,,,0.423917,,,
1568115199.441567494,,,,,0.0123134,
1568115199.441567494,,,,,,212
1568115199.587540807,,,,0.179322,,
1568115199.652950719,0.27884,,,,,
1568115199.652950719,,,0.465222,,,
1568115199.652950719,,,,,0.011617,
1568115199.652950719,,,,,,234
1568115199.793827675,,,,0.195251,,
1568115199.839155000,0.203969,,,,,
1568115199.839155000,,,0.40823,,,
1568115199.839155000,,,,,0.0116693,
1568115199.844196454,,,,,,205
1568115199.995148549,,,,0.197994,,
1568115200.035455368,0.192557,,,,,
1568115200.035455368,,,0.398697,,,
1568115200.040485273,,,,,0.0116528,
1568115200.040485273,,,,,,201
1568115200.191435817,,,,0.190952,,
1568115200.231757023,0.192327,,,,,
1568115200.231757023,,,0.38998,,,
1568115200.236802673,,,,,0.012674,
1568115200.236802673,,,,,,197
1568115200.387958391,,,,0.192669,,
1568115200.448488659,0.263266,,,,,
1568115200.448488659,,,0.464298,,,
1568115200.453520171,,,,,0.0186824,
1568115200.453520171,,,,,,236
1568115200.589375999,,,,0.189279,,
1568115200.624612425,0.172638,,,,,
1568115200.629643897,,,0.370259,,,
1568115200.629643897,,,,,0.0125976,
1568115200.629643897,,,,,,186
1568115200.790712100,,,,0.189595,,
1568115200.851301383,0.263903,,,,,
1568115200.851301383,,,0.463009,,,
1568115200.856342990,,,,,0.0157076,
1568115200.856342990,,,,,,233
1568115200.992301467,,,,0.19241,,
1568115201.042677144,0.252094,,,,,
1568115201.047709419,,,0.453779,,,
1568115201.047709419,,,,,0.0140498,
1568115201.047709419,,,,,,228
1568115201.193942676,,,,0.19161,,
1568115201.249306112,0.243556,,,,,
1568115201.249306112,,,0.445214,,,
1568115201.254339436,,,,,0.0170499,
1568115201.254339436,,,,,,225
1568115201.395182345,,,,0.197018,,
1568115201.425385142,0.136823,,,,,
1568115201.425385142,,,0.346081,,,
1568115201.430415758,,,,,0.0116519,
1568115201.430415758,,,,,,172
1568115201.591441094,,,,0.193036,,
1568115201.631689948,0.188859,,,,,
1568115201.631689948,,,0.388086,,,
1568115201.636720975,,,,,0.0137166,
1568115201.636720975,,,,,,197
1568115201.792657088,,,,0.198342,,
1568115201.837956534,0.20354,,,,,
1568115201.837956534,,,0.409763,,,
1568115201.842987418,,,,,0.0161318,
1568115201.842987418,,,,,,208
1568115201.994024201,,,,0.201986,,
1568115202.049382796,0.198821,,,,,
1568115202.049382796,,,0.407262,,,
1568115202.054416580,,,,,0.0176556,
1568115202.054416580,,,,,,207
1568115202.195328857,,,,0.205021,,
1568115202.245650614,0.205413,,,,,
1568115202.245650614,,,0.418596,,,
1568115202.251173024,,,,,0.0213558,
1568115202.251173024,,,,,,215
1568115202.392088099,,,,0.198849,,
1568115202.422300178,0.130593,,,,,
1568115202.422300178,,,0.337144,,,
1568115202.427328858,,,,,0.0235592,
1568115202.432356133,,,,,,175
1568115202.593342859,,,,0.191858,,
1568115202.628574981,0.170291,,,,,
1568115202.628574981,,,0.367715,,,
1568115202.633606127,,,,,0.0212385,
1568115202.633606127,,,,,,192
1568115202.789622225,,,,0.181671,,
1568115202.830296796,0.193644,,,,,
1568115202.835318761,,,0.38252,,,
1568115202.835318761,,,,,0.018773,
1568115202.835318761,,,,,,196
1568115202.991310762,,,,0.196308,,
1568115203.031927007,0.176112,,,,,
1568115203.031927007,,,0.381131,,,
1568115203.031927007,,,,,0.00997346,
1568115203.031927007,,,,,,190
1568115203.188090630,,,,0.175364,,
1568115203.218274044,0.169524,,,,,
1568115203.218274044,,,0.351408,,,
1568115203.218274044,,,,,0.00759957,
1568115203.218274044,,,,,,176
