Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1553088515.395422836,,,,0.670463,,
1553088515.486720278,,,,0.0945308,,
1553088515.557496500,,0.201924,,,,
1553088515.557496500,,,0.299236,,,
1553088515.557496500,,,,,,0
1553088515.617848591,,,,0.0932264,,
1553088515.678211231,,0.21314,,,,
1553088515.678211231,,,0.309167,,,
1553088515.678211231,,,,,,304
1553088515.748628250,,,,0.100736,,
1553088515.788882690,,0.121202,,,,
1553088515.788882690,,,0.223919,,,
1553088515.788882690,,,,,,221
1553088515.849319494,,,,0.0910375,,
1553088515.899975869,,0.163033,,,,
1553088515.899975869,,,0.255789,,,
1553088515.899975869,,,,,,252
1553088515.951384942,,,,0.0787226,,
1553088515.981496663,,0.0951048,,,,
1553088515.981496663,,,0.176257,,,
1553088515.981496663,,,,,,173
1553088516.041853349,,,,0.0917459,,
1553088516.083027100,,0.123478,,,,
1553088516.083027100,,,0.218118,,,
1553088516.083027100,,,,,,214
1553088516.143654227,,,,0.0988061,,
1553088516.183902651,,0.100503,,,,
1553088516.183902651,,,0.203296,,,
1553088516.183902651,,,,,,200
1553088516.234191813,,,,0.0799556,,
1553088516.274421056,,0.11802,,,,
1553088516.274421056,,,0.200257,,,
1553088516.274421056,,,,,,197
1553088516.335008523,,,,0.0980305,,
1553088516.365185024,,0.089594,,,,
1553088516.365185024,,,0.189812,,,
1553088516.365185024,,,,,,186
1553088516.425530421,,,,0.0961025,,
1553088516.455704230,,0.0932951,,,,
1553088516.455704230,,,0.191374,,,
1553088516.455704230,,,,,,188
1553088516.517317306,,,,0.0895966,,
1553088516.557565011,,0.129415,,,,
1553088516.557565011,,,0.220928,,,
1553088516.557565011,,,,,,218
1553088516.617879640,,,,0.0935051,,
1553088516.668178068,,0.166172,,,,
1553088516.668178068,,,0.261651,,,
1553088516.668178068,,,,,,258
1553088516.729771182,,,,0.0949858,,
1553088516.769998537,,0.132193,,,,
1553088516.769998537,,,0.229164,,,
1553088516.769998537,,,,,,226
1553088516.830396892,,,,0.0920266,,
1553088516.870639473,,0.137518,,,,
1553088516.870639473,,,0.231117,,,
1553088516.870639473,,,,,,228
1553088516.931020777,,,,0.0890916,,
1553088516.971295754,,0.105855,,,,
1553088516.971295754,,,0.196597,,,
1553088516.971295754,,,,,,194
1553088517.031614545,,,,0.0914352,,
1553088517.072648409,,0.128425,,,,
1553088517.072648409,,,0.22143,,,
1553088517.072648409,,,,,,218
1553088517.132933487,,,,0.0910355,,
1553088517.173260303,,0.109605,,,,
1553088517.173260303,,,0.202609,,,
1553088517.173260303,,,,,,199
1553088517.233705378,,,,0.0854547,,
1553088517.263882490,,0.105101,,,,
1553088517.263882490,,,0.193096,,,
1553088517.263882490,,,,,,190
1553088517.325598081,,,,0.0916901,,
1553088517.355749004,,0.104428,,,,
1553088517.355749004,,,0.199621,,,
1553088517.355749004,,,,,,196
1553088517.416120207,,,,0.0849148,,
1553088517.446288242,,0.103664,,,,
1553088517.446288242,,,0.191819,,,
1553088517.446288242,,,,,,187
1553088517.506669560,,,,0.0956367,,
1553088517.536873950,,0.09911,,,,
1553088517.546955193,,,0.19843,,,
1553088517.546955193,,,,,,196
1553088517.607277737,,,,0.0935669,,
1553088517.637467704,,0.101018,,,,
1553088517.637467704,,,0.197698,,,
1553088517.637467704,,,,,,194
1553088517.697883871,,,,0.0917937,,
1553088517.738118833,,0.111799,,,,
1553088517.738118833,,,0.205301,,,
1553088517.738118833,,,,,,202
1553088517.798651487,,,,0.0997798,,
1553088517.828849795,,0.109645,,,,
1553088517.828849795,,,0.211153,,,
1553088517.828849795,,,,,,208
1553088517.889165414,,,,0.0974437,,
1553088517.929391681,,0.120952,,,,
1553088517.929391681,,,0.22036,,,
1553088517.929391681,,,,,,217
1553088517.981103721,,,,0.0880117,,
1553088518.011275556,,0.0949989,,,,
1553088518.011275556,,,0.184687,,,
1553088518.011275556,,,,,,182
1553088518.081678928,,,,0.09383,,
1553088518.111848217,,0.0917419,,,,
1553088518.111848217,,,0.187906,,,
1553088518.111848217,,,,,,185
1553088518.182272776,,,,0.0847918,,
1553088518.212457351,,0.0975471,,,,
1553088518.212457351,,,0.185085,,,
1553088518.212457351,,,,,,181
1553088518.272858901,,,,0.079034,,
1553088518.303050047,,0.0738956,,,,
1553088518.303050047,,,0.155535,,,
1553088518.303050047,,,,,,152
1553088518.383618310,,,,0.105201,,
1553088518.403736364,,0.0524313,,,,
1553088518.403736364,,,0.159827,,,
1553088518.403736364,,,,,,157
1553088518.484221457,,,,0.0909484,,
1553088518.504351149,,0.0597136,,,,
1553088518.504351149,,,0.152642,,,
1553088518.504351149,,,,,,150
1553088518.615051228,,,,0.125484,,
1553088518.645236286,,0.0997083,,,,
1553088518.645236286,,,0.227065,,,
1553088518.655295940,,,,,,224
1553088518.715677113,,,,0.10249,,
1553088518.755917369,,0.143526,,,,
1553088518.766001873,,,0.249051,,,
1553088518.766001873,,,,,,245
1553088518.816356250,,,,0.0831966,,
1553088518.836415024,,0.0515,,,,
1553088518.836415024,,,0.136774,,,
1553088518.836415024,,,,,,134
1553088518.896746652,,,,0.0984055,,
1553088518.916882174,,0.0690832,,,,
1553088518.916882174,,,0.17013,,,
1553088518.916882174,,,,,,167
1553088519.290511307,,,,0.513073,,
1553088519.360931170,,,,0.0827977,,
1553088519.391136456,0.114075,,,,,
1553088519.391136456,,,,,0.00128977,
1553088519.391136456,,,0.199777,,,
1553088519.391136456,,,,,,196
1553088519.471612561,,,,0.106689,,
1553088519.521910407,0.173458,,,,,
1553088519.521910407,,,0.282787,,,
1553088519.521910407,,,,,0.00268056,
1553088519.521910407,,,,,,280
1553088519.583778977,,,,0.0965269,,
1553088519.634238507,0.155181,,,,,
1553088519.634238507,,,0.254761,,,
1553088519.634238507,,,,,0.00317139,
1553088519.634238507,,,,,,252
1553088519.704666563,,,,0.102607,,
1553088519.745024349,0.123749,,,,,
1553088519.745024349,,,0.229312,,,
1553088519.745024349,,,,,0.00310309,
1553088519.745024349,,,,,,226
1553088519.815441570,,,,0.100699,,
1553088519.845622109,0.125176,,,,,
1553088519.845622109,,,0.228873,,,
1553088519.855701322,,,,,0.00342797,
1553088519.855701322,,,,,,227
1553088519.916098906,,,,0.106234,,
1553088519.956397349,0.128431,,,,,
1553088519.956397349,,,0.237838,,,
1553088519.966500619,,,,,0.00389613,
1553088519.966500619,,,,,,236
1553088520.026841291,,,,0.0963164,,
1553088520.057013663,0.132652,,,,,
1553088520.057013663,,,0.231753,,,
1553088520.067076125,,,,,0.00361618,
1553088520.067076125,,,,,,230
1553088520.127391668,,,,0.102376,,
1553088520.168437815,0.123681,,,,,
1553088520.168437815,,,0.228644,,,
1553088520.168437815,,,,,0.00343725,
1553088520.168437815,,,,,,227
1553088520.238890613,,,,0.0979711,,
1553088520.269068692,0.121147,,,,,
1553088520.269068692,,,0.222414,,,
1553088520.269068692,,,,,0.00395123,
1553088520.269068692,,,,,,221
1553088520.332097720,,,,0.101133,,
1553088520.372269406,0.131146,,,,,
1553088520.372269406,,,0.23628,,,
1553088520.382432530,,,,,0.0049379,
1553088520.382432530,,,,,,234
1553088520.442773102,,,,0.0958916,,
1553088520.483016784,0.123167,,,,,
1553088520.483016784,,,0.221935,,,
1553088520.483016784,,,,,0.004754,
1553088520.483016784,,,,,,222
1553088520.544118104,,,,0.101106,,
1553088520.594572636,0.133502,,,,,
1553088520.594572636,,,0.237586,,,
1553088520.594572636,,,,,0.00410779,
1553088520.594572636,,,,,,236
1553088520.685070490,,,,0.130196,,
1553088520.725270038,0.127051,,,,,
1553088520.725270038,,,0.262234,,,
1553088520.725270038,,,,,0.00697557,
1553088520.725270038,,,,,,261
1553088520.785629260,,,,0.0993628,,
1553088520.835951639,0.139497,,,,,
1553088520.835951639,,,0.24259,,,
1553088520.835951639,,,,,0.00472142,
1553088520.835951639,,,,,,241
1553088520.896309813,,,,0.0939567,,
1553088520.926680114,0.108809,,,,,
1553088520.926680114,,,0.20586,,,
1553088520.926680114,,,,,0.00422509,
1553088520.926680114,,,,,,205
1553088520.997097808,,,,0.108841,,
1553088521.037331867,0.132455,,,,,
1553088521.047401444,,,0.245319,,,
1553088521.047401444,,,,,0.00770044,
1553088521.047401444,,,,,,246
1553088521.127871159,,,,0.115192,,
1553088521.168112735,0.129934,,,,,
1553088521.168112735,,,0.248687,,,
1553088521.168112735,,,,,0.00449366,
1553088521.168112735,,,,,,246
1553088521.228448846,,,,0.0939324,,
1553088521.268636410,0.131316,,,,,
1553088521.278696120,,,0.229207,,,
1553088521.278696120,,,,,0.0047829,
1553088521.278696120,,,,,,228
1553088521.339023500,,,,0.0981736,,
1553088521.379271892,0.132036,,,,,
1553088521.379271892,,,0.234054,,,
1553088521.389343502,,,,,0.0068831,
1553088521.389343502,,,,,,235
1553088521.449696849,,,,0.0970474,,
1553088521.479879519,0.0972099,,,,,
1553088521.479879519,,,0.197074,,,
1553088521.479879519,,,,,0.00558249,
1553088521.479879519,,,,,,198
1553088521.550341294,,,,0.0962715,,
1553088521.590522502,0.147667,,,,,
1553088521.590522502,,,0.249489,,,
1553088521.590522502,,,,,0.0047336,
1553088521.600577905,,,,,,247
1553088521.650896656,,,,0.0933919,,
1553088521.691133872,0.117012,,,,,
1553088521.691133872,,,0.213566,,,
1553088521.691133872,,,,,0.00548507,
1553088521.701196340,,,,,,214
1553088521.762123974,,,,0.0980534,,
1553088521.802353915,0.135042,,,,,
1553088521.802353915,,,0.235958,,,
1553088521.812422650,,,,,0.00664235,
1553088521.812422650,,,,,,238
1553088521.872782685,,,,0.105355,,
1553088521.913040458,0.120745,,,,,
1553088521.913040458,,,0.229655,,,
1553088521.913040458,,,,,0.00551883,
1553088521.913040458,,,,,,229
1553088521.973406047,,,,0.0943712,,
1553088522.014749160,0.129148,,,,,
1553088522.014749160,,,0.228015,,,
1553088522.024812993,,,,,0.00850687,
1553088522.034891317,,,,,,231
1553088522.085130125,,,,0.0917155,,
1553088522.135566936,0.140648,,,,,
1553088522.135566936,,,0.237245,,,
1553088522.135566936,,,,,0.0064399,
1553088522.135566936,,,,,,236
1553088522.196009892,,,,0.0910159,,
1553088522.236246609,0.109444,,,,,
1553088522.236246609,,,0.205624,,,
1553088522.236246609,,,,,0.00567849,
1553088522.236246609,,,,,,204
1553088522.296597073,,,,0.102374,,
1553088522.336835672,0.135155,,,,,
1553088522.336835672,,,0.241928,,,
1553088522.346895909,,,,,0.00581836,
1553088522.356960200,,,,,,242
1553088522.417305845,,,,0.092986,,
1553088522.457546802,0.139131,,,,,
1553088522.457546802,,,0.236125,,,
1553088522.467608403,,,,,0.0094654,
1553088522.467608403,,,,,,240
1553088522.527964873,,,,0.104048,,
1553088522.568172258,0.133089,,,,,
1553088522.568172258,,,0.240442,,,
1553088522.568172258,,,,,0.00621005,
1553088522.580423020,,,,,,242
1553088522.640776515,,,,0.0917645,,
1553088522.681021908,0.139523,,,,,
1553088522.681021908,,,0.237508,,,
1553088522.681021908,,,,,0.0104311,
1553088522.681021908,,,,,,239
1553088522.751595065,,,,0.109349,,
1553088522.791817797,0.146462,,,,,
1553088522.791817797,,,0.258381,,,
1553088522.801869569,,,,,0.00793179,
1553088522.801869569,,,,,,262
1553088522.862210939,,,,0.090506,,
1553088522.902460878,0.134674,,,,,
1553088522.902460878,,,0.228007,,,
1553088522.912521072,,,,,0.00600166,
1553088522.912521072,,,,,,229
1553088522.973870028,,,,0.103529,,
1553088523.014132006,0.134942,,,,,
1553088523.014132006,,,0.243392,,,
1553088523.024197986,,,,,0.00837132,
1553088523.024197986,,,,,,244
1553088523.104655586,,,,0.116147,,
1553088523.144899965,0.117767,,,,,
1553088523.144899965,,,0.240123,,,
1553088523.154968485,,,,,0.00843009,
1553088523.154968485,,,,,,241
1553088523.235441840,,,,0.123231,,
1553088523.285747153,0.14332,,,,,
1553088523.285747153,,,0.270853,,,
1553088523.295809371,,,,,0.0125929,
1553088523.295809371,,,,,,275
1553088523.356184392,,,,0.0990149,,
1553088523.401192508,0.134013,,,,,
1553088523.401192508,,,0.241283,,,
1553088523.401192508,,,,,0.0120902,
1553088523.401192508,,,,,,242
1553088523.471752158,,,,0.0954988,,
1553088523.522315476,0.134629,,,,,
1553088523.522315476,,,0.23741,,,
1553088523.522315476,,,,,0.0078028,
1553088523.522315476,,,,,,236
1553088523.593807399,,,,0.104362,,
1553088523.645525861,0.137603,,,,,
1553088523.645525861,,,0.245552,,,
1553088523.645525861,,,,,0.00741927,
1553088523.645525861,,,,,,247
1553088523.715952239,,,,0.100765,,
1553088523.746131332,0.0923353,,,,,
1553088523.746131332,,,0.198172,,,
1553088523.746131332,,,,,0.00831945,
1553088523.746131332,,,,,,199
1553088523.818385991,,,,0.103416,,
1553088523.858702337,0.139718,,,,,
1553088523.858702337,,,0.248199,,,
1553088523.868759231,,,,,0.00963839,
1553088523.868759231,,,,,,249
1553088523.929261938,,,,0.104117,,
1553088523.969511661,0.130342,,,,,
1553088523.969511661,,,0.238381,,,
1553088523.981233676,,,,,0.0116679,
1553088523.981233676,,,,,,244
1553088524.051714975,,,,0.101907,,
1553088524.071825690,0.0833828,,,,,
1553088524.071825690,,,0.1889,,,
1553088524.081882689,,,,,0.00917497,
1553088524.081882689,,,,,,192
1553088524.165077869,,,,0.118699,,
1553088524.195868978,0.117262,,,,,
1553088524.195868978,,,0.241416,,,
1553088524.205934839,,,,,0.0104589,
1553088524.205934839,,,,,,244
1553088524.266515649,,,,0.0913448,,
1553088524.316811323,0.129556,,,,,
1553088524.316811323,,,0.224031,,,
1553088524.316811323,,,,,0.00985817,
1553088524.316811323,,,,,,227
1553088524.387225175,,,,0.106194,,
1553088524.417394924,0.0850327,,,,,
1553088524.417394924,,,0.196073,,,
1553088524.417394924,,,,,0.0120242,
1553088524.417394924,,,,,,201
1553088524.487831768,,,,0.0998607,,
1553088524.528082956,0.113323,,,,,
1553088524.528082956,,,0.219416,,,
1553088524.528082956,,,,,0.0107586,
1553088524.538142884,,,,,,223
1553088524.599039306,,,,0.10536,,
1553088524.629223075,0.0993065,,,,,
1553088524.629223075,,,0.207941,,,
1553088524.639285881,,,,,0.0120953,
1553088524.649346353,,,,,,214
1553088524.699661726,,,,0.0901433,,
1553088524.739880761,0.129421,,,,,
1553088524.739880761,,,0.223072,,,
1553088524.749938333,,,,,0.00829284,
1553088524.749938333,,,,,,228
1553088524.811840499,,,,0.10338,,
1553088524.842022308,0.0773345,,,,,
1553088524.842022308,,,0.185268,,,
1553088524.842022308,,,,,0.0123612,
1553088524.842022308,,,,,,191
1553088524.932580791,,,,0.131448,,
1553088524.972810632,0.09377,,,,,
1553088524.972810632,,,0.231811,,,
1553088524.982872273,,,,,0.0151599,
1553088524.982872273,,,,,,237
1553088525.043206988,,,,0.091905,,
1553088525.063345747,0.0727626,,,,,
1553088525.063345747,,,0.168973,,,
1553088525.073403238,,,,,0.00936744,
1553088525.073403238,,,,,,174
1553088525.143803033,,,,0.0925806,,
1553088525.163918173,0.0650994,,,,,
1553088525.163918173,,,0.160991,,,
1553088525.163918173,,,,,0.0108187,
1553088525.173982996,,,,,,172
1553088525.244995491,,,,0.0921519,,
1553088525.275161626,0.137548,,,,,
1553088525.285223687,,,0.234175,,,
1553088525.285223687,,,,,0.00979161,
1553088525.285223687,,,,,,239
1553088525.345719302,,,,0.0995195,,
1553088525.385942425,0.0943736,,,,,
1553088525.385942425,,,0.197994,,,
1553088525.396000705,,,,,0.0135975,
1553088525.396000705,,,,,,205
1553088525.456343834,,,,0.101313,,
1553088525.497427285,0.131068,,,,,
1553088525.497427285,,,0.236036,,,
1553088525.507489228,,,,,0.0114211,
1553088525.507489228,,,,,,241
