Duration,selectiveICP,normalICP,gotCloud,processCloud,mapping,realTimeCap
1568115184.781812549,,,,0.678622,,
1568115184.857658995,,,,0.159335,,
1568115184.953271237,,0.390376,,,,
1568115184.953271237,,,0.553656,,,
1568115184.953271237,,,,,,0
1568115185.018689858,,,,0.179013,,
1568115185.114416271,,0.422964,,,,
1568115185.114416271,,,0.606124,,,
1568115185.114416271,,,,,,301
1568115185.174790618,,,,0.172024,,
1568115185.255353680,,0.338512,,,,
1568115185.255353680,,,0.513848,,,
1568115185.255353680,,,,,,255
1568115185.345930227,,,,0.175401,,
1568115185.406342085,,0.270167,,,,
1568115185.411376852,,,0.452313,,,
1568115185.411376852,,,,,,223
1568115185.552358420,,,,0.184166,,
1568115185.602747393,,0.204297,,,,
1568115185.602747393,,,0.396241,,,
1568115185.602747393,,,,,,194
1568115185.753745420,,,,0.195491,,
1568115185.804067415,,0.230074,,,,
1568115185.804067415,,,0.429314,,,
1568115185.804067415,,,,,,213
1568115185.950007963,,,,0.170552,,
1568115186.005757585,,0.238907,,,,
1568115186.005757585,,,0.41763,,,
1568115186.005757585,,,,,,205
1568115186.146779450,,,,0.177651,,
1568115186.217254948,,0.27547,,,,
1568115186.217254948,,,0.4579,,,
1568115186.217254948,,,,,,226
1568115186.348199283,,,,0.155677,,
1568115186.408681543,,0.285095,,,,
1568115186.408681543,,,0.450336,,,
1568115186.408681543,,,,,,221
1568115186.554660797,,,,0.190964,,
1568115186.620101132,,0.272636,,,,
1568115186.620101132,,,0.468191,,,
1568115186.620101132,,,,,,232
1568115186.745962633,,,,0.166514,,
1568115186.806382682,,0.231355,,,,
1568115186.806382682,,,0.405589,,,
1568115186.806382682,,,,,,199
1568115186.942364793,,,,0.15899,,
1568115186.992697977,,0.239839,,,,
1568115186.992697977,,,0.402854,,,
1568115186.992697977,,,,,,199
1568115187.153780972,,,,0.17358,,
1568115187.199095260,,0.212808,,,,
1568115187.199095260,,,0.391491,,,
1568115187.199095260,,,,,,193
1568115187.350194141,,,,0.179716,,
1568115187.395483834,,0.165347,,,,
1568115187.395483834,,,0.35022,,,
1568115187.395483834,,,,,,172
1568115187.551557317,,,,0.171835,,
1568115187.591820764,,0.179833,,,,
1568115187.591820764,,,0.359158,,,
1568115187.591820764,,,,,,176
1568115187.753016257,,,,0.178771,,
1568115187.793268651,,0.163021,,,,
1568115187.798303921,,,0.348642,,,
1568115187.798303921,,,,,,171
1568115187.949837792,,,,0.156036,,
1568115187.990108415,,0.183236,,,,
1568115187.990108415,,,0.346355,,,
1568115187.990108415,,,,,,170
1568115188.151271697,,,,0.16138,,
1568115188.196541005,,0.187684,,,,
1568115188.196541005,,,0.356292,,,
1568115188.196541005,,,,,,174
1568115188.453211504,,,,0.447496,,
1568115188.518597826,,,,0.156983,,
1568115188.594456430,0.310316,,,,,
1568115188.594456430,,,0.472328,,,
1568115188.594456430,,,,,0.00303678,
1568115188.594456430,,,,,,235
1568115188.659851245,,,,0.178475,,
1568115188.730352364,0.308991,,,,,
1568115188.730352364,,,0.492323,,,
1568115188.730352364,,,,,0.0040311,
1568115188.730352364,,,,,,245
1568115188.795782263,,,,0.180102,,
1568115188.861257683,0.311787,,,,,
1568115188.861257683,,,0.496659,,,
1568115188.861257683,,,,,0.00451182,
1568115188.861257683,,,,,,247
1568115188.961963574,,,,0.189082,,
1568115189.037546204,0.326262,,,,,
1568115189.037546204,,,0.525488,,,
1568115189.037546204,,,,,0.00718202,
1568115189.037546204,,,,,,260
1568115189.159009061,,,,0.19006,,
1568115189.219414521,0.259052,,,,,
1568115189.224456438,,,0.454795,,,
1568115189.224456438,,,,,0.00454095,
1568115189.224456438,,,,,,226
1568115189.365421155,,,,0.192083,,
1568115189.420786662,0.248789,,,,,
1568115189.420786662,,,0.449205,,,
1568115189.420786662,,,,,0.00503846,
1568115189.420786662,,,,,,222
1568115189.556715243,,,,0.18296,,
1568115189.602032210,0.224088,,,,,
1568115189.607068301,,,0.415072,,,
1568115189.607068301,,,,,0.00473958,
1568115189.607068301,,,,,,205
1568115189.758171175,,,,0.16636,,
1568115189.808466491,0.248001,,,,,
1568115189.808466491,,,0.425798,,,
1568115189.813496945,,,,,0.0095712,
1568115189.813496945,,,,,,211
1568115189.959469609,,,,0.176242,,
1568115189.989669095,0.13557,,,,,
1568115189.989669095,,,0.318932,,,
1568115189.994699933,,,,,0.00651027,
1568115189.994699933,,,,,,159
1568115190.160875252,,,,0.18709,,
1568115190.201111081,0.196366,,,,,
1568115190.201111081,,,0.389847,,,
1568115190.206210720,,,,,0.00706849,
1568115190.206210720,,,,,,195
1568115190.362267690,,,,0.186355,,
1568115190.402536622,0.189814,,,,,
1568115190.402536622,,,0.38494,,,
1568115190.407567187,,,,,0.00657553,
1568115190.407567187,,,,,,191
1568115190.563631875,,,,0.180201,,
1568115190.593802092,0.156549,,,,,
1568115190.593802092,,,0.343869,,,
1568115190.598839147,,,,,0.00658921,
1568115190.598839147,,,,,,171
1568115190.759976292,,,,0.181391,,
1568115190.800247790,0.186924,,,,,
1568115190.800247790,,,0.377044,,,
1568115190.805283833,,,,,0.0107138,
1568115190.805283833,,,,,,189
1568115190.961492183,,,,0.167041,,
1568115191.001753365,0.163156,,,,,
1568115191.001753365,,,0.342801,,,
1568115191.001753365,,,,,0.0128474,
1568115191.001753365,,,,,,171
1568115191.168025334,,,,0.180991,,
1568115191.213310060,0.187135,,,,,
1568115191.213310060,,,0.375804,,,
1568115191.213310060,,,,,0.00799537,
1568115191.213310060,,,,,,187
1568115191.364356026,,,,0.188587,,
1568115191.419861034,0.246261,,,,,
1568115191.419861034,,,0.441366,,,
1568115191.424891439,,,,,0.00874981,
1568115191.424891439,,,,,,221
1568115191.565899073,,,,0.180156,,
1568115191.611255300,0.221408,,,,,
1568115191.611255300,,,0.409673,,,
1568115191.616286076,,,,,0.00860449,
1568115191.616286076,,,,,,204
1568115191.767290561,,,,0.179478,,
1568115191.817746750,0.240737,,,,,
1568115191.817746750,,,0.427818,,,
1568115191.817746750,,,,,0.00739759,
1568115191.817746750,,,,,,213
1568115191.963794565,,,,0.175538,,
1568115192.009070057,0.189125,,,,,
1568115192.014101346,,,0.373875,,,
1568115192.014101346,,,,,0.00817243,
1568115192.014101346,,,,,,186
1568115192.165149562,,,,0.175271,,
1568115192.220500420,0.231429,,,,,
1568115192.220500420,,,0.41419,,,
1568115192.220500420,,,,,0.00889111,
1568115192.220500420,,,,,,207
1568115192.366500035,,,,0.171633,,
1568115192.411887470,0.225951,,,,,
1568115192.411887470,,,0.404228,,,
1568115192.416923773,,,,,0.00787906,
1568115192.416923773,,,,,,202
1568115192.569591726,,,,0.189885,,
1568115192.619932486,0.235083,,,,,
1568115192.619932486,,,0.430974,,,
1568115192.619932486,,,,,0.00875847,
1568115192.619932486,,,,,,216
1568115192.765975006,,,,0.191333,,
1568115192.811297147,0.222988,,,,,
1568115192.816426287,,,0.422025,,,
1568115192.816426287,,,,,0.00814485,
1568115192.816426287,,,,,,210
1568115192.967473130,,,,0.187819,,
1568115193.002693535,0.162275,,,,,
1568115193.002693535,,,0.357426,,,
1568115193.007726948,,,,,0.00858728,
1568115193.007726948,,,,,,179
1568115193.168976959,,,,0.171211,,
1568115193.219335137,0.197511,,,,,
1568115193.224364312,,,0.379219,,,
1568115193.224364312,,,,,0.0095012,
1568115193.224364312,,,,,,189
1568115193.370352835,,,,0.169097,,
1568115193.410649253,0.171835,,,,,
1568115193.410649253,,,0.351523,,,
