DATA	RRTStar250	0	250384	0	0	0	0
DATA	RRTMeshProj1000	0	1008496	0	0	0	0
DATA	RRTMeshProj250	0	263141	0	0	0	0
DATA	RMP	1	48723	62.6771	0.0212055	0.999605	5383
DATA	DGEO	1	1656308	61.418	4.14771e-16	0.990414	255
DATA	RRTStar1000	0	1008835	0	0	0	0
DATA	RRTConnect1000	0	1009814	0	0	0	0
DATA	RRTStar250	0	250256	0	0	0	0
DATA	RRTMeshProj1000	0	1002583	0	0	0	0
DATA	RRTMeshProj250	0	274821	0	0	0	0
DATA	RMP	1	51199	50.2998	0.0123216	0.99975	5118
DATA	DGEO	1	1653432	49.405	5.29535e-16	0.992252	181
DATA	RRTStar1000	0	1011346	0	0	0	0
DATA	RRTConnect1000	0	1010230	0	0	0	0
DATA	RRTStar250	0	250085	0	0	0	0
DATA	RRTMeshProj1000	0	1015934	0	0	0	0
DATA	RRTMeshProj250	0	268050	0	0	0	0
DATA	RMP	1	44604	49.1323	0.00500962	0.999796	5530
DATA	DGEO	1	1061786	48.8905	2.50757e-16	0.992264	176
DATA	RRTStar1000	0	1007294	0	0	0	0
DATA	RRTConnect1000	0	1008555	0	0	0	0
DATA	RRTStar250	0	250094	0	0	0	0
DATA	RRTMeshProj1000	0	1007936	0	0	0	0
DATA	RRTMeshProj250	0	264755	0	0	0	0
DATA	RMP	1	69722	148.213	0.0712621	0.999376	6908
DATA	DGEO	1	1474233	143.873	3.63035e-16	0.990841	539
DATA	RRTStar1000	0	1011181	0	0	0	0
DATA	RRTConnect1000	0	1009677	0	0	0	0
DATA	RRTStar250	0	250225	0	0	0	0
DATA	RRTMeshProj1000	0	1016721	0	0	0	0
DATA	RRTMeshProj250	0	255901	0	0	0	0
DATA	RMP	1	48191	21.3011	0.000224819	0.999938	4599
DATA	DGEO	1	1958123	21.2536	7.73964e-16	0.996866	62
DATA	RRTStar1000	1	1006246	21.302	0.00400697	0.996062	43
DATA	RRTConnect1000	1	41850	58.9606	0.0028547	0.954328	110
DATA	RRTStar250	1	250120	21.7658	0.00357932	0.9905	42
DATA	RRTMeshProj1000	0	1016297	0	0	0	0
DATA	RRTMeshProj250	0	254681	0	0	0	0
DATA	RMP	1	57337	40.8505	0.00346964	0.999777	5171
DATA	DGEO	1	1322413	40.7618	2.63969e-16	0.991303	143
DATA	RRTStar1000	0	1009917	0	0	0	0
DATA	RRTConnect1000	0	1006181	0	0	0	0
DATA	RRTStar250	0	250210	0	0	0	0
DATA	RRTMeshProj1000	0	1033402	0	0	0	0
DATA	RRTMeshProj250	0	260220	0	0	0	0
DATA	RMP	1	44509	18.5223	9.32848e-05	0.999935	4494
DATA	DGEO	1	2211186	18.3533	9.02552e-16	0.996987	56
DATA	RRTStar1000	1	1002175	18.3556	0.00379763	0.9989	34
DATA	RRTConnect1000	1	20809	20.5407	0.00316025	0.980396	39
DATA	RRTStar250	1	250462	19.2722	0.00237852	0.988661	36
DATA	RRTMeshProj1000	1	1044701	20.8407	0.00472537	0.997176	423
DATA	RRTMeshProj250	0	258256	0	0	0	0
DATA	RMP	1	69708	152.376	0.0659707	0.999401	6927
DATA	DGEO	1	1813657	148.2	4.65586e-16	0.990925	548
DATA	RRTStar1000	0	1002487	0	0	0	0
DATA	RRTConnect1000	0	1010427	0	0	0	0
DATA	RRTStar250	0	250129	0	0	0	0
